effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
11,79,5,2,2,1,0,86,59,79,1,0,4,139,0,2,1,4,0,2,0,1,13,6.2,0,1,43,7,14,91,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0.9986139535903931,0.001088063232600689,2.0713733101729304e-4,9.086371574085206e-5,0.0017749290418578312,0,Luke Jackson,0,15757,7,Melbourne,2020,0
20,65,6,1,1,3,0,92,92,112,8,2,9,295,1,0,7,8,0,9,0,0,11,21.1,1,0,24,9,12,81,0,0,5,1,102,1,0,1,0,0,0,0,0,0,0.11702243238687515,0.2665964663028717,0.6026951670646667,0.013685930520296097,1.5130445919930935,2,Patrick Cripps,0,15615,1,Carlton,2020,2
18,69,2,1,0,1,1,91,119,195,2,6,8,491,3,0,14,10,0,10,1,0,24,16.8,0,0,12,8,9,62,0,0,7,0,125,0,1,0,0,0,0,0,0,1,0.012254264205694199,0.05305706709623337,0.7522308826446533,0.1824578195810318,2.1048922911286354,2,Josh Kelly,1,15761,8,Greater Western Sydney,2020,2
14,82,1,2,0,4,2,89,64,109,0,0,2,261,5,0,9,7,0,4,0,0,13,8.2,1,3,63,4,4,28,0,0,0,0,211,1,0,0,0,1,0,0,0,0,0.9985542893409729,0.0011805429821833968,2.56858067587018e-4,8.289360266644508e-6,0.0017191271981573664,0,Shaun Atley,0,15833,14,North Melbourne,2020,0
8,100,0,0,0,3,0,76,35,53,0,0,1,159,4,0,4,5,0,3,1,0,5,4.2,1,1,4,10,8,58,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0.9997294545173645,1.972155150724575e-4,3.768672468140721e-5,3.5684679460246116e-5,3.7964300281601027e-4,0,Blake Hardwick,0,15709,4,Hawthorn,2020,0
6,60,1,0,0,1,0,79,46,49,0,0,3,132,1,0,2,4,1,1,0,0,4,1.2,0,0,48,5,6,41,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0.9999693632125854,1.6164671251317486e-5,1.0581868991721421e-5,3.915097295248415e-6,4.9073701120505575e-5,0,Jarrod Brander,0,15703,4,West Coast,2020,0
8,73,2,0,0,11,0,95,44,74,0,0,2,212,7,0,5,7,0,3,1,0,6,7.7,0,9,30,14,10,74,0,0,1,0,109,0,1,0,0,0,0,0,0,0,0.9919716119766235,0.006492764689028263,5.588001222349703e-4,9.7679125610739e-4,0.010540738701820374,0,Darcy Gardiner,0,15662,3,Brisbane Lions,2020,0
20,83,1,1,1,0,0,95,92,141,1,3,9,385,5,2,17,8,0,9,0,0,25,18.2,0,0,4,7,7,49,1,1,7,0,92,1,0,1,0,0,0,0,0,0,0.0989803895354271,0.15282751619815826,0.7237544059753418,0.024437665939331055,1.673649325966835,2,Christian Petracca,0,15767,8,Melbourne,2020,2
11,69,1,2,0,1,0,89,55,66,0,0,3,106,7,0,7,6,0,5,0,1,9,5.3,2,1,21,10,6,46,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0.9998247027397156,1.2781306577380747e-4,4.478764094528742e-5,2.7636306185740978e-6,2.256792395201046e-4,0,Trent Rivers,0,15837,15,Melbourne,2020,0
3,43,1,0,1,3,0,96,33,67,0,0,4,190,2,0,1,3,0,1,1,0,9,9.3,0,1,4,11,7,53,0,0,0,0,83,0,1,0,0,0,1,0,0,0,0.9892691969871521,0.008127725683152676,0.0010290220379829407,0.0015740605304017663,0.014907951350323856,0,Eric Hipwood,0,15767,8,Brisbane Lions,2020,0
7,64,4,1,0,2,0,74,59,81,0,1,2,161,4,0,0,4,1,3,2,1,3,6.9,1,1,37,11,13,89,0,0,1,0,33,0,1,0,1,0,0,0,0,0,0.9731758832931519,0.025421539321541786,2.3225379118230194e-4,0.001170285977423191,0.029396904836175963,0,Esava Ratugolea,0,15722,5,Geelong,2020,0
10,50,4,0,0,1,0,95,82,60,0,1,5,442,2,0,6,4,3,6,0,2,16,9.6,1,1,75,5,5,35,0,0,0,0,141,1,0,0,1,0,0,0,0,0,0.9998421669006348,1.4232999819796532e-4,1.1056729817937594e-5,4.47234015155118e-6,1.7786047828849405e-4,0,Tom Lynch,0,15653,2,Adelaide,2020,0
15,79,1,0,0,0,0,100,78,80,0,0,1,110,4,0,4,11,0,2,2,0,9,1.1,0,0,33,7,10,67,1,1,0,0,184,0,1,0,0,0,0,0,0,0,0.9984409213066101,9.691715822555125e-4,4.407214291859418e-4,1.492387382313609e-4,0.002298330655321479,0,Brad Sheppard,0,15745,6,West Coast,2020,0
7,64,1,1,0,2,0,76,41,58,0,0,2,107,1,0,13,3,0,5,1,0,19,6.5,0,0,2,5,7,47,0,0,0,0,50,1,0,0,1,0,0,0,0,0,0.9999691247940063,1.9902116036973894e-5,7.340764113905607e-6,3.6810788515140302e-6,4.56268808193272e-5,0,Brendon Ah Chee,0,15843,16,West Coast,2020,0
16,50,5,1,0,1,0,84,109,92,0,4,7,504,4,0,3,4,1,6,0,0,10,8.5,1,0,4,11,8,59,0,0,6,0,67,0,1,1,0,0,0,0,0,0,0.024133332073688507,0.381374329328537,0.09890522807836533,0.49558717012405396,2.0659462958574295,3,Tim Taranto,3,15785,10,Greater Western Sydney,2020,3
16,89,1,2,0,1,0,80,59,106,0,0,3,457,3,0,2,12,0,2,0,0,3,9.4,1,0,17,9,9,63,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0.9922048449516296,0.007265535183250904,3.762970445677638e-4,1.5331615577451885e-4,0.008478077739709988,0,Jack Lukosius,0,15746,6,Gold Coast,2020,0
16,76,1,1,0,0,0,85,68,78,0,2,1,301,3,0,8,5,0,6,1,1,18,7.9,0,0,22,8,10,68,0,0,0,0,32,0,1,0,0,0,0,0,0,1,0.9985300302505493,0.001267909538000822,1.0384197230450809e-4,9.821382991503924e-5,0.001770234972354956,0,Josh Daicos,0,15856,17,Collingwood,2020,0
4,80,0,1,0,0,0,58,22,25,0,0,1,45,1,1,8,2,0,1,0,0,14,2,0,0,15,11,9,65,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.9999525547027588,2.5828368961811066e-5,5.1433316912152804e-6,1.6473501091240905e-5,8.553553561796434e-5,0,Hamish Brayshaw,0,15848,17,West Coast,2020,0
4,80,0,0,0,4,0,91,25,41,0,1,0,82,2,0,5,2,0,0,0,0,5,5.8,0,3,5,8,11,74,0,0,0,0,324,1,0,0,0,0,0,0,0,0,0.9998067021369934,1.6229112225119025e-4,1.8967992218676955e-5,1.2116346624679863e-5,2.3657614656258374e-4,0,Heath Shaw,0,15852,17,Greater Western Sydney,2020,0
6,100,1,0,0,0,2,76,30,43,0,0,1,129,1,0,2,5,0,1,0,0,12,10.2,0,0,16,11,10,71,0,0,0,0,31,1,0,0,1,0,0,0,0,0,0.9998548030853271,1.0943660890916362e-4,2.430175300105475e-5,1.143966437666677e-5,1.9235910804127343e-4,0,Darren Minchington,0,15826,14,Hawthorn,2020,0
4,57,0,0,0,1,0,70,26,39,0,0,1,214,1,0,3,3,1,1,1,1,15,5.4,0,0,30,2,5,32,0,0,0,0,103,1,0,0,1,0,0,0,0,0,0.9999772310256958,9.027163287100848e-6,7.453794296452543e-6,6.256691449380014e-6,4.2704826228145976e-5,0,Travis Colyer,0,15758,7,Fremantle,2020,0
7,64,4,2,2,3,0,82,52,83,0,0,6,331,1,0,1,5,2,4,0,1,8,7.4,0,3,37,4,7,46,0,0,0,0,193,1,0,0,1,0,0,0,0,0,0.998572587966919,0.0012562880292534828,1.0828884114744142e-4,6.283375842031091e-5,0.0016613669868092984,0,Taylor Walker,0,15707,4,Adelaide,2020,0
8,89,0,1,0,0,0,94,32,48,0,0,1,213,2,0,6,5,0,1,0,0,7,6.9,0,0,34,7,6,43,0,0,0,0,118,1,0,0,0,0,0,0,0,1,0.9999082088470459,7.084502431098372e-5,1.4990691852290183e-5,5.901317308598664e-6,1.1853035994136008e-4,0,Harry Cunningham,0,15721,5,Sydney,2020,0
19,95,0,0,0,0,0,84,65,119,1,1,7,147,4,0,3,5,2,10,0,0,7,19.7,2,0,21,15,13,93,0,1,3,0,30,0,1,0,0,0,1,0,0,0,0.6144037246704102,0.2931109368801117,0.0822959914803505,0.010189341381192207,0.4882709439843893,0,Zak Butters,0,15800,11,Port Adelaide,2020,0
10,71,1,2,0,1,0,81,61,97,1,0,6,242,4,0,5,6,3,6,0,0,13,7.3,2,0,1,11,7,53,0,0,0,0,47,0,1,0,1,0,0,0,0,0,0.9716250896453857,0.027028672397136688,6.668274290859699e-4,6.794304354116321e-4,0.030400618561543524,0,Rhys Mathieson,0,15810,12,Brisbane Lions,2020,0
13,72,1,0,0,1,0,68,54,80,2,2,1,241,0,0,7,7,0,5,0,0,17,9.9,0,0,30,8,6,44,0,0,0,0,58,1,0,0,0,0,0,0,0,1,0.9998538494110107,1.21805198432412e-4,1.38589412017609e-5,1.0464011211297475e-5,1.8091511446982622e-4,0,Adam Cerra,0,15864,18,Fremantle,2020,0
9,69,2,2,0,0,0,62,76,99,1,2,6,458,0,0,6,6,2,4,0,1,13,13.3,0,0,49,9,13,87,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0.9927120208740234,0.005486985668540001,0.0014424945693463087,3.585217345971614e-4,0.009447540011024103,0,Laitham Vandermeer,0,15723,5,Western Bulldogs,2020,0
9,64,1,0,0,1,2,88,70,87,0,1,4,436,1,0,5,7,0,0,1,0,9,12,0,0,52,10,12,82,0,0,0,0,166,0,1,0,0,0,0,0,0,1,0.9975430965423584,0.0016397566068917513,4.924639360979199e-4,3.2471376471221447e-4,0.0035988257732242346,0,Bradley Hill,0,15858,18,St Kilda,2020,0
7,78,2,0,1,1,0,90,46,68,0,0,2,137,2,1,2,6,1,3,0,0,8,10.7,0,1,29,1,12,73,0,0,0,0,100,0,1,0,1,0,0,0,0,0,0.9975195527076721,0.0019628521986305714,3.259614168200642e-4,1.9156419148202986e-4,0.0031894676067167893,0,Tim Membrey,0,15764,8,St Kilda,2020,0
7,70,3,0,1,1,0,49,50,36,0,0,0,97,1,0,3,6,0,1,0,1,7,-1.9,0,0,5,9,8,57,0,0,0,0,111,0,1,0,0,0,1,0,0,0,0.9995844960212708,1.7492864571977407e-4,1.2601968774106354e-4,1.1455789353931323e-4,7.706417018198408e-4,0,Jack Martin,0,15846,16,Carlton,2020,0
11,85,0,0,0,5,0,83,41,71,0,0,0,173,6,0,6,4,0,4,1,0,6,10.2,0,2,56,8,6,44,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0.9997135996818542,2.0849076099693775e-4,7.105788972694427e-5,6.77096704748692e-6,3.7091944159328705e-4,0,Jack Madgen,0,15811,12,Collingwood,2020,0
2,25,3,1,0,1,0,85,54,39,0,0,2,133,1,3,2,1,2,3,0,1,15,1.4,0,0,23,6,12,78,0,0,0,0,70,0,1,0,1,0,0,0,0,0,0.9999368190765381,3.1813229725230485e-5,2.0111729099880904e-5,1.1256638572376687e-5,1.0580660364212235e-4,0,Jack Lonie,0,15759,7,St Kilda,2020,0
11,73,3,1,2,0,0,82,50,82,0,1,2,492,6,0,8,9,0,5,1,0,10,6.1,1,0,14,9,4,33,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0.9997138381004333,2.1948956418782473e-4,3.47680615959689e-5,3.190566349076107e-5,3.8474267785204574e-4,0,Trent Rivers,0,15844,16,Melbourne,2020,0
11,85,1,1,0,3,1,76,63,86,0,1,6,167,2,0,5,4,0,1,1,0,20,9.4,1,1,14,14,11,80,0,0,0,0,94,0,1,0,0,0,1,0,0,0,0.9979708790779114,0.001839941251091659,1.083421302610077e-4,8.08591503300704e-5,0.0022992029626038857,0,Jack Sinclair,0,15841,16,St Kilda,2020,0
7,70,2,0,1,2,0,86,48,63,0,1,3,224,4,0,6,5,0,4,0,0,11,2.7,0,2,4,11,7,53,0,0,0,0,52,0,1,0,0,0,1,0,0,0,0.9995112419128418,1.6891452833078802e-4,6.20835562585853e-5,2.577039413154125e-4,0.0010661934647941962,0,Callum Ah Chee,0,15767,8,Brisbane Lions,2020,0
11,65,1,1,0,3,0,84,48,74,0,0,0,150,5,0,8,3,1,7,0,0,11,6.8,0,1,26,7,11,73,1,1,0,0,100,0,1,0,0,1,0,0,0,0,0.9991908669471741,4.96489112265408e-4,1.236983953276649e-4,1.890014245873317e-4,0.001310890176682733,0,Darcy Byrne-Jones,0,15829,14,Port Adelaide,2020,0
11,79,2,0,2,1,0,69,72,97,0,2,5,139,4,1,13,4,2,8,0,1,31,9.6,3,0,54,11,11,77,0,0,0,0,44,0,1,1,0,0,0,0,0,0,0.9925776124000549,0.006237721536308527,8.285575895570219e-4,3.5612680949270725e-4,0.008963217143900692,0,Jack Graham,0,15755,7,Richmond,2020,0
3,43,4,1,3,2,0,78,30,32,0,0,1,118,0,0,2,1,0,2,0,0,9,-0.5,0,2,32,9,5,39,0,0,0,0,25,1,0,0,0,0,0,0,1,0,0.9999513626098633,3.4881879400927573e-5,6.6978118411498144e-6,7.005056431808043e-6,6.929267237865133e-5,0,Ivan Soldo,0,15658,3,Richmond,2020,0
11,61,3,0,0,2,0,69,70,82,1,1,4,200,2,0,8,4,0,4,0,0,16,10.1,1,0,4,10,5,40,0,0,0,0,31,0,1,1,0,0,0,0,0,0,0.996279776096344,0.0030065136961638927,3.8106823922134936e-4,3.3267043181695044e-4,0.004766661470057443,0,Will Setterfield,0,15812,12,Carlton,2020,0
4,57,0,0,0,3,0,94,47,54,0,0,5,135,0,0,2,4,1,1,0,3,7,2.2,0,2,17,9,9,63,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0.9999024868011475,8.048483141465113e-5,1.0400725841464009e-5,6.618654879275709e-6,1.2114224773540627e-4,0,Ben King,0,15746,6,Gold Coast,2020,0
7,78,3,3,3,1,0,73,61,92,1,2,4,131,4,0,2,5,0,3,2,0,10,9.2,4,1,14,14,11,80,0,0,0,0,254,0,1,0,0,0,0,0,1,0,0.9740725755691528,0.022683599963784218,0.002699580043554306,5.442316178232431e-4,0.02971545490436256,0,Paddy Ryder,0,15841,16,St Kilda,2020,0
7,58,2,0,1,3,1,79,41,59,1,1,2,174,2,1,13,3,0,4,0,0,22,6.6,0,1,28,9,5,39,0,0,0,0,57,1,0,0,0,1,0,0,0,0,0.9999661445617676,1.6458054233225994e-5,3.6772889870917425e-6,1.3733709238294978e-5,6.501375992229441e-5,0,Oliver Florent,0,15701,4,Sydney,2020,0
18,69,5,0,0,2,0,79,90,112,0,1,5,459,7,0,5,13,0,6,2,0,8,10.1,0,1,26,7,9,61,0,0,5,0,106,0,1,0,0,1,0,0,0,0,0.3248322308063507,0.31224197149276733,0.13897886872291565,0.22394689917564392,1.2620404064655304,0,Zac Williams,1,15776,9,Greater Western Sydney,2020,0
7,41,2,1,2,2,0,88,78,113,0,0,0,173,5,1,17,4,0,9,0,0,33,5.6,0,2,32,4,2,16,0,0,0,0,49,1,0,0,0,0,0,0,0,1,0.9974850416183472,8.502029813826084e-4,0.0015272701857611537,1.3740464055445045e-4,0.004316957274568267,0,Adam Cerra,0,15768,8,Fremantle,2020,0
12,92,1,0,0,11,0,98,47,86,0,0,1,320,1,0,4,8,0,1,0,0,5,8,0,10,0,7,11,73,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0.9996117949485779,1.6741461877245456e-4,1.4558264228980988e-4,7.525256660301238e-5,6.843376031611115e-4,0,Aaron Francis,0,15807,11,Essendon,2020,0
8,80,1,1,1,0,0,79,42,63,1,2,2,181,1,0,4,5,1,4,0,1,12,8.6,0,0,24,6,7,48,0,0,0,0,109,1,0,0,0,0,1,0,0,0,0.9997559189796448,1.5887987683527172e-4,6.599933112738654e-5,1.9252271158620715e-5,3.4863535256590694e-4,0,Jack Martin,0,15832,14,Carlton,2020,0
8,62,4,1,2,1,0,85,59,83,1,2,1,199,1,1,11,6,1,6,0,0,20,4.1,1,0,32,7,11,73,0,0,0,0,207,0,1,0,0,0,0,0,0,1,0.9996482133865356,1.798085286282003e-4,1.156049984274432e-4,5.637609865516424e-5,5.801468214485794e-4,0,Mitch Robinson,0,15855,17,Brisbane Lions,2020,0
9,75,5,2,4,1,0,74,42,71,0,0,1,171,6,0,6,5,0,6,0,0,7,5.1,0,1,33,4,5,34,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0.9992788434028625,4.206005251035094e-4,1.895757159218192e-4,1.109795703087002e-4,0.0011326906678732485,0,Will Hamill,0,15745,6,Adelaide,2020,0
8,89,1,2,0,1,0,84,63,78,0,0,6,171,0,0,2,5,0,0,0,2,6,9.5,0,1,53,12,6,48,0,0,0,0,40,1,0,0,0,0,1,0,0,0,0.998742401599884,0.0011988399783149362,4.0356757381232455e-5,1.8465379980625585e-5,0.0013349496330192778,0,Tom McCartin,0,15774,9,Sydney,2020,0
7,88,1,2,1,3,0,68,39,63,1,0,1,16,3,1,5,1,0,0,0,0,10,6.9,0,2,41,7,7,49,0,0,0,0,186,1,0,0,0,0,0,0,0,0,0.99996185302734375,1.4047888726054225e-5,1.897560287034139e-5,5.09577193952282e-6,6.728641028530546e-5,0,Jackson Trengove,0,15769,9,Western Bulldogs,2020,0
11,65,3,3,1,2,0,86,82,104,0,2,6,159,3,0,3,7,0,4,1,0,9,10.3,3,2,24,9,12,81,0,0,0,0,125,1,0,0,1,0,0,0,0,0,0.971885621547699,0.020253853872418404,0.007561787031590939,2.9870987054891884e-4,0.03627355754724704,0,Levi Casboult,0,15615,1,Carlton,2020,0
6,75,1,1,1,1,0,81,54,85,0,1,5,98,0,1,1,4,1,1,0,0,11,10.8,3,1,51,10,13,88,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0.9961234927177429,0.0034778304398059845,2.6871770387515426e-4,1.2995714496355504e-4,0.004405137282446958,0,Luke Jackson,0,15782,10,Melbourne,2020,0
17,63,2,2,0,3,0,82,101,116,5,4,2,356,4,2,8,5,0,7,0,0,22,19.4,0,1,32,7,7,49,0,0,0,0,102,1,0,1,0,0,0,0,0,0,0.9278690218925476,0.04032280296087265,0.030825946480035782,9.82234487310052e-4,0.10492139938287437,0,Jaeger O'Meara,0,15815,12,Hawthorn,2020,0
4,44,4,1,3,2,0,90,41,45,0,1,2,120,1,1,2,1,2,4,0,1,6,0.9,0,2,3,5,11,71,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0.999546468257904,1.1814545723609626e-4,2.9052153695374727e-4,4.4848518882645294e-5,8.337340877915267e-4,0,Billy Frampton,0,15618,1,Adelaide,2020,0
5,50,1,0,0,0,0,69,38,39,0,0,4,107,0,0,6,2,1,2,0,0,15,6.7,0,0,26,7,11,73,0,0,0,0,112,0,1,0,0,0,1,0,0,0,0.9998748302459717,4.502097363001667e-5,3.910371378879063e-5,4.10043794545345e-5,2.4624153957120143e-4,0,Cam Sutcliffe,0,15829,14,Port Adelaide,2020,0
10,67,5,2,1,2,1,87,69,69,0,1,2,314,2,1,5,6,0,2,0,0,10,1.2,1,2,6,7,11,73,0,0,0,0,115,1,0,0,0,1,0,0,0,0,0.998522937297821,0.0010782668832689524,3.0334023176692426e-4,9.548592788632959e-5,0.0019714051304617897,0,Harry Cunningham,0,15655,2,Sydney,2020,0
9,69,3,0,0,2,0,84,63,66,0,0,0,137,3,0,9,6,0,2,1,0,12,3.8,0,2,22,6,11,72,0,0,0,0,48,0,1,0,0,0,0,0,0,0,0.9989628791809082,5.079493275843561e-4,2.588622737675905e-4,2.7029571356251836e-4,0.0018365610158070922,0,Tom Cole,0,15802,11,West Coast,2020,0
10,53,2,0,0,2,0,81,59,67,0,2,3,201,6,0,13,3,0,7,0,0,19,7.8,1,0,52,4,5,34,0,0,0,0,67,1,0,1,0,0,0,0,0,0,0.9998950958251953,7.938968337839469e-5,1.3923553524364252e-5,1.1558100595721044e-5,1.4191109221428633e-4,0,Josh Dunkley,0,15616,1,Western Bulldogs,2020,0
7,47,6,0,1,0,0,83,65,75,0,2,4,150,3,2,7,3,4,10,0,0,20,9.1,0,0,32,9,12,81,0,0,0,0,174,0,1,0,0,0,1,0,0,0,0.9994369149208069,3.9142859168350697e-4,1.127033683587797e-4,5.8984434872400016e-5,7.937886330182664e-4,0,Jamie Cripps,0,15815,12,West Coast,2020,0
3,75,2,1,1,2,0,76,24,28,0,0,0,117,2,1,5,2,0,2,0,0,9,2.7,0,2,32,6,9,60,0,0,0,0,28,1,0,0,1,0,0,0,0,0,0.9999256134033203,4.9231974116992205e-5,1.3995709196024109e-5,1.1110843843198381e-5,1.1055592403863557e-4,0,Nick Blakey,0,15754,7,Sydney,2020,0
13,62,1,1,0,0,0,81,102,114,1,4,5,204,3,1,9,3,0,4,1,0,20,7.6,1,0,26,3,15,93,1,1,5,0,82,0,1,1,0,0,0,0,0,0,0.04542017728090286,0.3533031940460205,0.5224698185920715,0.0788068026304245,1.634663239121437,2,Jack Steele,0,15704,4,St Kilda,2020,2
6,60,3,1,0,3,0,86,58,58,1,1,2,95,2,1,4,0,0,4,0,0,11,5,1,3,30,5,5,35,0,0,0,0,247,1,0,0,0,0,0,0,1,0,0.9999548196792603,2.806715201586485e-5,1.4773827388125937e-5,2.346000883335364e-6,6.465280944212282e-5,0,Todd Goldstein,0,15825,13,North Melbourne,2020,0
8,89,1,0,0,1,0,79,55,86,0,0,5,126,2,4,10,3,1,4,0,0,24,13,0,0,2,8,8,56,0,0,0,0,21,0,1,0,0,0,1,0,0,0,0.9991711378097534,7.575688068754971e-4,4.574869672069326e-5,2.5546705728629604e-5,9.257063175027724e-4,0,Tarryn Thomas,0,15621,1,North Melbourne,2020,0
9,69,0,1,0,0,0,81,58,82,0,1,5,365,4,1,5,6,0,4,1,0,11,8.7,0,0,4,7,7,49,0,0,0,0,288,1,0,1,0,0,0,0,0,0,0.997150719165802,0.002719373209401965,1.0801445750985295e-4,2.1936559278401546e-5,0.0030012118022568757,0,Nathan Jones,0,15767,8,Melbourne,2020,0
4,57,5,1,2,7,0,89,16,29,0,0,1,92,4,0,2,1,0,1,1,0,3,3.4,0,7,7,11,7,53,0,0,0,0,99,1,0,0,0,1,0,0,0,0,0.9998691082000732,7.120612281141803e-5,3.8350339309545234e-5,2.1362020561355166e-5,2.11992863114574e-4,0,Sam Frost,0,15763,8,Hawthorn,2020,0
16,64,2,2,0,0,1,81,92,120,3,2,4,419,1,0,8,7,0,7,0,0,20,16,1,0,39,4,14,88,0,0,1,0,83,0,1,0,1,0,0,0,0,0,0.7943647503852844,0.15237733721733093,0.04484855756163597,0.008409300819039345,0.2673023547977209,0,Jade Gresham,0,15656,2,St Kilda,2020,0
4,57,0,1,0,0,0,64,20,31,0,0,2,58,1,0,0,0,1,3,0,1,9,4.7,1,0,20,8,12,80,0,0,0,0,58,0,1,0,0,0,1,0,0,0,0.9999433755874634,4.114245166420005e-5,6.9038928813824896e-006,8.56292899698019e-6,8.06390244179056e-5,0,Mason Wood,0,15654,2,North Melbourne,2020,0
15,79,3,3,1,0,0,81,82,120,4,5,7,267,0,2,9,7,1,5,0,0,26,13.8,1,0,43,7,14,91,0,0,3,0,125,0,1,1,0,0,0,0,0,0,0.6304327249526978,0.2863422930240631,0.06084617227315903,0.02237882651388645,0.4751711171120405,0,Jack Viney,0,15757,7,Melbourne,2020,0
9,56,6,1,3,1,0,86,52,57,3,1,7,269,2,0,9,5,0,3,0,0,16,9.5,1,0,24,9,12,81,0,0,0,0,166,1,0,1,0,0,0,0,0,0,0.999824583530426,1.0293727245880291e-4,4.6175784518709406e-5,2.6359492039773613e-5,2.7436731761554256e-4,0,Ed Curnow,0,15615,1,Carlton,2020,0
9,56,4,2,1,1,0,86,56,54,0,0,2,552,3,0,5,9,0,1,0,0,5,6.8,1,0,22,10,6,46,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0.9998764991760254,8.354566671187058e-5,2.3459702788386494e-5,1.6519819837412797e-5,1.8002453180088196e-4,0,Jack Lukosius,0,15856,17,Gold Coast,2020,0
6,67,1,0,0,12,0,100,40,74,0,0,0,139,4,0,11,6,0,3,1,0,12,6.6,0,11,22,5,5,35,0,1,1,0,165,1,0,0,0,0,0,0,0,0,0.9971408843994141,0.0011625520419329405,0.001412964309565723,2.836688654497266e-4,0.004839487257413566,0,Mark Blicavs,0,15751,7,Geelong,2020,0
6,60,2,0,1,1,0,70,61,63,0,0,3,92,0,1,3,5,0,1,0,1,10,-2.6,0,1,63,7,14,91,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0.9999350309371948,3.71027817891445e-5,1.173838882095879e-5,1.6089968994492665e-5,1.0884946641454007e-4,0,Sam Skinner,0,15772,9,Brisbane Lions,2020,0
20,87,4,2,2,1,0,89,70,96,0,0,2,137,2,0,4,6,0,4,0,0,10,4.7,0,0,32,5,11,71,0,0,0,0,114,0,1,1,0,0,0,0,0,0,0.9736267924308777,0.01165439747273922,0.013677552342414856,0.0010412484407424927,0.04213324747979641,0,Tom Mitchell,0,15658,3,Hawthorn,2020,0
10,63,2,3,1,2,0,89,96,147,1,5,3,57,0,0,4,2,1,8,0,0,9,11.6,3,2,9,14,6,50,0,0,0,0,142,0,1,0,0,0,0,0,1,0,0.9402128458023071,0.027591755613684654,0.021640904247760773,0.010554470121860504,0.10253697447478771,0,Brodie Grundy,0,15783,10,Collingwood,2020,0
3,60,1,0,0,0,0,83,25,35,0,0,1,39,0,0,9,2,0,3,0,0,17,5.1,0,0,33,3,4,27,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0.9999886751174927,5.072571639175294e-6,4.02221712647588e-6,2.2738274765288224e-6,1.993848832171352e-5,0,Noah Anderson,0,15817,13,Gold Coast,2020,0
10,67,0,0,0,3,0,60,66,83,0,0,2,309,7,0,6,5,0,5,3,0,7,9.3,1,3,14,11,6,47,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0.9934385418891907,0.005653053987771273,5.313949077390134e-4,3.7697411607950926e-4,0.007846766151487827,0,Taylin Duman,0,15844,16,Fremantle,2020,0
4,57,1,0,1,0,0,85,55,66,0,1,2,144,0,1,11,3,2,3,0,0,19,8.6,1,0,2,10,9,64,0,0,0,0,21,1,0,0,0,0,0,0,0,1,0.9998663663864136,8.238515874836594e-5,3.443047171458602e-5,1.6772824892541394e-5,2.0156457685516216e-4,0,Josh Daicos,0,15702,4,Collingwood,2020,0
1,50,1,0,0,2,0,92,8,14,0,0,1,37,0,0,0,1,0,1,0,0,10,-3,0,2,13,12,5,42,0,0,0,0,123,1,0,0,1,0,0,0,0,0,0.999963641166687,1.7400854630977847e-5,1.6050351405283436e-5,2.927396735685761e-6,5.8283747648602e-5,0,Josh Bruce,0,15778,10,Western Bulldogs,2020,0
3,50,1,0,0,4,0,83,18,40,0,1,0,76,0,1,0,1,3,3,0,0,5,3.3,0,3,20,10,4,34,0,0,0,0,194,1,0,0,0,0,1,0,0,0,0.9999507665634155,2.1291376469889656e-5,1.7890688468469307e-5,1.00076676972094e-5,8.709575649845647e-5,0,Taylor Walker,0,15725,5,Adelaide,2020,0
