player_name,player_team,actual_votes,predicted_votes,coaches_votes,prediction_sum,votes_accuracy
Jarman Impey,Hawthorn,0,0,0,-0.002946331,0
Jarrod Brander,West Coast,0,0,0,-0.039507797,0
Jarrod Cameron,West Coast,0,0,0,0.003132886,0
Jarrod Harbrow,Gold Coast,0,0,0,0.002871766,0
Jarrod Lienert,Port Adelaide,0,0,0,-0.001414395,0
Jarryn Geary,St Kilda,0,0,0,0.06082456,0
Jason Castagna,Richmond,0,0,0,-0.04273829,0
Jason Johannisen,Western Bulldogs,0,0,5,0.371885043,0
Jasper Pittard,North Melbourne,0,0,0,0.115964433,0
Jay Lockhart,Melbourne,0,0,0,-0.006079529,0
Jayden Laverde,Essendon,0,0,0,-0.004473847,0
Jed Bews,Geelong,0,0,9,0.140936967,0
Jeremy Finlayson,Greater Western Sydney,0,0,3,0.320379834,0
Jeremy Sharp,Gold Coast,0,0,0,-7.43E-04,0
Jesse Hogan,Fremantle,0,0,2,0.094132148,0
Jesse Joyce,Gold Coast,0,0,0,-2.20E-04,0
Joel Amartey,Sydney,0,0,0,-0.001025422,0
Joel Smith,Melbourne,0,0,0,-0.004142661,0
John Noble,Collingwood,0,0,1,-0.026930144,0
Jonathon Ceglar,Hawthorn,0,0,6,0.217064284,0
Jonathon Marsh,St Kilda,0,0,0,-0.001058496,0
Jonathon Patton,Hawthorn,0,0,0,-0.006797207,0
Jordan Clark,Geelong,0,0,0,-6.17E-04,0
Jordan Roughead,Collingwood,0,0,0,0.001719021,0
Jordon Butts,Adelaide,0,0,0,0.002400529,0
Josh Battle,St Kilda,0,0,6,0.197734361,0
Josh Begley,Essendon,0,0,0,-0.001462004,0
Josh Caddy,Richmond,0,0,0,0.040060346,0
Josh Corbett,Gold Coast,0,0,0,0.006580566,0
Josh Honey,Carlton,0,0,0,7.14E-04,0
Josh Jenkins,Geelong,0,0,0,8.07E-04,0
Josh Morris,Hawthorn,0,0,0,-0.002215173,0
Josh Rotham,West Coast,0,0,1,-0.012694049,0
Josh Schache,Western Bulldogs,0,0,0,0.014713143,0
Josh Thomas,Collingwood,0,0,2,-0.010975832,0
Josh Wagner,Melbourne,0,0,0,0.021756038,0
Josh Walker,North Melbourne,0,0,0,-0.362568892,0
Justin McInerney,Sydney,0,0,2,0.338370181,0
Justin Westhoff,Port Adelaide,0,0,2,-0.014695984,0
Jy Farrar,Gold Coast,0,0,0,-5.23E-04,0
Kade Simpson,Carlton,0,0,1,0.058043839,0
Kaiden Brand,Sydney,0,0,0,0.005263562,0
Kane Farrell,Port Adelaide,0,0,6,0.234111029,0
Karl Amon,Port Adelaide,0,0,8,0.679043977,0
Keegan Brooksby,Hawthorn,0,0,0,-2.82E-04,0
Keidean Coleman,Brisbane Lions,0,0,0,0.002713813,0
Kieran Strachan,Adelaide,0,0,0,-3.83E-04,0
Kobe Mutch,Essendon,0,0,0,-5.23E-04,0
Kyle Hartigan,Adelaide,0,0,0,0.017258401,0
Kyle Langford,Essendon,0,0,3,0.690015867,0
Kyron Hayden,North Melbourne,0,0,0,0.011296639,0
Kysaiah Pickett,Melbourne,0,0,0,-0.020923277,0
Lachie Ash,Greater Western Sydney,0,0,0,0.027698062,0
Lachie Fogarty,Geelong,0,0,0,0.09265327,0
Lachie Henderson,Geelong,0,0,0,0.123310031,0
Lachie Plowman,Carlton,0,0,8,0.121371166,0
Lachie Schultz,Fremantle,0,0,0,0.124854178,0
Lachie Young,Western Bulldogs,0,0,0,-4.47E-04,0
Lachlan Hosie,North Melbourne,0,0,0,-0.00476086,0
Lachlan Keeffe,Greater Western Sydney,0,0,0,0.021568575,0
Lachlan Murphy,Adelaide,0,0,0,-0.163079237,0
Laitham Vandermeer,Western Bulldogs,0,0,0,0.315353996,0
Levi Greenwood,Collingwood,0,0,0,-6.71E-04,0
Lewis Jetta,West Coast,0,0,0,-0.027264805,0
Lewis Melican,Sydney,0,0,2,0.014682775,0
Lewis Taylor,Sydney,0,0,0,-0.005246117,0
Lewis Young,Western Bulldogs,0,0,0,-4.14E-04,0
Liam Duggan,West Coast,0,0,6,0.253279111,0
Liam Henry,Fremantle,0,0,0,-0.001162883,0
Liam Jones,Carlton,0,0,7,0.118609891,0
Lin Jong,Western Bulldogs,0,0,0,-0.007692961,0
Lincoln McCarthy,Brisbane Lions,0,0,1,0.010997792,0
Lochie O'Brien,Carlton,0,0,0,-0.001361204,0
Louis Butler,Western Bulldogs,0,0,0,-0.001570505,0
