effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
11,85,2,1,0,6,0,75,44,77,0,0,5,130,5,0,8,4,0,5,0,0,12,10.7,2,4,10,11,10,71,0,0,0,0,44,1,0,0,0,1,0,0,0,0,-0.0029889133293181658,Robbie Fox,0,16029,15,Sydney,2021,30,0
24,75,6,2,2,2,0,76,109,107,2,4,8,255,4,0,11,9,0,8,0,0,32,11.3,1,1,11,13,11,79,0,0,0,0,57,1,0,0,0,0,1,0,0,0,1.040838360786438,Brayden Fiorini,0,16055,18,Gold Coast,2021,5,0
9,82,2,1,2,0,0,72,51,70,0,0,6,97,1,2,3,2,2,5,0,0,11,8.2,0,0,14,13,13,91,0,0,0,0,27,0,1,0,0,0,1,0,0,0,-0.00822205375880003,Sam Wicks,0,16093,22,Sydney,2021,32,0
12,100,0,0,0,0,1,77,36,44,0,0,2,218,2,0,3,6,0,1,0,0,8,4.8,0,0,27,10,9,64,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0.023257998749613762,Connor Downie,0,16089,22,Hawthorn,2021,20,0
0,0,1,0,0,0,0,10,9,0,0,0,0,54,0,0,0,0,0,0,0,0,0,-0.5,0,0,36,12,9,66,0,0,0,0,182,1,0,0,0,0,0,0,0,1,-0.01501584704965353,Jack Newnes,0,16023,14,Carlton,2021,41,0
4,44,2,0,1,1,1,79,46,44,0,0,5,227,1,1,4,2,2,3,0,0,19,1.6,0,0,30,12,5,42,0,0,0,0,7,1,0,0,1,0,0,0,0,0,-6.223851814866066e-4,Beau McCreery,0,15948,9,Collingwood,2021,26,0
4,67,2,0,1,5,0,62,41,46,0,0,2,91,0,1,1,3,0,1,0,0,3,5.7,0,4,38,9,13,87,0,0,0,0,77,1,0,0,0,0,0,0,1,0,0.03080732561647892,Nathan Vardy,0,16100,23,West Coast,2021,16,0
10,83,2,0,1,0,0,70,36,53,0,1,3,39,1,1,6,3,2,4,0,0,19,5.8,0,0,21,8,10,68,0,0,0,0,29,0,1,1,0,0,0,0,0,0,0.003168057184666395,Jordan Clark,0,15947,9,Geelong,2021,32,0
11,73,1,1,0,3,0,71,88,98,2,0,4,316,3,0,6,7,0,3,1,0,13,12.9,2,2,97,10,21,136,0,0,0,0,56,0,1,1,0,0,0,0,0,0,0.12627013027668,Mark O'Connor,0,15921,6,Geelong,2021,12,0
14,78,4,0,0,0,1,72,78,68,1,2,5,284,3,0,12,6,0,3,0,2,19,11.3,1,0,14,5,12,77,0,0,0,0,46,1,0,1,0,0,0,0,0,0,-0.11929789185523987,Tarryn Thomas,0,16093,22,North Melbourne,2021,45,0
11,61,5,2,0,0,0,83,81,78,0,2,1,277,5,1,14,6,0,4,1,1,18,3.9,1,0,29,8,9,62,0,0,0,1,333,1,0,1,0,0,0,0,0,0,0.27959802746772766,Scott Pendlebury,0,16058,18,Collingwood,2021,8,0
9,69,1,3,0,1,0,81,70,70,0,1,4,76,3,3,8,2,2,6,0,0,29,9.6,2,0,3,17,11,83,0,0,0,0,11,0,1,0,1,0,0,0,0,0,-0.1628202497959137,Sam Wicks,0,15902,4,Sydney,2021,45,0
6,100,1,0,1,7,0,77,34,53,0,0,2,61,3,0,7,5,0,1,2,0,7,8,1,5,49,11,10,71,0,0,0,0,22,1,0,0,0,0,0,0,1,0,0.0018810359761118889,Caleb Graham,0,16063,19,Gold Coast,2021,32,0
9,90,2,1,1,2,0,77,24,50,0,0,3,116,4,0,9,3,0,3,1,0,12,8.3,0,2,44,20,13,98,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0.024810805916786194,Ben Davis,0,16105,23,Adelaide,2021,21,0
4,57,1,0,0,0,0,78,31,23,1,0,1,10,0,0,10,0,1,2,0,0,22,-0.5,0,0,63,9,9,63,0,0,0,0,105,1,0,0,0,0,1,0,0,0,-0.023833898827433586,Jason Castagna,0,15938,8,Richmond,2021,35,0
13,81,0,1,0,6,0,85,74,91,0,0,2,290,8,0,2,10,0,3,4,0,4,11,1,6,15,10,9,64,0,0,0,0,153,1,0,0,0,1,0,0,0,0,-0.004501212388277054,Jeremy McGovern,0,16096,22,West Coast,2021,33,0
10,83,2,0,2,4,1,90,51,66,0,0,2,134,5,0,6,5,0,3,2,0,10,7.6,1,2,42,14,14,98,0,0,0,0,30,0,1,0,0,1,0,0,0,0,0.007009792607277632,Josh Rotham,0,16059,18,West Coast,2021,29,0
12,86,0,2,0,11,2,96,76,101,0,1,0,213,6,0,7,9,0,1,3,0,8,13.4,0,10,11,13,11,79,0,0,1,0,54,1,0,0,0,0,0,0,0,0,0.05488390848040581,Sam Collins,0,16055,18,Gold Coast,2021,15,0
8,57,3,0,1,0,0,64,61,49,4,1,3,315,1,1,2,5,0,7,0,1,14,8.8,3,0,16,5,11,71,0,0,0,0,166,1,0,1,0,0,0,0,0,0,0.038444843143224716,Elliot Yeo,0,15984,11,West Coast,2021,18,0
10,56,3,0,2,5,0,92,96,100,3,2,5,318,4,1,4,4,0,0,4,1,9,6.1,1,4,9,13,7,55,1,1,0,1,149,1,0,0,0,0,0,0,1,0,0.9159172773361206,Max Gawn,0,16036,16,Melbourne,2021,8,0
15,94,1,1,0,4,0,82,68,94,0,1,2,217,4,0,6,8,0,4,1,0,8,10.6,0,4,9,10,9,64,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0.05962512269616127,Isaac Cumming,0,16036,16,Greater Western Sydney,2021,20,0
10,71,5,0,1,3,0,79,67,88,0,2,2,17,3,0,8,1,1,5,2,0,11,8.4,1,1,39,7,10,67,0,0,0,0,98,1,0,0,0,0,0,0,1,0,0.0044791544787585735,Toby Nankervis,0,16088,22,Richmond,2021,29,0
11,69,3,2,3,2,0,96,80,130,0,0,10,362,1,2,1,8,3,6,0,1,10,25.3,1,2,10,11,10,71,0,1,3,0,310,1,0,0,1,0,0,0,0,0,1.0629369020462036,Lance Franklin,0,16029,15,Sydney,2021,5,0
16,76,4,1,2,3,0,87,84,79,0,2,4,629,5,0,2,14,0,3,2,0,9,12.8,1,1,40,10,15,100,0,0,0,0,44,0,1,1,0,0,0,0,0,0,0.09745324403047562,Jack Lukosius,0,15922,6,Gold Coast,2021,15,0
9,69,2,1,1,1,0,85,53,48,0,2,4,305,2,0,8,6,0,3,0,0,17,6.4,0,0,39,9,19,123,0,0,0,0,119,0,1,0,0,0,0,0,0,1,0.036932483315467834,Kamdyn McIntosh,0,16000,12,Richmond,2021,23,0
14,74,2,2,0,2,0,91,104,107,5,0,7,283,1,0,5,10,0,5,1,0,13,11.8,5,2,10,15,6,51,0,0,0,0,18,1,0,0,0,0,1,0,0,0,0.3835575580596924,Darcy Cameron,0,15980,11,Collingwood,2021,10,0
3,50,3,0,2,3,0,78,17,19,0,0,1,13,2,0,12,0,0,3,0,0,20,3.3,0,2,39,12,12,84,0,0,0,0,53,1,0,0,0,1,0,0,0,0,-0.016662338748574257,Matt Guelfi,0,16000,12,Essendon,2021,37,0
17,71,4,1,1,1,0,85,145,111,4,3,7,433,2,3,15,11,0,3,1,0,28,7.4,1,0,36,6,16,102,0,0,3,0,87,0,1,1,0,0,0,0,0,0,1.3515125513076782,Tim Taranto,0,16023,14,Greater Western Sydney,2021,4,0
8,53,3,2,1,1,0,84,73,64,0,0,4,310,3,1,6,5,3,5,0,2,11,8.3,1,1,22,12,11,78,0,0,0,0,69,1,0,0,1,0,0,0,0,0,0.018667977303266525,Jack Silvagni,0,15986,11,Carlton,2021,17,0
11,92,3,0,0,1,2,87,96,104,0,0,9,315,0,0,2,9,3,4,0,3,10,23.5,0,0,85,10,22,142,0,1,7,0,148,0,1,0,1,0,0,0,0,0,2.251981735229492,Charlie Cameron,0,16092,22,Brisbane Lions,2021,1,3
15,79,0,1,0,8,0,89,78,98,0,1,4,403,4,0,5,11,0,3,1,0,8,3.9,2,6,9,18,9,72,0,0,0,1,232,0,1,0,0,1,0,0,0,0,0.12250438332557678,Jack Ziebell,0,16028,15,North Melbourne,2021,14,0
6,75,0,1,0,2,0,75,51,74,0,0,7,144,2,0,1,5,2,3,0,0,6,11.8,1,1,45,15,17,117,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0.0397648811340332,Logan McDonald,0,15896,3,Sydney,2021,14,0
4,80,0,0,0,1,0,78,22,23,0,0,0,107,2,0,3,2,0,1,1,0,3,3.1,0,0,21,7,13,85,0,0,0,0,34,1,0,0,0,1,0,0,0,0,0.006213530898094177,Tom Williamson,0,15884,2,Carlton,2021,22,0
14,93,1,1,0,7,0,89,66,98,0,1,2,139,8,0,5,7,0,4,2,0,8,8.8,1,4,4,9,13,87,0,0,0,0,179,0,1,0,0,0,0,0,0,0,0.0024820652324706316,Dylan Grimes,0,15951,9,Richmond,2021,26,0
17,90,2,0,0,6,0,87,86,90,0,0,6,477,7,0,5,15,0,2,3,0,6,22.1,1,4,28,9,17,111,0,0,0,0,41,0,1,0,0,0,0,0,0,0,0.3817853033542633,Noah Balta,0,15985,11,Richmond,2021,8,0
15,79,1,1,0,7,0,95,104,150,1,2,6,211,2,0,1,6,1,6,0,1,7,21.3,3,7,7,9,13,87,0,0,4,0,260,0,1,0,0,0,0,0,1,0,1.354318380355835,Todd Goldstein,0,15949,9,North Melbourne,2021,4,0
9,56,3,0,1,0,0,87,61,69,0,5,9,309,0,0,12,3,0,6,0,1,15,9,1,0,16,11,7,53,0,0,0,0,99,1,0,1,0,0,0,0,0,0,0.176801860332489,Jordan De Goey,0,15876,1,Collingwood,2021,15,0
25,76,2,0,0,3,1,86,103,100,1,0,6,302,4,0,3,9,0,4,0,0,10,8.1,2,2,45,9,6,45,0,0,0,0,233,1,0,0,0,0,0,0,0,1,-0.04457194358110428,Andrew Gaff,0,16073,20,West Coast,2021,40,0
11,73,3,1,1,2,1,70,58,46,0,1,4,325,0,0,6,4,1,1,0,0,18,4.7,0,0,4,9,13,87,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0.004920010454952717,Patrick Naish,0,15951,9,Richmond,2021,24,0
9,64,7,0,2,2,0,89,54,46,0,0,1,300,5,0,6,8,0,3,2,0,8,1.5,0,2,49,15,13,93,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0.056299641728401184,Brandon Starcevich,0,15933,7,Brisbane Lions,2021,15,0
7,70,4,0,1,5,0,86,43,39,0,0,2,128,3,0,3,3,0,3,0,0,4,0.6,0,5,28,11,12,83,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0.0023349907714873552,Jordon Butts,0,15985,11,Adelaide,2021,22,0
9,82,2,0,1,0,0,52,40,44,0,1,2,65,1,1,8,6,1,3,0,0,16,4.6,0,0,19,17,8,65,0,0,0,0,32,1,0,1,0,0,0,0,0,0,0.01182899996638298,Quinton Narkle,0,16079,21,Geelong,2021,29,0
9,75,0,1,0,1,0,78,74,60,0,0,6,195,2,1,6,5,0,0,1,1,16,-0.7,1,1,95,15,5,45,0,0,0,0,80,1,0,0,1,0,0,0,0,0,-0.006817018613219261,Mitch McGovern,0,16091,22,Carlton,2021,30,0
12,86,2,0,0,14,0,95,38,70,0,0,1,120,4,0,10,2,0,3,1,0,12,12.1,1,12,8,12,11,78,0,0,0,0,35,1,0,0,1,0,0,0,0,0,-0.018496571108698845,Sam Taylor,0,15882,1,Greater Western Sydney,2021,34,0
23,70,4,1,1,2,1,84,115,109,1,4,5,399,0,1,10,10,2,8,0,0,23,10.7,1,1,5,13,10,73,0,0,0,0,58,1,0,1,0,0,0,0,0,0,0.8312891125679016,Ben Keays,0,15999,12,Adelaide,2021,8,0
13,77,3,3,1,3,0,80,64,75,2,3,2,160,2,2,9,5,1,6,0,0,22,9.5,1,1,2,4,10,64,0,0,0,0,169,1,0,0,1,0,0,0,0,0,0.09546324610710144,Tom Liberatore,0,16097,23,Western Bulldogs,2021,13,0
11,92,1,2,0,10,0,98,49,78,0,0,3,199,6,0,3,9,0,3,1,0,5,7.6,2,10,31,7,8,55,0,0,0,1,174,1,0,0,0,0,0,0,0,0,-0.08535097539424896,Tom Jonas,0,16043,17,Port Adelaide,2021,44,0
17,74,3,4,1,2,0,85,87,110,6,4,7,210,3,0,8,8,1,9,1,0,23,13.3,1,1,87,10,21,136,0,1,3,0,234,0,1,1,0,0,0,0,0,0,1.413691759109497,Luke Parker,0,16099,23,Sydney,2021,4,0
29,83,1,0,0,2,0,80,114,106,0,0,3,529,5,0,9,12,0,5,0,0,13,12,2,2,40,6,9,60,0,0,0,0,160,1,0,0,0,1,0,0,0,0,0.37090471386909485,Jake Lloyd,0,15922,6,Sydney,2021,10,0
11,69,1,0,0,3,0,86,65,65,0,1,2,222,7,0,14,7,0,5,0,0,18,5.7,1,1,12,12,12,84,0,0,0,0,72,0,1,0,0,0,0,0,0,0,-0.003137510037049651,Ethan Hughes,0,15917,5,Fremantle,2021,32,0
5,71,3,0,1,3,0,96,32,35,0,0,1,35,4,0,5,1,0,1,1,0,5,1.7,0,1,10,10,10,70,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0.009357464499771595,Ben McKay,0,16051,17,North Melbourne,2021,27,0
23,79,4,1,1,0,0,81,116,144,4,3,11,614,2,0,8,11,0,7,0,0,13,21.2,4,0,21,7,14,91,1,1,4,0,170,1,0,1,0,0,0,0,0,0,2.535431146621704,Ollie Wines,0,16009,13,Port Adelaide,2021,2,2
6,75,3,0,2,0,1,66,52,51,0,0,4,188,0,4,3,4,0,1,0,0,13,2.7,0,0,8,12,11,78,0,0,0,0,14,1,0,0,1,0,0,0,0,0,-0.007777327671647072,Bobby Hill,0,15882,1,Greater Western Sydney,2021,31,0
4,57,0,1,0,1,0,72,38,26,0,0,2,116,1,1,0,2,0,1,0,0,12,2.4,1,0,67,15,4,39,0,0,0,0,20,1,0,0,1,0,0,0,0,0,-0.024399733170866966,Shane McAdam,0,15931,7,Adelaide,2021,35,0
8,67,0,0,0,7,0,93,54,61,0,0,1,95,3,0,4,4,0,3,1,0,6,6.5,0,7,21,8,10,68,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0.013443784788250923,Jack Henry,0,15947,9,Geelong,2021,27,0
11,73,3,1,1,0,2,84,54,62,0,1,0,257,5,0,13,5,0,6,0,0,14,6,0,0,30,12,5,42,0,0,0,0,31,1,0,0,0,1,0,0,0,0,-2.105953171849251e-6,John Noble,0,15948,9,Collingwood,2021,25,0
10,59,4,1,0,1,0,80,61,28,0,0,4,231,2,0,4,5,0,2,0,0,7,-0.2,1,1,38,10,9,64,0,0,0,0,12,1,0,0,0,0,1,0,0,0,-0.0019043637439608574,Trent Bianco,0,16104,23,Collingwood,2021,32,0
7,78,1,0,1,3,0,86,40,45,0,2,1,71,1,0,6,3,0,3,0,0,6,3.3,0,3,13,8,13,86,0,0,0,0,16,0,1,0,0,0,0,0,0,0,-8.34362581372261e-4,Brandon Zerk-Thatcher,0,16024,14,Essendon,2021,29,0
12,63,3,0,1,1,0,78,63,66,0,5,3,193,1,0,11,6,0,8,0,0,19,7.7,1,0,21,8,10,68,0,0,0,1,319,0,1,1,0,0,0,0,0,0,0.06585891544818878,Joel Selwood,0,15947,9,Geelong,2021,18,0
9,60,5,1,2,1,0,100,71,76,0,0,7,283,1,1,6,5,2,5,0,1,17,6.8,0,1,16,11,11,77,0,0,0,0,224,1,0,0,0,0,1,0,0,0,0.045814596116542816,Jack Darling,0,15962,10,West Coast,2021,19,0
17,65,4,2,0,2,0,87,112,90,0,4,4,433,1,0,7,12,2,3,0,0,14,1.1,1,0,11,11,8,59,0,0,0,0,196,1,0,0,0,0,0,0,0,1,0.3051452040672302,Brandon Ellis,0,15906,4,Gold Coast,2021,14,0
8,89,1,1,0,2,0,86,51,52,0,0,4,121,0,0,0,5,0,2,0,1,5,7.6,1,2,45,6,14,90,0,0,0,0,26,0,1,0,0,0,1,0,0,0,0.026167109608650208,Darcy Cameron,0,16073,20,Collingwood,2021,23,0
7,70,2,3,0,3,0,68,36,53,1,0,5,95,3,0,2,3,1,2,2,0,4,8,3,1,30,6,9,60,0,0,0,0,73,1,0,0,1,0,0,0,0,0,-0.04017432779073715,Mason Cox,0,15907,4,Collingwood,2021,44,0
20,74,1,0,0,2,0,75,114,123,2,4,12,220,1,1,2,8,2,8,0,1,10,16.1,2,0,16,15,13,93,0,0,5,0,15,0,1,1,0,0,0,0,0,0,1.3794918060302734,Tom Green,0,15962,10,Greater Western Sydney,2021,3,1
18,67,3,0,1,1,0,82,100,94,4,5,2,281,3,1,8,8,0,9,1,0,17,11.3,1,0,34,9,13,87,0,0,3,0,297,0,1,1,0,0,0,0,0,0,0.7450344562530518,Travis Boak,0,16039,16,Port Adelaide,2021,5,0
10,71,1,0,1,3,0,87,76,75,0,0,2,344,0,1,21,7,0,0,0,0,39,6.5,0,1,4,13,7,55,0,1,0,0,98,0,1,1,0,0,0,0,0,0,-0.15875519812107086,Karl Amon,0,16082,21,Port Adelaide,2021,45,0
10,63,2,0,0,2,0,76,105,86,0,0,8,359,1,1,2,7,1,3,0,3,5,12.4,0,2,72,9,22,141,0,0,3,0,76,0,1,0,1,0,0,0,0,0,0.789779543876648,Peter Wright,0,15978,10,Essendon,2021,4,0
10,67,0,0,0,1,1,85,73,67,0,0,6,337,4,1,11,8,0,0,2,0,20,9.1,3,0,2,11,11,77,0,0,0,0,269,1,0,0,0,0,0,0,0,1,-0.13708753883838654,Shane Edwards,0,15903,4,Richmond,2021,45,0
22,85,1,3,1,0,0,78,112,109,0,2,4,109,3,2,2,11,1,5,0,1,11,5.6,2,0,14,7,13,85,0,0,0,0,252,0,1,0,0,0,1,0,0,0,0.6627510786056519,Shaun Higgins,0,16090,22,Geelong,2021,7,0
14,88,1,1,0,2,0,88,63,63,0,0,1,218,4,0,6,6,0,1,0,0,7,7.6,0,1,17,9,9,63,0,0,0,0,165,1,0,0,0,1,0,0,0,0,0.017912156879901886,Michael Hibberd,0,16019,13,Melbourne,2021,23,0
6,100,4,0,2,1,0,58,21,16,0,0,2,40,2,0,7,2,0,2,1,0,8,0.7,1,1,75,14,9,68,0,0,0,0,48,1,0,0,1,0,0,0,0,0,0.009333166293799877,Ben Long,0,15897,3,St Kilda,2021,23,0
7,70,5,0,2,1,0,77,40,33,0,0,2,153,0,2,2,2,0,2,0,0,23,1,0,1,0,10,14,94,0,0,0,0,204,0,0,0,0,0,1,0,0,0,0.19843009114265442,Matt de Boer,0,16017,13,Greater Western Sydney,2021,11,0
7,78,0,1,0,1,0,25,32,48,1,0,3,203,0,0,2,5,0,1,0,0,8,5.7,0,0,28,6,15,96,0,0,0,0,82,0,1,0,0,0,0,0,0,0,-0.006321231834590435,Dan Houston,0,15915,5,Port Adelaide,2021,32,0
5,63,1,0,0,1,0,76,49,44,0,1,4,185,0,2,1,3,1,2,0,1,15,6.6,1,0,15,9,12,81,0,0,0,0,4,1,0,0,1,0,0,0,0,0,-0.021836059167981148,Tyler Brockman,0,15910,4,Hawthorn,2021,36,0
20,56,15,5,5,1,5,88,105,93,4,5,4,504,2,0,17,8,1,13,0,1,33,10.4,3,0,11,6,14,90,1,1,9,1,162,0,1,1,0,0,0,0,0,0,2.286945343017578,Marcus Bontempelli,0,16055,18,Western Bulldogs,2021,1,3
29,91,4,2,1,3,0,81,103,116,1,0,4,270,10,0,11,12,0,7,0,0,14,14.5,2,3,38,12,8,60,0,0,0,0,129,1,0,0,0,1,0,0,0,0,0.065433502197265625,Jarman Impey,0,15944,8,Hawthorn,2021,12,0
5,100,0,0,0,1,0,57,25,27,0,0,3,5,2,0,7,1,0,1,1,0,16,3.7,1,0,22,13,14,97,0,0,0,0,195,0,1,0,0,0,1,0,0,0,-0.024945994839072227,Jake Melksham,0,15997,12,Melbourne,2021,40,0
16,73,6,1,4,2,1,80,71,94,0,1,3,276,5,0,13,8,0,9,0,0,16,3.8,0,2,40,10,2,22,0,0,0,0,56,1,0,0,0,1,0,0,0,0,0.008885610848665237,Liam Baker,0,16026,15,Richmond,2021,31,0
5,63,1,0,1,4,0,79,35,46,0,1,2,144,4,0,3,4,0,4,1,0,3,6.9,1,4,7,8,10,68,0,0,0,0,58,0,1,0,0,0,0,0,0,0,0.008023914881050587,James Stewart,0,15953,9,Essendon,2021,29,0
16,76,3,0,0,2,0,81,80,91,0,0,4,461,6,0,6,14,0,3,2,0,7,7,2,1,49,15,13,93,1,1,0,0,229,0,1,0,0,0,0,0,0,0,0.0964876189827919,Daniel Rich,0,15933,7,Brisbane Lions,2021,13,0
15,71,4,2,0,6,0,84,82,79,0,2,5,330,9,0,7,9,0,6,2,0,12,9.1,1,4,9,15,8,63,0,0,0,0,99,0,1,0,0,1,0,0,0,0,0.11218834668397903,Jimmy Webster,0,15939,8,St Kilda,2021,11,0
6,67,4,1,0,0,0,84,52,48,0,0,6,153,1,0,1,4,0,1,1,1,6,1.5,1,0,0,10,14,94,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0.05378340929746628,Nick Larkey,0,16017,13,North Melbourne,2021,16,0
15,94,0,0,0,3,0,81,92,94,0,0,4,119,7,0,10,8,0,3,4,0,11,11.4,2,3,1,7,11,73,0,0,0,0,144,0,1,0,0,0,0,0,0,1,0.05556941404938698,Ryan Lester,0,15893,3,Brisbane Lions,2021,16,0
9,75,3,2,2,0,0,59,47,60,1,0,6,113,3,0,4,3,1,4,1,0,11,7.4,1,0,22,13,14,97,0,0,0,0,17,0,1,0,1,0,0,0,0,0,0.030719658359885216,Luke Jackson,0,15997,12,Melbourne,2021,22,0
12,92,1,1,0,4,0,89,51,71,0,0,3,134,8,0,9,7,0,5,2,0,9,13.5,3,2,39,11,11,77,0,0,0,0,125,1,0,0,0,0,0,0,0,0,-0.007290177047252655,Lachie Plowman,0,16062,19,Carlton,2021,34,0
7,70,2,0,0,2,0,83,36,38,0,0,3,250,1,0,8,4,0,1,0,0,15,0.9,0,0,86,6,7,48,0,0,0,0,173,1,0,0,0,0,0,0,0,1,-5.192519165575504e-4,Bradley Hill,0,15911,5,St Kilda,2021,29,0
25,76,5,0,3,2,0,86,104,114,0,3,3,332,9,0,11,12,0,13,1,0,18,10.8,2,1,86,6,7,48,0,0,0,0,52,1,0,0,0,1,0,0,0,0,0.17255841195583344,Hunter Clark,0,15911,5,St Kilda,2021,11,0
20,67,2,0,2,1,0,85,92,109,4,6,7,285,3,0,13,5,0,13,0,2,21,14.4,1,0,26,8,15,98,0,0,2,0,275,0,1,0,0,0,0,0,0,1,0.934237539768219,Josh P. Kennedy,0,16060,18,Sydney,2021,3,1
21,72,4,2,1,4,1,85,89,99,1,1,8,369,7,0,6,9,0,9,0,0,8,12.1,1,3,9,11,12,83,0,0,0,0,110,1,0,0,0,1,0,0,0,0,0.20676280558109283,Jack Sinclair,0,15998,12,St Kilda,2021,10,0
4,67,0,1,0,8,0,100,29,45,0,0,0,139,3,1,7,3,0,1,0,0,9,3.1,0,5,2,4,10,64,0,0,0,0,102,1,0,0,0,1,0,0,0,0,-0.009750321507453918,Zaine Cordy,0,16097,23,Western Bulldogs,2021,35,0
5,83,0,0,0,0,0,79,53,80,0,1,5,96,0,2,0,4,2,2,0,1,6,11.8,0,0,15,10,9,64,0,0,0,0,278,1,0,0,1,0,0,0,0,0,0.04123232513666153,Josh J. Kennedy,0,16096,22,West Coast,2021,17,0
14,78,2,2,1,2,0,74,80,80,1,1,4,168,1,1,11,4,0,4,0,0,26,9.9,0,0,1,11,14,95,0,0,0,0,108,1,0,1,0,0,0,0,0,0,-0.048973068594932556,James Harmes,0,15959,10,Melbourne,2021,41,0
8,67,3,0,2,0,0,70,38,32,0,1,2,146,0,1,2,3,0,3,0,0,13,3.7,0,0,49,18,17,120,0,0,0,0,79,0,1,1,0,0,0,0,0,0,-0.013646677136421204,Jarrod Berry,0,16063,19,Brisbane Lions,2021,39,0
4,50,3,1,0,7,0,82,57,40,0,1,0,146,2,0,8,3,0,1,1,0,12,3.9,0,6,62,8,8,56,0,0,0,0,12,1,0,0,0,0,0,0,1,0,-0.030510101467370987,Caleb Graham,0,15913,5,Gold Coast,2021,40,0
10,83,0,2,0,2,0,78,44,62,0,1,2,192,2,0,7,3,0,2,0,0,18,6.5,0,1,19,13,10,73,0,0,0,0,146,0,1,0,0,1,0,0,0,0,-0.01962105929851532,Jason Johannisen,0,15904,4,Western Bulldogs,2021,40,0
18,72,3,1,1,0,1,72,83,92,0,6,3,119,0,0,17,3,2,11,0,1,24,12.4,1,0,1,10,9,64,0,0,0,0,20,1,0,1,0,0,0,0,0,0,-0.1748829036951065,Tom Green,0,16048,17,Greater Western Sydney,2021,45,0
2,67,1,0,0,0,0,5,11,6,0,0,0,33,0,1,0,0,0,1,0,0,2,0.2,0,0,59,9,5,39,0,0,0,0,125,1,0,1,0,0,0,0,0,0,0.17960071563720703,Aaron Hall,0,15889,2,North Melbourne,2021,9,0
9,56,5,2,1,3,0,89,122,135,1,3,7,160,3,0,10,3,0,5,2,0,14,14.1,5,1,21,10,16,106,0,0,2,0,153,0,1,0,0,0,0,0,1,0,1.1860120296478271,Brodie Grundy,0,15884,2,Collingwood,2021,4,0
15,79,3,2,0,5,0,79,68,74,0,1,3,208,2,1,6,2,0,3,0,0,17,9.6,1,2,57,9,6,45,0,0,0,0,27,1,0,0,0,0,1,0,0,0,-0.018569597974419594,Will Snelling,0,15916,5,Essendon,2021,39,0
15,88,4,1,2,11,0,97,63,93,0,0,1,173,10,0,3,12,0,4,4,0,5,14.2,0,10,49,15,12,87,0,0,7,0,107,0,1,0,0,0,0,0,0,0,1.4974607229232788,Tom Clurey,0,15943,8,Port Adelaide,2021,2,2
18,69,3,0,1,0,0,87,112,104,0,2,4,380,1,1,2,12,0,2,0,0,6,8.6,1,0,1,9,12,81,0,0,0,0,212,0,1,0,0,0,0,0,0,1,1.0643768310546875,Isaac Smith,0,15885,2,Geelong,2021,5,0
3,33,8,0,2,1,0,74,26,26,0,0,2,140,1,0,0,2,5,7,0,1,16,0.7,1,0,16,9,10,69,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.15666215121746063,Lachlan McNeil,0,15876,1,Western Bulldogs,2021,16,0
8,80,3,0,2,9,1,100,39,56,0,0,1,170,4,0,9,7,0,1,1,0,9,4.5,0,8,24,11,10,71,0,0,0,0,55,1,0,0,0,1,0,0,0,0,-0.005590380169451237,Brennan Cox,0,15946,8,Fremantle,2021,35,0
11,73,2,1,0,1,0,75,71,65,0,0,4,376,6,0,9,9,0,4,1,0,10,10.9,0,1,12,8,12,80,0,0,0,0,229,1,0,0,1,0,0,0,0,0,-0.02525060996413231,Mitch Robinson,0,16075,20,Brisbane Lions,2021,37,0
5,83,1,0,1,1,0,30,20,18,0,0,2,95,4,0,4,3,0,2,0,0,6,5.1,1,0,85,9,8,57,0,0,0,0,43,1,0,0,0,1,0,0,0,0,0.001051417551934719,John Noble,0,16092,22,Collingwood,2021,22,0
12,67,4,0,0,3,0,66,79,76,0,0,5,207,3,0,7,5,0,4,1,1,18,4.3,0,2,19,17,8,65,0,0,0,0,32,1,0,1,0,0,0,0,0,0,-0.010220943950116634,Jordan Clark,0,16079,21,Geelong,2021,38,0
