effective_disposals,disposal_efficiency_percentage,clangers,free_kicks_for,free_kicks_against,one_percenters,bounces,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,intercepts,tackles_inside_fifty,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
18,78,6,1,2,0,0,83,75,82,0,0,6,334,9,0,4,9,0,7,3,0,6,6,0,0,41,7,7,49,0,0,0,0,50,1,0,0,0,1,0,0,0,0,0.026334574446082115,Bailey Williams,0,15769,9,Western Bulldogs,2020,19,0
10,91,1,0,1,3,0,73,43,58,0,0,0,85,6,0,6,5,0,4,2,0,6,5.3,0,3,30,2,5,32,0,0,0,0,57,1,0,0,0,1,0,0,0,0,-0.008024375885725021,Ethan Hughes,0,15758,7,Fremantle,2020,32,0
3,33,3,2,0,2,0,62,55,70,0,0,5,180,1,2,0,1,0,2,0,2,6,3.3,1,1,26,15,7,57,0,0,0,0,172,0,1,0,0,0,1,0,0,0,-0.002122556557878852,Tom J. Lynch,0,15849,17,Richmond,2020,31,0
7,78,1,0,0,0,0,76,46,50,0,0,1,33,2,2,8,1,2,3,0,2,19,4.4,0,0,17,9,9,63,0,0,0,0,49,1,0,1,0,0,0,0,0,0,0.010824555531144142,Nick Holman,0,15746,6,Gold Coast,2020,26,0
15,94,1,0,0,0,0,85,61,89,0,1,2,277,4,0,7,10,0,4,0,0,9,8.8,1,0,43,6,7,48,0,0,0,0,72,1,0,0,0,0,1,0,0,0,0.001978005515411496,Blake Hardwick,0,15757,7,Hawthorn,2020,23,0
8,62,3,0,1,2,0,100,65,73,0,0,3,246,2,0,4,4,2,3,0,1,13,10.4,0,1,44,5,12,77,0,0,0,0,279,0,1,0,1,0,0,0,0,0,0.09966293722391129,Jack Riewoldt,0,15860,18,Richmond,2020,7,0
18,82,2,1,0,0,0,86,71,93,0,1,1,492,4,0,7,11,0,5,0,0,7,6.1,0,0,5,9,7,51,0,0,0,0,49,0,1,0,0,0,0,0,0,0,0.0916643738746643,Bailey Williams,0,15760,8,Western Bulldogs,2020,15,0
7,70,0,1,0,2,0,85,67,97,0,0,9,173,0,0,0,5,1,1,0,2,4,9.4,0,2,43,7,14,91,0,0,1,0,33,0,1,0,0,0,1,0,0,0,0.333383172750473,Sam Weideman,0,15757,7,Melbourne,2020,5,0
14,54,5,0,1,1,1,70,77,99,2,5,4,386,4,0,11,8,0,9,2,0,15,12.9,2,0,27,4,14,88,0,0,9,1,244,0,1,1,0,0,0,0,0,0,1.3397103548049927,Trent Cotchin,3,15827,14,Richmond,2020,2,2
7,78,5,0,2,1,0,82,41,61,0,2,3,176,4,2,4,5,0,5,1,0,7,4.4,1,1,32,7,11,73,0,0,0,0,60,0,1,0,0,0,1,0,0,0,0.0067731766030192375,Callum Ah Chee,0,15855,17,Brisbane Lions,2020,23,0
26,81,1,0,0,2,0,78,102,162,3,2,10,98,5,0,6,6,1,9,1,0,12,15.1,3,1,35,11,12,83,0,0,9,0,122,0,1,1,0,0,0,0,0,0,2.0983664989471436,Matt Crouch,1,15834,15,Adelaide,2020,1,3
3,50,2,0,1,7,0,100,20,29,0,0,0,58,0,0,5,1,0,2,0,0,5,2.3,0,7,39,7,7,49,0,0,0,0,4,1,0,0,0,0,0,0,0,0,-0.007042191922664642,Ryan Gardner,0,15656,2,Western Bulldogs,2020,36,0
17,53,3,0,1,6,0,84,110,127,3,7,5,603,7,0,10,9,1,10,0,1,17,22.2,2,2,22,5,5,35,1,1,0,0,255,1,0,1,0,0,0,0,0,0,0.42079538106918335,Patrick Dangerfield,0,15751,7,Geelong,2020,7,0
12,80,2,1,1,0,0,86,67,79,0,0,7,249,1,0,3,6,0,2,0,4,4,11.1,1,0,34,7,6,43,0,1,0,0,87,1,0,0,0,0,1,0,0,0,-0.04409944638609886,Tom Papley,0,15721,5,Sydney,2020,40,0
7,70,1,0,0,6,0,97,39,63,0,0,4,256,2,0,5,4,0,1,0,1,9,8.6,1,3,6,9,10,69,0,0,0,0,181,0,1,0,0,1,0,0,0,0,0.021413492038846016,Lachie Henderson,0,15863,18,Geelong,2020,21,0
10,50,3,4,0,1,0,78,78,74,3,4,1,314,1,0,10,4,0,4,0,0,16,4.1,0,1,2,5,7,47,0,0,0,0,223,1,0,1,0,0,0,0,0,0,0.2650512158870697,Jack Redden,0,15843,16,West Coast,2020,13,0
6,67,1,0,0,3,0,83,38,61,0,1,1,242,3,0,5,5,0,3,0,0,10,3.9,1,3,10,4,9,58,0,0,0,0,77,1,0,0,0,0,0,0,0,0,0.005265375599265099,Blake Hardwick,0,15819,13,Hawthorn,2020,31,0
16,94,0,0,0,0,0,55,43,76,3,0,3,90,1,0,8,5,0,8,0,0,11,11,1,0,14,12,9,66,0,0,0,0,48,1,0,1,0,0,0,0,0,0,0.09967164695262909,James Worpel,0,15841,16,Hawthorn,2020,12,0
11,46,4,1,0,1,0,83,97,105,3,1,3,300,5,1,11,4,2,8,1,0,31,7.4,0,0,44,10,6,46,0,0,0,0,50,1,0,1,0,0,0,0,0,0,0.20861271023750305,Tim Kelly,0,15652,2,West Coast,2020,10,0
10,48,1,0,0,1,0,81,100,92,1,1,5,347,2,2,12,4,0,3,0,0,28,9,2,0,2,12,7,54,0,0,0,0,104,1,0,1,0,0,0,0,0,0,0.0706806555390358,Luke Dunstan,1,15621,1,St Kilda,2020,13,0
1,25,1,0,1,1,0,57,20,43,0,1,1,4,0,1,2,0,1,3,0,0,9,2.5,0,1,12,14,6,50,0,0,0,0,14,1,0,0,0,0,0,0,1,0,-0.009808123111724854,Mabior Chol,0,15761,8,Richmond,2020,40,0
2,40,1,0,0,2,0,76,20,28,0,0,1,45,4,0,7,0,0,4,0,0,8,5.3,1,2,14,9,4,33,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0.0033034738153219223,Joel Smith,0,15844,16,Melbourne,2020,32,0
18,86,2,2,1,2,0,84,95,125,0,0,3,432,5,0,10,13,0,0,2,0,13,8.4,0,2,44,9,12,81,0,1,5,0,100,0,1,0,0,1,0,0,0,0,0.6405479907989502,Brayden Maynard,0,15661,3,Collingwood,2020,4,0
11,73,2,1,0,1,0,78,54,66,2,0,3,98,0,0,8,4,0,1,0,1,12,2.7,0,0,29,8,6,44,0,0,0,0,67,1,0,0,0,0,0,0,0,1,-0.001172468764707446,Karl Amon,0,15764,8,Port Adelaide,2020,30,0
14,78,3,1,0,3,0,96,72,85,0,0,2,201,9,1,2,8,0,5,1,0,6,9.3,2,3,3,8,11,74,0,0,0,0,78,0,1,0,0,1,0,0,0,0,0.004273095168173313,Callum Mills,0,15618,1,Sydney,2020,19,0
9,75,3,0,1,1,0,83,48,56,0,1,3,264,1,1,3,7,1,2,0,0,8,3,0,1,3,8,11,74,0,0,0,0,114,0,1,0,0,0,0,0,0,1,0.001744211302138865,Harry Cunningham,0,15618,1,Sydney,2020,23,0
13,72,5,2,3,0,0,90,62,67,1,1,4,251,1,0,13,4,1,3,0,0,22,6.1,1,0,44,10,6,46,0,0,0,0,213,1,0,0,0,0,0,0,0,1,0.027790090069174767,Jack Redden,0,15652,2,West Coast,2020,15,0
15,63,3,1,0,1,0,77,90,97,1,6,3,260,0,0,4,6,0,5,0,2,15,6.2,1,0,60,7,4,31,1,1,0,0,276,1,0,1,0,0,0,0,0,0,0.5125817656517029,Travis Boak,0,15809,12,Port Adelaide,2020,5,0
8,62,3,0,1,0,0,75,83,81,0,0,8,339,3,2,2,6,1,2,2,1,16,-0.9,1,0,37,11,13,89,0,0,0,0,130,0,1,0,1,0,0,0,0,0,-0.05147779360413551,Gary Rohan,0,15722,5,Geelong,2020,43,0
7,70,1,0,0,0,0,76,71,87,0,0,4,182,1,1,4,6,3,3,0,0,12,6,0,0,24,12,14,96,0,0,0,0,55,0,1,0,1,0,0,0,0,0,0.007935709320008755,Callum Ah Chee,0,15801,11,Brisbane Lions,2020,26,0
11,73,0,0,0,1,0,91,45,81,0,4,0,141,3,0,9,3,0,6,0,0,12,7,0,1,54,11,2,23,0,0,0,0,204,1,0,0,0,0,0,0,0,1,8.190223597921431e-4,Shaun Atley,0,15755,7,North Melbourne,2020,30,0
7,64,3,2,1,1,1,90,60,78,0,1,3,313,0,0,3,5,0,1,0,0,4,8.3,0,0,1,4,8,52,0,0,0,0,39,1,0,0,1,0,0,0,0,0,-0.01565503515303135,Cameron Zurhaar,0,15810,12,North Melbourne,2020,41,0
3,60,1,0,1,0,0,70,27,41,0,0,1,167,1,3,1,3,1,2,0,0,11,1.2,0,0,6,7,12,79,0,0,0,0,50,0,1,0,1,0,0,0,0,0,-0.027040814980864525,Jacob Townsend,0,15655,2,Essendon,2020,39,0
10,71,3,0,1,2,0,82,52,83,1,1,6,235,2,1,3,3,3,8,0,0,18,14.5,0,1,7,11,7,53,0,0,0,0,383,1,0,0,0,0,1,0,0,0,0.08021293580532074,Shaun Burgoyne,0,15763,8,Hawthorn,2020,17,0
10,63,2,1,0,2,0,86,101,152,0,0,5,300,5,2,4,8,6,10,0,2,13,19.5,0,2,3,8,11,74,0,0,10,0,103,0,1,0,1,0,0,0,0,0,2.4203567504882812,Isaac Heeney,3,15618,1,Sydney,2020,1,3
5,56,2,0,1,2,0,78,26,34,0,0,1,34,2,2,0,0,1,4,0,0,12,2.5,0,2,26,7,9,61,0,0,0,0,29,0,1,0,0,0,1,0,0,0,0.018530333414673805,Zac Langdon,0,15776,9,Greater Western Sydney,2020,26,0
4,100,1,1,0,2,0,43,25,24,0,2,0,48,0,0,3,2,0,0,0,0,4,2.8,0,1,4,11,7,53,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0.032020729035139084,Archie Smith,0,15767,8,Brisbane Lions,2020,17,0
7,70,3,1,0,0,3,82,46,55,0,2,2,272,0,0,5,3,0,2,0,0,12,9.1,1,0,33,3,4,27,0,0,0,0,99,1,0,0,0,0,1,0,0,0,0.02858080342411995,Lachie Weller,0,15817,13,Gold Coast,2020,22,0
6,75,1,1,0,11,0,93,41,87,0,0,0,128,5,0,3,5,0,0,4,0,3,11.4,0,11,21,8,4,32,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0.07169568538665771,Caleb Graham,0,15816,12,Gold Coast,2020,17,0
11,65,6,0,1,4,0,93,77,55,1,0,1,351,3,0,6,7,0,1,2,0,12,5,1,3,33,7,10,67,0,0,0,0,91,0,1,0,0,1,0,0,0,0,-0.014396633952856064,Liam Duggan,0,15745,6,West Coast,2020,40,0
11,61,2,2,1,6,1,100,72,95,0,0,1,197,8,0,4,6,0,3,1,0,4,5.1,0,6,41,12,13,90,0,1,1,0,160,0,1,0,0,0,0,0,0,0,0.26790738105773926,Dylan Grimes,0,15769,9,Richmond,2020,7,0
14,70,3,1,0,1,1,81,96,101,2,2,5,381,1,0,4,9,0,4,0,2,14,14.9,1,0,33,12,13,90,0,0,0,0,212,0,1,1,0,0,0,0,0,0,0.34472110867500305,Mitch Duncan,0,15781,10,Geelong,2020,6,0
18,64,3,0,1,0,0,84,113,132,1,2,3,236,6,0,9,7,3,14,0,1,28,12.4,1,0,36,10,11,76,0,0,4,0,146,0,1,0,1,0,0,0,0,0,1.6170413494110107,Tom Liberatore,0,15854,17,Western Bulldogs,2020,3,1
13,87,1,0,1,1,0,87,65,94,0,1,1,334,0,0,6,8,0,3,0,0,18,9,0,1,2,5,7,47,0,0,0,0,202,1,0,0,0,0,0,0,0,1,-0.023828383535146713,Lewis Jetta,0,15843,16,West Coast,2020,41,0
13,87,1,1,0,1,0,91,67,97,0,0,2,396,6,0,3,11,0,2,2,0,4,5.3,1,1,20,12,8,60,1,1,0,0,130,1,0,0,0,0,0,0,0,0,0.2525857985019684,Nick Haynes,0,15654,2,Greater Western Sydney,2020,7,0
21,84,3,3,0,1,0,89,82,119,3,6,4,254,4,0,14,8,0,9,0,0,22,16,1,0,28,6,14,90,0,0,1,0,112,0,1,1,0,0,0,0,0,0,0.8156682252883911,Tom Mitchell,0,15622,1,Hawthorn,2020,6,0
9,75,3,2,2,3,1,82,39,56,2,1,3,77,5,0,5,4,0,2,1,0,5,7,1,0,35,8,10,68,0,0,0,0,39,0,1,0,0,1,0,0,0,0,0.020807649940252304,Ben Long,0,15814,12,St Kilda,2020,22,0
10,77,0,3,0,3,0,78,87,127,0,3,7,311,1,1,8,6,2,3,0,1,25,16.7,2,0,30,14,10,74,0,0,6,0,60,0,1,1,0,0,0,0,0,0,1.3665847778320312,Jarrod Berry,0,15662,3,Brisbane Lions,2020,3,1
14,64,3,0,0,3,0,82,75,131,0,3,5,318,2,0,8,5,4,10,0,1,15,9,0,2,4,11,7,53,0,1,1,0,71,0,1,0,0,0,0,0,0,1,0.4979883134365082,Hugh McCluggage,0,15767,8,Brisbane Lions,2020,8,0
15,75,1,1,0,3,0,92,88,96,0,0,3,98,7,0,3,11,0,3,3,0,3,7.1,2,3,44,7,5,37,0,0,0,0,136,1,0,0,0,0,0,0,0,0,-0.019166972488164902,Jake Carlisle,0,15661,3,St Kilda,2020,38,0
12,55,6,1,2,1,2,86,72,81,2,5,3,306,0,0,5,5,1,6,0,0,17,3.6,0,0,44,7,5,37,0,0,0,0,84,1,0,1,0,0,0,0,0,0,-0.09312956035137177,Jade Gresham,0,15661,3,St Kilda,2020,43,0
18,86,1,0,1,2,0,86,80,108,0,0,3,333,2,1,10,11,1,3,0,0,19,6.6,0,1,24,9,4,33,0,0,0,0,8,1,0,0,0,0,0,0,1,0,-0.10054853558540344,Jackson Hately,0,15659,3,Greater Western Sydney,2020,44,0
11,92,1,0,0,4,0,97,43,67,0,2,1,208,1,0,2,6,0,5,0,0,2,8,0,4,32,12,6,48,0,0,0,0,172,0,1,0,0,0,0,0,0,0,-0.006329801399260759,Lachie Henderson,0,15768,8,Geelong,2020,32,0
12,80,2,2,1,1,0,62,58,83,2,2,3,64,2,1,7,6,1,4,0,0,14,6.1,1,0,61,6,17,108,1,1,0,0,163,0,1,1,0,0,0,0,0,0,0.04088272899389267,Cameron Guthrie,0,15649,2,Geelong,2020,14,0
6,55,3,1,2,1,0,85,49,54,2,2,5,220,2,0,3,3,0,2,1,0,17,4.1,4,1,4,10,8,58,0,0,0,0,95,0,1,1,0,0,0,0,0,0,-0.08619479089975357,Jaeger O'Meara,0,15709,4,Hawthorn,2020,43,0
19,70,2,2,1,0,0,89,106,113,1,4,3,313,3,0,4,8,2,9,1,0,15,11.1,2,0,13,12,5,42,1,1,7,0,151,1,0,1,0,0,0,0,0,0,1.4370286464691162,Jack Macrae,0,15778,10,Western Bulldogs,2020,3,1
5,36,3,0,3,0,0,75,48,67,0,0,0,89,3,2,6,2,4,9,0,0,17,-0.3,0,0,1,11,7,53,0,0,0,0,69,0,1,1,0,0,0,0,0,0,-0.05170606076717377,Jarrod Berry,0,15810,12,Brisbane Lions,2020,43,0
18,64,3,3,1,1,0,75,123,144,2,6,9,406,1,2,14,11,3,9,0,0,25,17.5,0,0,69,5,19,119,0,0,7,0,70,0,1,1,0,0,0,0,0,0,1.7775787115097046,Jed Anderson,3,15773,9,North Melbourne,2020,2,2
11,61,2,0,1,1,0,79,45,73,1,3,3,227,2,0,12,3,0,8,0,0,17,8.6,0,1,26,3,15,93,0,0,0,0,217,0,1,1,0,0,0,0,0,0,0.14360012114048004,Dan Hannebery,0,15704,4,St Kilda,2020,10,0
5,46,6,0,6,7,0,85,61,97,0,2,0,-5,0,1,9,1,0,6,0,0,12,3.5,0,6,32,4,2,16,0,0,0,0,32,1,0,0,0,0,0,0,1,0,0.2864968478679657,Sean Darcy,0,15768,8,Fremantle,2020,13,0
14,74,1,0,0,0,1,80,81,86,1,1,4,487,0,0,12,10,0,0,0,0,29,11.1,0,0,27,6,12,78,0,0,0,0,49,0,1,1,0,0,0,0,0,0,0.04754605144262314,Tim Kelly,0,15623,1,West Coast,2020,15,0
13,100,2,1,1,6,1,79,52,79,0,0,2,129,7,0,7,7,0,3,2,0,7,7.5,1,5,38,5,8,53,0,0,0,0,63,1,0,0,0,1,0,0,0,0,-0.016543464735150337,Ethan Hughes,0,15830,14,Fremantle,2020,35,0
16,70,1,0,0,0,0,87,68,86,0,1,8,209,2,0,8,6,1,6,0,0,16,12.3,2,0,51,6,17,108,0,0,0,0,178,0,1,0,0,1,0,0,0,0,0.04654937610030174,Chad Wingard,0,15862,18,Hawthorn,2020,13,0
21,72,3,0,0,0,0,81,122,121,0,2,3,533,2,0,14,15,0,4,0,0,16,7.1,1,0,12,5,7,47,0,0,2,0,148,1,0,0,0,0,0,0,0,1,1.118140697479248,Lachie Whitfield,0,15845,16,Greater Western Sydney,2020,4,0
3,43,1,0,0,3,0,68,37,57,0,0,3,51,0,1,2,1,1,4,0,1,5,3.5,0,3,13,4,10,64,0,0,0,0,124,0,1,0,0,0,1,0,0,0,6.043844041414559e-4,Sam Day,0,15706,4,Gold Coast,2020,28,0
9,69,2,1,0,1,0,93,51,80,0,0,2,255,9,0,6,5,0,6,3,0,7,7.4,2,0,5,4,8,52,0,0,0,0,44,1,0,0,0,0,0,0,0,0,-0.0391574390232563,Lewis Melican,0,15846,16,Sydney,2020,41,0
10,77,1,0,0,1,0,78,67,82,0,3,4,112,0,1,9,4,2,7,0,0,17,10.4,1,1,41,6,10,66,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0.027257751673460007,James Bell,0,15808,12,Sydney,2020,19,0
3,60,1,0,1,1,0,71,24,36,0,0,2,108,0,0,0,2,2,2,0,0,7,5.5,0,1,32,11,8,59,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.02032744698226452,Will Kelly,0,15743,6,Collingwood,2020,24,0
7,88,1,0,1,1,0,85,63,86,0,0,7,189,0,2,4,6,2,2,0,0,15,9.6,0,1,51,10,13,88,0,0,0,0,54,0,1,0,1,0,0,0,0,0,0.007878188043832779,Bayley Fritsch,0,15782,10,Melbourne,2020,24,0
1,50,2,1,2,0,0,11,0,6,1,0,1,-22,0,0,0,1,0,1,0,0,1,-0.7,1,0,37,4,8,52,0,0,0,0,5,1,0,1,0,0,0,0,0,0,-0.004839241039007902,Matt Rowell,0,15722,5,Gold Coast,2020,35,0
9,82,2,0,1,2,3,85,38,58,0,0,1,379,1,0,3,8,0,2,0,0,6,5.1,0,2,20,6,8,54,0,0,0,0,119,0,1,0,0,1,0,0,0,0,0.04896035045385361,Nathan Wilson,0,15725,5,Fremantle,2020,19,0
14,70,5,0,2,1,0,77,61,75,1,4,4,267,1,1,7,4,0,6,0,1,17,7,1,0,26,7,11,73,0,0,3,0,71,0,1,1,0,0,0,0,0,0,0.2912238836288452,Sam Powell-Pepper,0,15829,14,Port Adelaide,2020,8,0
18,75,5,0,1,0,0,89,85,106,4,2,7,499,3,0,9,8,0,5,1,0,13,15.5,3,0,41,10,12,82,0,0,8,0,37,0,1,1,0,0,0,0,0,0,1.7887593507766724,Shai Bolton,0,15780,10,Richmond,2020,1,3
12,80,1,0,0,2,0,86,62,69,0,1,1,195,3,0,7,4,0,3,0,0,16,8.7,0,2,5,10,6,46,0,0,0,0,183,1,0,0,0,0,0,0,0,1,0.009568477049469948,Brandon Ellis,0,15760,8,Gold Coast,2020,29,0
14,93,3,0,0,3,0,82,54,69,0,0,2,132,4,0,5,5,0,3,1,0,6,6.8,1,2,56,4,16,100,0,0,0,0,102,0,1,0,0,1,0,0,0,0,0.006935868877917528,James Harmes,0,15811,12,Melbourne,2020,19,0
12,86,1,1,0,3,0,84,75,96,1,0,1,260,3,0,10,11,0,1,0,0,18,9.4,0,2,17,9,9,63,0,0,0,0,170,0,1,0,0,1,0,0,0,0,0.10950563848018646,Hamish Hartlett,0,15748,6,Port Adelaide,2020,12,0
4,57,3,1,2,1,0,74,45,71,0,0,4,168,2,1,1,3,1,2,0,2,9,5.6,1,0,32,14,13,92,0,0,0,0,127,0,1,0,0,0,1,0,0,0,-0.008815590292215347,Sam Day,0,15754,7,Gold Coast,2020,35,0
5,39,4,0,1,0,0,79,52,45,0,0,1,244,2,0,3,2,3,5,1,1,5,0.9,0,0,41,7,3,25,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0.006361497566103935,Jye Caldwell,0,15808,12,Greater Western Sydney,2020,30,0
10,77,1,3,1,1,0,77,57,88,0,0,0,122,5,2,9,3,0,7,0,0,16,8,0,1,28,7,5,37,0,0,0,0,42,1,0,0,1,0,0,0,0,0,-0.02648691087961197,Lachlan Murphy,0,15822,13,Adelaide,2020,41,0
4,57,2,1,0,4,0,56,29,31,0,1,1,105,3,0,6,2,0,1,2,0,7,4.7,0,4,3,11,8,59,0,0,0,0,28,1,0,0,0,1,0,0,0,0,-0.009781615808606148,Tom Doedee,0,15765,8,Adelaide,2020,37,0
4,80,0,0,0,1,0,88,24,30,0,1,2,66,2,0,2,1,1,2,1,1,6,3.6,1,1,5,8,11,74,0,0,0,0,81,1,0,0,0,0,1,0,0,0,-0.0035311393439769745,Harry Himmelberg,0,15852,17,Greater Western Sydney,2020,31,0
9,64,1,2,0,1,4,79,54,71,0,0,3,305,2,2,1,4,1,5,0,0,8,8.1,0,1,52,9,7,51,0,0,0,0,46,1,0,0,0,0,0,0,0,1,0.005341414827853441,Ed Richards,0,15750,6,Western Bulldogs,2020,28,0
6,75,1,1,1,1,0,98,38,67,0,0,3,192,1,0,0,4,1,4,0,1,1,6.8,0,1,3,4,8,52,0,0,0,0,40,0,1,0,0,0,1,0,0,0,0.010635457932949066,Sam Weideman,0,15831,14,Melbourne,2020,26,0
8,62,6,0,2,0,0,82,40,51,0,4,1,176,1,0,8,2,1,8,0,0,8,2.3,1,0,15,10,4,34,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0.03367256373167038,Bailey Scott,0,15857,18,North Melbourne,2020,19,0
9,69,3,0,2,1,0,72,46,63,0,0,2,114,0,0,7,2,1,5,0,0,12,5.8,0,1,21,7,10,67,0,0,0,0,26,0,1,1,0,0,0,0,0,0,0.005246586166322231,James Rowbottom,0,15837,15,Sydney,2020,30,0
17,85,2,1,0,0,0,85,89,95,0,0,5,498,3,0,3,13,0,3,0,0,11,6.6,1,0,6,9,8,57,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0.07101324200630188,Brett Bewley,0,15617,1,Fremantle,2020,16,0
7,100,1,2,1,1,0,71,26,48,0,2,0,31,0,0,6,3,0,3,0,0,8,3.9,0,1,7,3,9,57,0,0,0,0,22,1,0,0,0,0,1,0,0,0,-0.002346179448068142,Luke Davies-Uniacke,0,15762,8,North Melbourne,2020,36,0
16,94,0,0,0,1,0,81,67,97,0,0,4,429,2,0,4,11,0,2,0,0,4,8,0,1,14,12,9,66,0,0,0,0,1,1,0,0,0,0,0,0,0,1,-0.08478061854839325,Damon Greaves,0,15841,16,Hawthorn,2020,44,0
4,50,1,0,0,2,0,68,30,37,0,1,1,65,4,1,11,1,0,3,0,1,16,5.6,0,1,13,12,5,42,0,0,0,0,18,1,0,0,0,0,0,0,0,0,-0.00798291340470314,Roarke Smith,0,15778,10,Western Bulldogs,2020,38,0
12,80,3,2,2,3,2,91,61,108,0,0,2,261,10,0,5,9,0,3,4,0,5,12.6,1,1,21,5,8,53,0,1,2,0,152,0,1,0,0,1,0,0,0,0,0.25676244497299194,Nick Vlastuin,1,15816,12,Richmond,2020,9,0
13,59,3,0,0,0,0,83,72,92,0,2,3,410,7,0,12,8,1,10,1,1,16,9.4,0,0,52,7,16,103,0,0,0,0,28,0,1,1,0,0,0,0,0,0,-0.1170586347579956,Sam Walsh,0,15750,6,Carlton,2020,43,0
12,80,1,0,0,2,0,85,65,67,0,0,3,322,3,0,3,7,0,1,2,0,4,5.9,0,2,3,7,7,49,0,0,0,0,31,1,0,0,0,0,0,0,0,0,-0.008700158447027206,Nick Coffield,0,15831,14,St Kilda,2020,37,0
14,82,3,2,1,2,0,97,80,87,0,0,3,287,9,0,12,9,0,4,4,0,13,8,2,1,27,8,8,56,0,1,4,0,155,0,1,0,0,1,0,0,0,0,0.1272306740283966,Nick Vlastuin,0,15836,15,Richmond,2020,11,0
4,50,5,0,2,0,0,63,29,12,0,0,4,73,0,0,7,1,1,2,0,1,19,-1.1,0,0,14,9,4,33,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0.010741014033555984,Toby Bedford,0,15844,16,Melbourne,2020,30,0
9,69,2,0,1,6,0,80,50,80,1,3,0,298,4,0,3,7,0,1,1,0,6,7.4,0,1,15,14,6,50,0,0,0,1,201,1,0,0,0,0,0,0,0,0,-0.031077157706022263,Jarryn Geary,0,15848,17,St Kilda,2020,42,0
6,86,1,1,0,1,0,55,30,36,0,0,3,131,0,0,4,3,1,1,0,0,9,2.1,0,1,41,7,3,25,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.002445871476083994,Tom Hutchesson,0,15808,12,Greater Western Sydney,2020,35,0
14,93,1,1,1,0,0,88,49,82,0,0,3,250,2,0,5,8,2,4,0,0,13,10,1,0,41,10,12,82,0,0,0,0,105,0,1,0,0,0,1,0,0,0,0.029924534261226654,Kane Lambert,0,15780,10,Richmond,2020,19,0
5,71,3,0,1,0,0,80,29,36,0,1,1,90,0,1,5,3,1,3,0,0,11,2.5,0,0,17,1,10,61,0,0,0,0,331,1,0,0,1,0,0,0,0,0,0.017642144113779068,Eddie Betts,0,15861,18,Carlton,2020,16,0
13,81,4,1,1,2,0,82,57,86,1,1,2,380,7,0,4,8,0,7,1,0,8,9.9,1,1,38,5,8,53,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0.037736404687166214,Taylin Duman,0,15830,14,Fremantle,2020,12,0
6,67,1,0,0,0,0,91,44,42,0,0,3,150,0,0,1,5,0,0,0,2,5,-2,0,0,20,6,8,54,0,0,0,0,86,0,1,0,1,0,0,0,0,0,0.035787489265203476,Jesse Hogan,0,15725,5,Fremantle,2020,21,0
6,60,1,0,0,4,1,100,50,60,0,1,0,280,4,0,3,4,0,3,1,0,4,8.3,0,2,11,7,9,61,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0.004834871273487806,Alex Keath,0,15828,14,Western Bulldogs,2020,33,0
23,79,3,0,0,0,0,98,104,130,1,6,6,505,2,0,4,11,2,8,0,0,13,14.7,0,0,37,13,12,85,1,1,9,0,164,0,1,1,0,0,0,0,0,0,2.589158773422241,Lachie Neale,3,15724,5,Brisbane Lions,2020,1,3
9,69,3,1,1,0,1,84,39,62,0,0,3,199,1,0,3,5,0,4,0,0,13,4.8,0,0,64,5,5,35,0,0,0,0,140,1,0,0,0,0,0,0,0,1,-0.01793387532234192,Jared Polec,0,15850,17,North Melbourne,2020,35,0
7,88,1,0,1,2,0,84,51,60,0,0,1,112,1,0,5,6,1,2,0,1,10,5.6,0,2,8,6,6,42,0,0,0,0,205,0,1,0,0,0,0,0,0,1,0.049283042550086975,Mitch Robinson,0,15839,15,Brisbane Lions,2020,22,0
10,83,0,1,0,1,0,77,41,66,2,0,2,169,3,0,2,5,1,4,1,1,11,7.6,2,0,15,9,6,45,0,0,0,0,17,1,0,1,0,0,0,0,0,0,-0.036850929260253906,Dylan Clarke,0,15835,15,Essendon,2020,44,0
4,50,2,1,0,2,0,80,28,23,0,0,0,246,3,0,9,2,1,2,0,0,10,4.1,0,2,24,6,7,48,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0.0013741429429501295,Cameron Polson,0,15832,14,Carlton,2020,31,0
