"","season","match_round","player_name","player_team","coaches_votes"
"6529",2018,23,"George Hewett","Sydney",6
"6530",2018,23,"Jake Lloyd","Sydney",6
"6531",2018,23,"Harry Morrison","Hawthorn",1
"6532",2018,23,"Tom Mitchell","Hawthorn",1
"6533",2018,23,"Jamie Cripps","West Coast",10
"6534",2018,23,"Luke Shuey","West Coast",8
"6535",2018,23,"Dayne Beams","Brisbane Lions",5
"6536",2018,23,"Jack Darling","West Coast",5
"6537",2018,23,"Zac Bailey","Brisbane Lions",1
"6538",2018,23,"Chris Masten","West Coast",1
"6539",2018,23,"James Harmes","Melbourne",9
"6540",2018,23,"Angus Brayshaw","Melbourne",8
"6541",2018,23,"Max Gawn","Melbourne",7
"6542",2018,23,"Christian Salem","Melbourne",2
"6543",2018,23,"Christian Petracca","Melbourne",2
"6544",2018,23,"Tom McDonald","Melbourne",1
"6545",2018,23,"Stephen Coniglio","Greater Western Sydney",1
"6546",2018,23,"Trent Dumont","North Melbourne",10
"6547",2018,23,"Jack Steven","St Kilda",7
"6548",2018,23,"Jarrad Waite","North Melbourne",4
"6549",2018,23,"Todd Goldstein","North Melbourne",4
"6550",2018,23,"Shaun Higgins","North Melbourne",3
"6551",2018,23,"Jack Steele","St Kilda",1
"6552",2018,23,"Ben Cunnington","North Melbourne",1
"6553",2019,1,"Trent Cotchin","Richmond",10
"6554",2019,1,"Kane Lambert","Richmond",8
"6555",2019,1,"Patrick Cripps","Carlton",6
"6556",2019,1,"Toby Nankervis","Richmond",4
"6557",2019,1,"Kamdyn McIntosh","Richmond",1
"6558",2019,1,"Dustin Martin","Richmond",1
"6559",2019,1,"Tim Kelly","Geelong",10
"6560",2019,1,"Darcy Moore","Collingwood",5
"6561",2019,1,"Patrick Dangerfield","Geelong",5
"6562",2019,1,"Harry Taylor","Geelong",3
"6563",2019,1,"Rhys Stanley","Geelong",3
"6564",2019,1,"Gary Ablett","Geelong",2
"6565",2019,1,"Tom Stewart","Geelong",2
"6566",2019,1,"Justin Westhoff","Port Adelaide",10
"6567",2019,1,"Travis Boak","Port Adelaide",7
"6568",2019,1,"Tom Rockliff","Port Adelaide",7
"6569",2019,1,"Scott Lycett","Port Adelaide",2
"6570",2019,1,"Jack Watts","Port Adelaide",2
"6571",2019,1,"Christian Salem","Melbourne",1
"6572",2019,1,"Dan Houston","Port Adelaide",1
"6573",2019,1,"James Worpel","Hawthorn",10
"6574",2019,1,"Rory Sloane","Adelaide",6
"6575",2019,1,"James Sicily","Hawthorn",6
"6576",2019,1,"Ben McEvoy","Hawthorn",4
"6577",2019,1,"Jaeger O'Meara","Hawthorn",2
"6578",2019,1,"Jarman Impey","Hawthorn",1
"6579",2019,1,"Matt Crouch","Adelaide",1
"6580",2019,1,"Hugh McCluggage","Brisbane Lions",10
"6581",2019,1,"Dayne Zorko","Brisbane Lions",4
"6582",2019,1,"Charlie Cameron","Brisbane Lions",4
"6583",2019,1,"Lincoln McCarthy","Brisbane Lions",4
"6584",2019,1,"Harris Andrews","Brisbane Lions",3
"6585",2019,1,"Daniel Rich","Brisbane Lions",3
"6586",2019,1,"Lachie Neale","Brisbane Lions",2
"6587",2019,1,"Marcus Bontempelli","Western Bulldogs",10
"6588",2019,1,"Tom Liberatore","Western Bulldogs",5
"6589",2019,1,"Aaron Naughton","Western Bulldogs",5
"6590",2019,1,"Jack Macrae","Western Bulldogs",4
"6591",2019,1,"Jake Lloyd","Sydney",3
"6592",2019,1,"Mitch Wallis","Western Bulldogs",2
"6593",2019,1,"Caleb Daniel","Western Bulldogs",1
"6594",2019,1,"Josh Bruce","St Kilda",8
"6595",2019,1,"Brayden Fiorini","Gold Coast",7
"6596",2019,1,"Sebastian Ross","St Kilda",5
"6597",2019,1,"Jack Steven","St Kilda",4
"6598",2019,1,"Alex Sexton","Gold Coast",3
"6599",2019,1,"Jack Steele","St Kilda",2
"6600",2019,1,"Jack Newnes","St Kilda",1
"6601",2019,1,"Stephen Coniglio","Greater Western Sydney",10
"6602",2019,1,"Tim Taranto","Greater Western Sydney",8
"6603",2019,1,"Jeremy Cameron","Greater Western Sydney",5
"6604",2019,1,"Sam Taylor","Greater Western Sydney",3
"6605",2019,1,"Lachie Whitfield","Greater Western Sydney",3
"6606",2019,1,"Jacob Hopper","Greater Western Sydney",1
"6607",2019,1,"Nat Fyfe","Fremantle",9
"6608",2019,1,"Bradley Hill","Fremantle",6
"6609",2019,1,"Cam McCarthy","Fremantle",5
"6610",2019,1,"Alex Pearce","Fremantle",4
"6611",2019,1,"Michael Walters","Fremantle",3
"6612",2019,1,"Darcy Tucker","Fremantle",3
"6613",2019,2,"Scott Pendlebury","Collingwood",9
"6614",2019,2,"Chris Mayne","Collingwood",6
"6615",2019,2,"Jack Crisp","Collingwood",6
"6616",2019,2,"Jordan De Goey","Collingwood",5
"6617",2019,2,"Brody Mihocek","Collingwood",3
"6618",2019,2,"Adam Treloar","Collingwood",1
"6619",2019,2,"Josh P. Kennedy","Sydney",10
"6620",2019,2,"Brad Crouch","Adelaide",7
"6621",2019,2,"Wayne Milera","Adelaide",4
"6622",2019,2,"Rory Sloane","Adelaide",3
"6623",2019,2,"David Mackay","Adelaide",2
"6624",2019,2,"Rory Atkins","Adelaide",2
"6625",2019,2,"Dane Rampe","Sydney",1
"6626",2019,2,"Lance Franklin","Sydney",1
"6627",2019,2,"Jade Gresham","St Kilda",10
"6628",2019,2,"Jimmy Webster","St Kilda",5
"6629",2019,2,"Sebastian Ross","St Kilda",4
"6630",2019,2,"Adam Saad","Essendon",4
"6631",2019,2,"Jack Sinclair","St Kilda",3
"6632",2019,2,"Jarryn Geary","St Kilda",2
"6633",2019,2,"Dylan Shiel","Essendon",1
"6634",2019,2,"Michael Hurley","Essendon",1
"6635",2019,2,"Scott Lycett","Port Adelaide",10
"6636",2019,2,"Travis Boak","Port Adelaide",6
"6637",2019,2,"Patrick Cripps","Carlton",5
"6638",2019,2,"Dan Houston","Port Adelaide",4
"6639",2019,2,"Tom Rockliff","Port Adelaide",3
"6640",2019,2,"Brad Ebert","Port Adelaide",1
"6641",2019,2,"Darcy Byrne-Jones","Port Adelaide",1
"6642",2019,2,"Luke Shuey","West Coast",9
"6643",2019,2,"Jeremy McGovern","West Coast",8
"6644",2019,2,"Tom Hickey","West Coast",4
"6645",2019,2,"Brad Sheppard","West Coast",3
"6646",2019,2,"Jack Darling","West Coast",2
"6647",2019,2,"Lachie Whitfield","Greater Western Sydney",2
"6648",2019,2,"Mark Hutchings","West Coast",2
"6649",2019,2,"Patrick Dangerfield","Geelong",10
"6650",2019,2,"Tim Kelly","Geelong",8
"6651",2019,2,"Clayton Oliver","Melbourne",4
"6652",2019,2,"Jake Kolodjashnij","Geelong",3
"6653",2019,2,"Tom Stewart","Geelong",2
"6654",2019,2,"Luke Dahlhaus","Geelong",2
"6655",2019,2,"Mitch Duncan","Geelong",1
"6656",2019,2,"Lachie Neale","Brisbane Lions",10
"6657",2019,2,"Daniel Rich","Brisbane Lions",7
"6658",2019,2,"Ben Cunnington","North Melbourne",6
"6659",2019,2,"Shaun Higgins","North Melbourne",3
"6660",2019,2,"Stefan Martin","Brisbane Lions",3
"6661",2019,2,"Aaron Hall","North Melbourne",1
"6662",2019,2,"Jack Macrae","Western Bulldogs",8
"6663",2019,2,"Caleb Daniel","Western Bulldogs",6
"6664",2019,2,"Marcus Bontempelli","Western Bulldogs",5
"6665",2019,2,"Josh Schache","Western Bulldogs",4
"6666",2019,2,"Ricky Henderson","Hawthorn",3
"6667",2019,2,"Lachie Hunter","Western Bulldogs",2
"6668",2019,2,"Matthew Suckling","Western Bulldogs",1
"6669",2019,2,"Tory Dickson","Western Bulldogs",1
"6670",2019,2,"Alex Sexton","Gold Coast",8
"6671",2019,2,"David Swallow","Gold Coast",8
"6672",2019,2,"Jarrod Harbrow","Gold Coast",6
"6673",2019,2,"Nat Fyfe","Fremantle",5
"6674",2019,2,"Jack Martin","Gold Coast",2
"6675",2019,2,"Jack Bowes","Gold Coast",1
"6676",2019,3,"Patrick Dangerfield","Geelong",10
"6677",2019,3,"Tim Kelly","Geelong",8
"6678",2019,3,"Rory Sloane","Adelaide",3
"6679",2019,3,"Brad Crouch","Adelaide",3
"6680",2019,3,"Tom Stewart","Geelong",2
"6681",2019,3,"Mitch Duncan","Geelong",2
"6682",2019,3,"Gary Ablett","Geelong",1
"6683",2019,3,"Rhys Stanley","Geelong",1
"6684",2019,3,"Dylan Shiel","Essendon",9
"6685",2019,3,"David Zaharakis","Essendon",7
"6686",2019,3,"Dyson Heppell","Essendon",6
"6687",2019,3,"Angus Brayshaw","Melbourne",3
"6688",2019,3,"Darcy Parish","Essendon",3
"6689",2019,3,"Orazio Fantasia","Essendon",1
"6690",2019,3,"Anthony McDonald-Tipungwuti","Essendon",1
"6691",2019,3,"Isaac Heeney","Sydney",10
"6692",2019,3,"Patrick Cripps","Carlton",8
"6693",2019,3,"Zak Jones","Sydney",6
"6694",2019,3,"Ed Curnow","Carlton",2
"6695",2019,3,"Liam Jones","Carlton",2
"6696",2019,3,"Callum Mills","Sydney",1
"6697",2019,3,"Jarrad McVeigh","Sydney",1
"6698",2019,3,"Jeremy Cameron","Greater Western Sydney",10
"6699",2019,3,"Lachie Whitfield","Greater Western Sydney",8
"6700",2019,3,"Jeremy Finlayson","Greater Western Sydney",4
"6701",2019,3,"Jacob Hopper","Greater Western Sydney",3
"6702",2019,3,"Tim Taranto","Greater Western Sydney",2
"6703",2019,3,"Stephen Coniglio","Greater Western Sydney",2
"6704",2019,3,"Sydney Stack","Richmond",1
"6705",2019,3,"Lachie Neale","Brisbane Lions",10
"6706",2019,3,"Connor Rozee","Port Adelaide",7
"6707",2019,3,"Eric Hipwood","Brisbane Lions",6
"6708",2019,3,"Daniel Rich","Brisbane Lions",3
"6709",2019,3,"Sam Powell-Pepper","Port Adelaide",2
"6710",2019,3,"Travis Boak","Port Adelaide",1
"6711",2019,3,"Mitch Robinson","Brisbane Lions",1
"6712",2019,3,"Andrew Gaff","West Coast",9
"6713",2019,3,"Jamie Cripps","West Coast",8
"6714",2019,3,"Luke Shuey","West Coast",7
"6715",2019,3,"Dom Sheed","West Coast",4
"6716",2019,3,"Jeremy Howe","Collingwood",2
"6717",2019,3,"Marcus Bontempelli","Western Bulldogs",10
"6718",2019,3,"Jack Martin","Gold Coast",6
"6719",2019,3,"Lachie Weller","Gold Coast",4
"6720",2019,3,"Jack Bowes","Gold Coast",4
"6721",2019,3,"Brayden Fiorini","Gold Coast",2
"6722",2019,3,"Tom Liberatore","Western Bulldogs",2
"6723",2019,3,"Matthew Suckling","Western Bulldogs",1
"6724",2019,3,"Jarrod Witts","Gold Coast",1
"6725",2019,3,"Luke Breust","Hawthorn",8
"6726",2019,3,"Jaeger O'Meara","Hawthorn",8
"6727",2019,3,"Ben Cunnington","North Melbourne",6
"6728",2019,3,"Ricky Henderson","Hawthorn",5
"6729",2019,3,"Shaun Higgins","North Melbourne",3
"6730",2019,3,"Luke Ryan","Fremantle",9
"6731",2019,3,"Michael Walters","Fremantle",9
"6732",2019,3,"Rowan Marshall","St Kilda",3
"6733",2019,3,"David Mundy","Fremantle",3
"6734",2019,3,"Jade Gresham","St Kilda",3
"6735",2019,3,"Jack Billings","St Kilda",3
"6736",2019,4,"Nathan Jones","Melbourne",9
"6737",2019,4,"Max Gawn","Melbourne",9
"6738",2019,4,"Oliver Florent","Sydney",4
"6739",2019,4,"Clayton Oliver","Melbourne",4
"6740",2019,4,"Jayden Hunt","Melbourne",2
"6741",2019,4,"Christian Salem","Melbourne",2
"6742",2019,4,"Marcus Bontempelli","Western Bulldogs",9
"6743",2019,4,"Brodie Grundy","Collingwood",8
"6744",2019,4,"Tom Phillips","Collingwood",5
"6745",2019,4,"Hayden Crozier","Western Bulldogs",4
"6746",2019,4,"Caleb Daniel","Western Bulldogs",2
"6747",2019,4,"Jordan De Goey","Collingwood",2
"6748",2019,4,"Lachie Whitfield","Greater Western Sydney",10
"6749",2019,4,"Jacob Hopper","Greater Western Sydney",7
"6750",2019,4,"Stephen Coniglio","Greater Western Sydney",5
"6751",2019,4,"Jeremy Cameron","Greater Western Sydney",3
"6752",2019,4,"Tim Taranto","Greater Western Sydney",2
"6753",2019,4,"Tom Stewart","Geelong",2
"6754",2019,4,"Tom Hawkins","Geelong",1
"6755",2019,4,"Anthony McDonald-Tipungwuti","Essendon",10
"6756",2019,4,"Zach Merrett","Essendon",8
"6757",2019,4,"Cale Hooker","Essendon",5
"6758",2019,4,"Mitch Brown","Essendon",3
"6759",2019,4,"Lachie Neale","Brisbane Lions",2
"6760",2019,4,"Patrick Ambrose","Essendon",1
"6761",2019,4,"David Zaharakis","Essendon",1
"6762",2019,4,"Dylan Grimes","Richmond",10
"6763",2019,4,"Tom J. Lynch","Richmond",7
"6764",2019,4,"Shane Edwards","Richmond",4
"6765",2019,4,"Travis Boak","Port Adelaide",3
"6766",2019,4,"Brandon Ellis","Richmond",3
"6767",2019,4,"Toby Nankervis","Richmond",2
"6768",2019,4,"Tom Rockliff","Port Adelaide",1
"6769",2019,4,"Shannon Hurn","West Coast",10
"6770",2019,4,"David Mundy","Fremantle",7
"6771",2019,4,"Jack Redden","West Coast",5
"6772",2019,4,"Andrew Gaff","West Coast",4
"6773",2019,4,"Matt Taberner","Fremantle",2
"6774",2019,4,"Mark Hutchings","West Coast",1
"6775",2019,4,"Elliot Yeo","West Coast",1
"6776",2019,4,"Shaun Higgins","North Melbourne",9
"6777",2019,4,"Jed Anderson","North Melbourne",7
"6778",2019,4,"Todd Goldstein","North Melbourne",5
"6779",2019,4,"Ben Brown","North Melbourne",4
"6780",2019,4,"Jasper Pittard","North Melbourne",3
"6781",2019,4,"Rory Laird","Adelaide",1
"6782",2019,4,"Jared Polec","North Melbourne",1
"6783",2019,4,"Patrick Cripps","Carlton",10
"6784",2019,4,"Touk Miller","Gold Coast",8
"6785",2019,4,"Sam Walsh","Carlton",5
"6786",2019,4,"David Swallow","Gold Coast",4
"6787",2019,4,"Jacob Weitering","Carlton",2
"6788",2019,4,"Brayden Fiorini","Gold Coast",1
"6789",2019,4,"Sebastian Ross","St Kilda",10
"6790",2019,4,"Jack Lonie","St Kilda",6
"6791",2019,4,"Jack Billings","St Kilda",4
"6792",2019,4,"Rowan Marshall","St Kilda",4
"6793",2019,4,"James Sicily","Hawthorn",3
"6794",2019,4,"Tom Scully","Hawthorn",2
"6795",2019,4,"Ricky Henderson","Hawthorn",1
"6796",2019,5,"Adam Treloar","Collingwood",9
"6797",2019,5,"Brody Mihocek","Collingwood",6
"6798",2019,5,"Brodie Grundy","Collingwood",6
"6799",2019,5,"Scott Pendlebury","Collingwood",3
"6800",2019,5,"Tom Phillips","Collingwood",3
"6801",2019,5,"Jaidyn Stephenson","Collingwood",2
"6802",2019,5,"Hugh McCluggage","Brisbane Lions",1
"6803",2019,5,"Zach Merrett","Essendon",8
"6804",2019,5,"Dylan Shiel","Essendon",8
"6805",2019,5,"Dyson Heppell","Essendon",5
"6806",2019,5,"Michael Hurley","Essendon",4
"6807",2019,5,"Orazio Fantasia","Essendon",4
"6808",2019,5,"Cale Hooker","Essendon",1
"6809",2019,5,"Ollie Wines","Port Adelaide",10
"6810",2019,5,"Sam Gray","Port Adelaide",8
"6811",2019,5,"Sam Powell-Pepper","Port Adelaide",3
"6812",2019,5,"Dan Houston","Port Adelaide",3
"6813",2019,5,"Scott Lycett","Port Adelaide",2
"6814",2019,5,"Jack Petruccelle","West Coast",2
"6815",2019,5,"Dougal Howard","Port Adelaide",2
"6816",2019,5,"Michael Walters","Fremantle",9
"6817",2019,5,"Nat Fyfe","Fremantle",8
"6818",2019,5,"Matt Taberner","Fremantle",5
"6819",2019,5,"Stephen Coniglio","Greater Western Sydney",3
"6820",2019,5,"Ed Langdon","Fremantle",2
"6821",2019,5,"Alex Pearce","Fremantle",2
"6822",2019,5,"Jesse Hogan","Fremantle",1
"6823",2019,5,"Tim Membrey","St Kilda",8
"6824",2019,5,"Jack Billings","St Kilda",7
"6825",2019,5,"Dean Kent","St Kilda",7
"6826",2019,5,"Jarryn Geary","St Kilda",4
"6827",2019,5,"Jack Newnes","St Kilda",2
"6828",2019,5,"Ben Paton","St Kilda",1
"6829",2019,5,"Jack Steele","St Kilda",1
"6830",2019,5,"Harry McKay","Carlton",10
"6831",2019,5,"Patrick Cripps","Carlton",7
"6832",2019,5,"Sam Petrevski-Seton","Carlton",7
"6833",2019,5,"Zac Fisher","Carlton",4
"6834",2019,5,"Lachie Plowman","Carlton",1
"6835",2019,5,"Marcus Bontempelli","Western Bulldogs",1
"6836",2019,5,"Eddie Betts","Adelaide",9
"6837",2019,5,"Brodie Smith","Adelaide",9
"6838",2019,5,"Rory Sloane","Adelaide",5
"6839",2019,5,"Brad Crouch","Adelaide",3
"6840",2019,5,"Cameron Ellis-Yolmen","Adelaide",2
"6841",2019,5,"David Mackay","Adelaide",2
"6842",2019,5,"Dustin Martin","Richmond",9
"6843",2019,5,"Dion Prestia","Richmond",7
"6844",2019,5,"Shane Edwards","Richmond",6
"6845",2019,5,"Toby Nankervis","Richmond",3
"6846",2019,5,"Kamdyn McIntosh","Richmond",2
"6847",2019,5,"Lance Franklin","Sydney",2
"6848",2019,5,"Luke Parker","Sydney",1
"6849",2019,5,"Gary Ablett","Geelong",9
"6850",2019,5,"Joel Selwood","Geelong",7
"6851",2019,5,"Ricky Henderson","Hawthorn",4
"6852",2019,5,"Gary Rohan","Geelong",4
"6853",2019,5,"Ben McEvoy","Hawthorn",4
"6854",2019,5,"Mark O'Connor","Geelong",2
"6855",2019,6,"Nick Vlastuin","Richmond",10
"6856",2019,6,"Bachar Houli","Richmond",7
"6857",2019,6,"Dion Prestia","Richmond",6
"6858",2019,6,"Kane Lambert","Richmond",5
"6859",2019,6,"Dylan Grimes","Richmond",2
"6860",2019,6,"Scott Pendlebury","Collingwood",10
"6861",2019,6,"Brodie Grundy","Collingwood",8
"6862",2019,6,"Dylan Shiel","Essendon",5
"6863",2019,6,"Joe Daniher","Essendon",3
"6864",2019,6,"Jeremy Howe","Collingwood",3
"6865",2019,6,"Adam Saad","Essendon",1
"6866",2019,6,"Travis Boak","Port Adelaide",10
"6867",2019,6,"Sam Gray","Port Adelaide",7
"6868",2019,6,"Ben Cunnington","North Melbourne",6
"6869",2019,6,"Tom Clurey","Port Adelaide",5
"6870",2019,6,"Brad Ebert","Port Adelaide",1
"6871",2019,6,"Connor Rozee","Port Adelaide",1
"6872",2019,6,"Lachie Neale","Brisbane Lions",10
"6873",2019,6,"Mitch Robinson","Brisbane Lions",8
"6874",2019,6,"Charlie Cameron","Brisbane Lions",6
"6875",2019,6,"Hugh McCluggage","Brisbane Lions",3
"6876",2019,6,"Jarryd Lyons","Brisbane Lions",2
"6877",2019,6,"Daniel Rich","Brisbane Lions",1
"6878",2019,6,"Taylor Walker","Adelaide",9
"6879",2019,6,"Alex Keath","Adelaide",6
"6880",2019,6,"Brad Crouch","Adelaide",5
"6881",2019,6,"Matt Crouch","Adelaide",4
"6882",2019,6,"Rory Laird","Adelaide",3
"6883",2019,6,"Reilly O'Brien","Adelaide",2
"6884",2019,6,"Daniel McKenzie","St Kilda",1
"6885",2019,6,"Lachie Hunter","Western Bulldogs",10
"6886",2019,6,"David Mundy","Fremantle",8
"6887",2019,6,"Caleb Daniel","Western Bulldogs",3
"6888",2019,6,"Bradley Hill","Fremantle",3
"6889",2019,6,"Nathan Wilson","Fremantle",2
"6890",2019,6,"Joel Hamling","Fremantle",2
"6891",2019,6,"Nat Fyfe","Fremantle",1
"6892",2019,6,"Tim English","Western Bulldogs",1
"6893",2019,6,"Tim Taranto","Greater Western Sydney",9
"6894",2019,6,"Stephen Coniglio","Greater Western Sydney",8
"6895",2019,6,"Zac Williams","Greater Western Sydney",6
"6896",2019,6,"Shane Mumford","Greater Western Sydney",3
"6897",2019,6,"Jacob Hopper","Greater Western Sydney",2
"6898",2019,6,"Nick Haynes","Greater Western Sydney",1
"6899",2019,6,"Jeremy Cameron","Greater Western Sydney",1
"6900",2019,6,"Jaeger O'Meara","Hawthorn",10
"6901",2019,6,"Liam Shiels","Hawthorn",8
"6902",2019,6,"James Sicily","Hawthorn",5
"6903",2019,6,"Matthew Kreuzer","Carlton",3
"6904",2019,6,"Patrick Cripps","Carlton",2
"6905",2019,6,"Ed Curnow","Carlton",1
"6906",2019,6,"Liam Jones","Carlton",1
"6907",2019,6,"Gary Ablett","Geelong",10
"6908",2019,6,"Gary Rohan","Geelong",5
"6909",2019,6,"Patrick Dangerfield","Geelong",4
"6910",2019,6,"Tom Stewart","Geelong",4
"6911",2019,6,"Mark O'Connor","Geelong",3
"6912",2019,6,"Jake Kolodjashnij","Geelong",2
"6913",2019,6,"Mark Blicavs","Geelong",2
"6914",2019,7,"Scott Pendlebury","Collingwood",10
"6915",2019,7,"Darcy Moore","Collingwood",6
"6916",2019,7,"Jack Crisp","Collingwood",4
"6917",2019,7,"Adam Treloar","Collingwood",4
"6918",2019,7,"Brodie Grundy","Collingwood",3
"6919",2019,7,"Jaidyn Stephenson","Collingwood",2
"6920",2019,7,"Tom Phillips","Collingwood",1
"6921",2019,7,"James Harmes","Melbourne",10
"6922",2019,7,"Max Gawn","Melbourne",8
"6923",2019,7,"Liam Shiels","Hawthorn",4
"6924",2019,7,"Clayton Oliver","Melbourne",4
"6925",2019,7,"Jack Gunston","Hawthorn",2
"6926",2019,7,"Blake Hardwick","Hawthorn",2
"6927",2019,7,"Jeremy Cameron","Greater Western Sydney",10
"6928",2019,7,"Zac Williams","Greater Western Sydney",7
"6929",2019,7,"Nick Haynes","Greater Western Sydney",7
"6930",2019,7,"Rowan Marshall","St Kilda",2
"6931",2019,7,"Tim Taranto","Greater Western Sydney",2
"6932",2019,7,"Sebastian Ross","St Kilda",2
"6933",2019,7,"Hugh McCluggage","Brisbane Lions",9
"6934",2019,7,"Dayne Zorko","Brisbane Lions",9
"6935",2019,7,"Tom Papley","Sydney",5
"6936",2019,7,"Stefan Martin","Brisbane Lions",3
"6937",2019,7,"Charlie Cameron","Brisbane Lions",3
"6938",2019,7,"George Hewett","Sydney",1
"6939",2019,7,"Elliot Yeo","West Coast",9
"6940",2019,7,"Luke Shuey","West Coast",9
"6941",2019,7,"Jack Darling","West Coast",5
"6942",2019,7,"Brad Sheppard","West Coast",3
"6943",2019,7,"Andrew Gaff","West Coast",2
"6944",2019,7,"Jeremy McGovern","West Coast",1
"6945",2019,7,"Dom Sheed","West Coast",1
"6946",2019,7,"Aaron Naughton","Western Bulldogs",10
"6947",2019,7,"Marcus Bontempelli","Western Bulldogs",8
"6948",2019,7,"Josh Dunkley","Western Bulldogs",5
"6949",2019,7,"Caleb Daniel","Western Bulldogs",3
"6950",2019,7,"Hayden Crozier","Western Bulldogs",2
"6951",2019,7,"Toby McLean","Western Bulldogs",1
"6952",2019,7,"Jackson Trengove","Western Bulldogs",1
"6953",2019,7,"Ben Cunnington","North Melbourne",8
"6954",2019,7,"Trent Dumont","North Melbourne",7
"6955",2019,7,"Jack Ziebell","North Melbourne",5
"6956",2019,7,"Cameron Zurhaar","North Melbourne",5
"6957",2019,7,"Shaun Higgins","North Melbourne",4
"6958",2019,7,"Ben Brown","North Melbourne",1
"6959",2019,7,"Tim Kelly","Geelong",9
"6960",2019,7,"Gary Ablett","Geelong",6
