kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
4,1,2,6,3,50,1,0,9,2,0,0,2,4,1,2,2,3,1,1,4,0,0,77,37,35,1,1,1,74,3,0,1,0,2,0,0,1,2,0,0,3,13.6,0,0,6,0,66,0,2,4,22,12,11,78,0,0,0,0,0.008771929824561403,0.005494505494505495,0.0078125,0.008426966292134831,0.038461538461538464,0,0.015625,0,0.024691358024691357,0.006993006993006993,0.007556675062972292,0.05263157894736842,0.045454545454545456,0,0.02097902097902098,0.03773584905660377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.001550175715237856,Callum Sinclair,0,15435,4,Sydney,2019,34,0
10,5,8,18,11,61,0,0,0,1,2,2,0,6,0,2,8,12,0,0,2,0,1,74,59,59,0,0,5,287,6,9,0,0,0,0,0,6,4,0,6,0,0,1,0,6,3.8,0,3,0,0,22,12,11,78,0,0,0,0,0.021929824561403508,0.027472527472527472,0.03125,0.025280898876404494,0,0,0.0078125,0.017857142857142856,0,0.027972027972027972,0.030226700251889168,0,0,0.05555555555555555,0.04195804195804196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.009860287420451641,Jackson Thurlow,0,15435,4,Sydney,2019,11,0
26,9,8,34,26,77,0,0,0,0,7,3,1,5,1,0,4,24,0,0,0,0,0,86,122,109,0,1,6,640,6,2,0,0,0,0,0,7,19,0,3,0,0,1,0,8,3.9,0,1,0,0,22,12,11,78,0,0,0,0,0.05701754385964912,0.04945054945054945,0.03125,0.047752808988764044,0,0,0,0.026785714285714284,0.012345679012345678,0.013986013986013986,0.060453400503778336,0,0,0,0.04195804195804196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4784797132015228,Jake Lloyd,0,15435,4,Sydney,2019,4,0
20,5,7,27,18,67,0,0,0,2,7,2,3,4,1,0,10,10,0,0,3,0,0,83,98,98,0,3,5,506,6,5,0,0,1,0,0,7,14,2,8,0,0,0,0,10,9.3,0,3,0,2,22,10,15,100,0,0,2,0,0.043859649122807015,0.027472527472527472,0.02734375,0.037921348314606744,0,0,0.015625,0.017857142857142856,0.037037037037037035,0.03496503496503497,0.02518891687657431,0,0,0,0.04195804195804196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3209139406681061,Christian Salem,0,15435,4,Melbourne,2019,6,0
13,6,11,24,15,63,1,0,0,4,3,6,4,6,1,2,7,17,0,0,1,0,1,91,96,80,1,3,3,398,8,1,0,0,0,0,0,14,6,0,7,0,0,0,0,23,4.4,0,0,2,1,22,12,11,78,0,0,0,0,0.02850877192982456,0.03296703296703297,0.04296875,0.033707865168539325,0.038461538461538464,0,0.03125,0.05357142857142857,0.04938271604938271,0.024475524475524476,0.042821158690176324,0,0,0.05555555555555555,0.055944055944055944,0.03773584905660377,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.016984786838293076,Zak Jones,0,15435,4,Sydney,2019,42,0
10,2,9,19,13,68,1,0,0,4,0,3,6,1,3,0,12,8,0,0,2,0,0,73,79,89,3,3,5,272,3,4,1,0,0,0,0,11,6,2,8,0,0,0,0,18,14.2,0,1,1,1,22,10,15,100,0,0,0,0,0.021929824561403508,0.01098901098901099,0.03515625,0.026685393258426966,0.038461538461538464,0,0.03125,0.026785714285714284,0.07407407407407407,0.04195804195804196,0.020151133501259445,0,0,0,0.02097902097902098,0.018867924528301886,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.696244384627789e-4,Angus Brayshaw,0,15435,4,Melbourne,2019,27,0
10,5,13,23,21,91,1,0,0,8,1,3,3,4,2,2,13,10,2,1,3,0,0,80,105,130,3,0,8,215,5,6,2,0,0,0,0,8,8,2,8,0,0,0,1,19,17.9,0,2,1,2,22,12,11,78,0,0,0,0,0.021929824561403508,0.027472527472527472,0.05078125,0.032303370786516857,0.038461538461538464,0,0.0625,0.026785714285714284,0.037037037037037035,0.045454545454545456,0.02518891687657431,0.10526315789473684,0.045454545454545456,0,0.03496503496503497,0.018867924528301886,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02998284250497818,Isaac Heeney,0,15435,4,Sydney,2019,8,0
9,4,3,12,9,75,0,0,0,2,1,2,0,2,2,0,4,8,0,0,1,0,0,74,55,42,0,0,3,287,1,0,0,0,1,0,0,6,7,0,1,0,0,0,0,11,3.9,0,0,0,0,22,10,15,100,0,0,0,0,0.019736842105263157,0.02197802197802198,0.01171875,0.016853932584269662,0,0,0.015625,0.017857142857142856,0,0.013986013986013986,0.020151133501259445,0,0,0,0.006993006993006993,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.364627719856799e-4,Billy Stretch,0,15435,4,Melbourne,2019,21,0
13,4,6,19,13,68,1,1,0,2,0,6,6,5,1,1,10,8,0,2,2,0,1,78,76,83,3,3,6,388,4,2,1,0,0,0,0,4,8,0,6,0,0,0,1,17,12.5,0,0,2,2,22,10,15,100,0,0,0,0,0.02850877192982456,0.02197802197802198,0.0234375,0.026685393258426966,0.038461538461538464,0.06666666666666667,0.015625,0.05357142857142857,0.07407407407407407,0.03496503496503497,0.020151133501259445,0,0.09090909090909091,0.05555555555555555,0.027972027972027972,0.03773584905660377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005755620077252388,James Harmes,0,15435,4,Melbourne,2019,13,0
7,3,1,8,5,63,0,0,0,1,3,0,0,2,0,1,1,7,0,0,6,0,0,63,33,29,0,0,1,74,0,3,0,2,3,0,0,2,5,0,1,0,0,1,0,3,2.6,0,0,0,6,22,10,15,100,0,0,0,0,0.015350877192982455,0.016483516483516484,0.00390625,0.011235955056179775,0,0,0.0078125,0,0,0.0034965034965034965,0.017632241813602016,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895246963016689e-4,Oscar McDonald,0,15435,4,Melbourne,2019,26,0
15,7,18,33,19,58,0,0,0,2,3,7,7,8,1,1,20,12,0,0,1,0,1,86,108,87,2,5,6,479,7,6,0,0,0,0,0,11,7,2,14,0,0,0,0,19,9.4,0,2,0,0,22,10,15,100,0,0,4,0,0.03289473684210526,0.038461538461538464,0.0703125,0.046348314606741575,0,0,0.015625,0.0625,0.08641975308641975,0.06993006993006994,0.030226700251889168,0,0,0.05555555555555555,0.04895104895104895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0621097087860107,Clayton Oliver,3,15435,4,Melbourne,2019,3,1
2,1,8,10,7,70,0,0,0,5,0,1,2,0,0,0,4,6,0,0,2,0,0,74,45,55,1,1,3,19,2,2,0,0,0,0,0,14,1,2,4,0,0,0,0,18,4.3,0,1,0,1,22,12,11,78,0,0,0,0,0.0043859649122807015,0.005494505494505495,0.03125,0.014044943820224719,0,0,0.0390625,0.008928571428571428,0.024691358024691357,0.013986013986013986,0.015113350125944584,0,0,0,0.013986013986013986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0542303789407015e-4,George Hewett,0,15435,4,Sydney,2019,28,0
7,7,8,15,14,93,0,0,0,3,2,0,0,3,0,0,3,12,0,0,2,0,0,87,70,66,0,0,3,97,1,3,0,0,1,0,0,6,7,0,3,0,0,1,1,7,9.3,0,2,0,1,22,12,11,78,0,0,0,0,0.015350877192982455,0.038461538461538464,0.03125,0.021067415730337078,0,0,0.0234375,0,0,0.01048951048951049,0.030226700251889168,0,0,0,0.006993006993006993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.410996043588966e-4,Callum Mills,0,15435,4,Sydney,2019,30,0
11,4,4,15,7,47,0,3,0,3,1,1,1,0,3,0,8,6,0,1,0,0,0,88,71,70,0,1,6,207,1,0,2,0,0,1,1,2,4,3,5,0,0,0,0,13,4.2,0,1,4,0,22,12,11,78,0,0,0,0,0.02412280701754386,0.02197802197802198,0.015625,0.021067415730337078,0,0.2,0.0234375,0.008928571428571428,0.012345679012345678,0.027972027972027972,0.015113350125944584,0,0.045454545454545456,0,0.006993006993006993,0.07547169811320754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008424673229455948,Tom Papley,0,15435,4,Sydney,2019,37,0
6,4,10,16,13,81,0,0,0,2,1,3,1,2,0,1,8,8,0,0,0,0,1,88,55,65,0,1,5,191,3,8,0,0,1,0,0,6,4,0,8,0,0,2,0,6,8.8,0,4,0,0,22,10,15,100,0,0,0,0,0.013157894736842105,0.02197802197802198,0.0390625,0.02247191011235955,0,0,0.015625,0.026785714285714284,0.012345679012345678,0.027972027972027972,0.020151133501259445,0,0,0.05555555555555555,0.02097902097902098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005389262456446886,Josh Wagner,0,15435,4,Melbourne,2019,14,0
8,3,5,13,7,54,2,1,0,7,0,3,1,3,1,1,10,5,1,2,0,1,1,87,82,110,0,1,5,236,3,3,3,0,0,3,1,5,2,3,7,0,0,0,1,15,15.1,0,1,3,0,22,10,15,100,0,0,2,0,0.017543859649122806,0.016483516483516484,0.01953125,0.018258426966292134,0.07692307692307693,0.06666666666666667,0.0546875,0.026785714285714284,0.012345679012345678,0.03496503496503497,0.012594458438287154,0.05263157894736842,0.09090909090909091,0.05555555555555555,0.02097902097902098,0.05660377358490566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.038589660078287125,Jayden Hunt,0,15435,4,Melbourne,2019,7,0
9,3,8,17,12,71,2,0,0,6,0,4,3,3,0,1,8,9,0,0,2,0,1,93,85,98,1,2,6,301,2,2,2,0,0,2,0,6,7,3,7,0,0,0,0,27,17,0,1,2,2,22,10,15,100,0,0,0,0,0.019736842105263157,0.016483516483516484,0.03125,0.023876404494382022,0.07692307692307693,0,0.046875,0.03571428571428571,0.037037037037037035,0.027972027972027972,0.022670025188916875,0,0,0.05555555555555555,0.013986013986013986,0.03773584905660377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.001985919661819935,Christian Petracca,0,15435,4,Melbourne,2019,18,0
9,7,9,18,16,89,0,0,0,2,4,0,0,1,0,1,4,12,2,0,7,0,0,91,71,89,0,0,4,185,1,9,0,2,6,0,0,5,7,0,2,0,0,6,0,5,17.5,9,1,0,6,22,12,11,78,0,0,0,0,0.019736842105263157,0.038461538461538464,0.03515625,0.025280898876404494,0,0,0.015625,0,0,0.013986013986013986,0.030226700251889168,0.10526315789473684,0,0,0.006993006993006993,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004751528147608042,Aliir Aliir,0,15435,4,Sydney,2019,15,0
8,3,2,10,9,90,0,0,0,4,1,3,1,1,1,0,3,7,0,0,2,0,0,81,54,59,0,1,4,173,2,4,1,0,0,0,0,1,7,0,2,0,0,0,0,13,9,0,1,0,1,22,10,15,100,0,0,0,0,0.017543859649122806,0.016483516483516484,0.0078125,0.014044943820224719,0,0,0.03125,0.026785714285714284,0.012345679012345678,0.01048951048951049,0.017632241813602016,0,0,0,0.013986013986013986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.364627719856799e-4,Corey Wagner,0,15435,4,Melbourne,2019,22,0
5,3,4,9,9,100,1,0,0,3,0,1,2,1,1,0,5,4,0,0,1,0,0,78,51,75,1,1,4,105,1,1,0,0,0,1,0,3,5,0,4,0,0,0,2,13,10.5,6,0,1,1,22,10,15,100,0,0,0,0,0.010964912280701754,0.016483516483516484,0.015625,0.012640449438202247,0.038461538461538464,0,0.0234375,0.008928571428571428,0.024691358024691357,0.017482517482517484,0.010075566750629723,0,0,0,0.006993006993006993,0.018867924528301886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.364627719856799e-4,Sam Weideman,0,15435,4,Melbourne,2019,23,0
15,4,10,25,16,64,2,1,0,3,3,4,4,2,0,1,13,12,0,1,1,2,0,84,99,127,2,2,7,427,4,6,0,0,0,1,0,10,9,1,13,0,0,1,0,15,22.1,0,3,3,1,22,12,11,78,0,0,4,0,0.03289473684210526,0.02197802197802198,0.0390625,0.0351123595505618,0.07692307692307693,0.06666666666666667,0.0234375,0.03571428571428571,0.04938271604938271,0.045454545454545456,0.030226700251889168,0,0.045454545454545456,0,0.027972027972027972,0.05660377358490566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3852875828742981,Oliver Florent,1,15435,4,Sydney,2019,5,0
10,1,1,11,5,46,2,0,13,0,0,2,3,2,1,0,10,1,1,1,1,0,0,70,61,76,0,3,5,184,1,1,0,0,0,4,1,0,4,2,7,5,68.4,0,0,4,13.4,19,3,4,1,22,10,15,100,0,0,0,0,0.021929824561403508,0.005494505494505495,0.00390625,0.01544943820224719,0.07692307692307693,0,0,0.017857142857142856,0.037037037037037035,0.03496503496503497,0.0025188916876574307,0.05263157894736842,0.045454545454545456,0,0.006993006993006993,0.07547169811320754,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01002928800880909,Braydon Preuss,0,15435,4,Melbourne,2019,38,0
14,7,4,18,13,72,2,0,0,2,2,4,1,2,1,0,5,13,0,2,1,0,0,86,92,87,0,1,6,385,6,1,1,0,0,0,0,5,10,1,4,0,0,1,1,13,9.6,1,2,2,1,22,12,11,78,0,0,0,0,0.03070175438596491,0.038461538461538464,0.015625,0.025280898876404494,0.07692307692307693,0,0.015625,0.03571428571428571,0.012345679012345678,0.017482517482517484,0.0327455919395466,0,0.09090909090909091,0,0.04195804195804196,0.03773584905660377,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0067118024453520775,Jordan Dawson,0,15435,4,Sydney,2019,12,0
10,5,6,16,12,75,0,0,0,4,2,1,0,4,0,2,4,11,0,0,1,0,0,89,67,75,0,0,2,237,3,7,0,0,0,0,0,8,8,0,4,0,0,1,0,13,5.4,0,1,0,1,22,10,15,100,0,0,0,0,0.021929824561403508,0.027472527472527472,0.0234375,0.02247191011235955,0,0,0.03125,0.008928571428571428,0,0.013986013986013986,0.027707808564231738,0,0,0,0.02097902097902098,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.364627719856799e-4,Bayley Fritsch,0,15435,4,Melbourne,2019,24,0
6,2,5,11,5,46,1,1,0,3,0,4,0,5,0,2,1,10,0,1,1,0,0,67,47,37,0,0,3,229,3,0,1,0,0,0,0,3,2,0,1,0,0,0,2,16,3.6,0,0,2,0,22,12,11,78,0,0,0,0,0.013157894736842105,0.01098901098901099,0.01953125,0.01544943820224719,0.038461538461538464,0.06666666666666667,0.0234375,0.03571428571428571,0,0.0034965034965034965,0.02518891687657431,0,0.045454545454545456,0,0.02097902097902098,0.03773584905660377,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004128085449337959,Ben Ronke,0,15435,4,Sydney,2019,16,0
5,1,2,7,6,86,0,0,0,1,0,1,0,2,0,1,3,4,0,0,0,1,1,71,23,31,0,0,4,123,0,1,1,0,0,0,0,3,4,1,3,0,0,0,0,17,7.1,0,0,0,0,22,10,15,100,0,0,0,0,0.010964912280701754,0.005494505494505495,0.0078125,0.009831460674157303,0,0,0.0078125,0.008928571428571428,0,0.01048951048951049,0.010075566750629723,0,0,0.05555555555555555,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.364627719856799e-4,Charlie Spargo,0,15435,4,Melbourne,2019,25,0
8,3,1,9,7,78,0,0,0,0,1,1,1,0,0,0,3,6,1,0,5,0,0,87,35,43,0,1,1,41,2,4,0,0,0,0,0,8,6,0,1,0,0,2,0,9,5.9,2,0,0,3,22,12,11,78,0,0,0,0,0.017543859649122806,0.016483516483516484,0.00390625,0.012640449438202247,0,0,0,0.008928571428571428,0.012345679012345678,0.01048951048951049,0.015113350125944584,0.05263157894736842,0,0,0.013986013986013986,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018062533345073462,Tom McCartin,0,15435,4,Sydney,2019,20,0
14,9,6,20,15,75,0,0,0,3,8,2,0,4,0,0,3,16,0,0,6,0,0,91,93,86,0,0,3,364,5,8,0,0,2,0,0,8,10,0,3,0,0,4,0,8,9.5,0,3,0,6,22,10,15,100,0,0,0,0,0.03070175438596491,0.04945054945054945,0.0234375,0.028089887640449437,0,0,0.0234375,0.017857142857142856,0,0.01048951048951049,0.04030226700251889,0,0,0,0.03496503496503497,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004397043492645025,Marty Hore,0,15435,4,Melbourne,2019,36,0
4,1,1,5,3,60,0,0,0,1,1,1,0,0,1,0,3,0,1,0,2,0,1,68,22,31,0,0,3,64,0,0,0,0,0,3,0,2,2,1,1,0,0,0,0,15,7.5,0,0,0,2,22,12,11,78,0,0,0,0,0.008771929824561403,0.005494505494505495,0.00390625,0.007022471910112359,0,0,0.0078125,0.008928571428571428,0,0.01048951048951049,0,0.05263157894736842,0,0.05555555555555555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.910716230981052e-4,Nick Blakey,0,15435,4,Sydney,2019,31,0
1,0,0,1,0,0,0,0,0,2,0,1,1,0,2,0,3,0,0,0,1,0,0,56,13,21,1,0,1,41,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19,2.3,0,0,0,0,22,12,11,78,0,0,0,0,0.0021929824561403508,0,0,0.0014044943820224719,0,0,0.015625,0.008928571428571428,0.012345679012345678,0.01048951048951049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-7.910716230981052e-4,Justin McInerney,0,15435,4,Sydney,2019,32,0
11,2,16,27,19,70,0,0,0,3,1,2,5,4,1,1,9,16,0,0,0,0,0,77,81,74,3,2,6,204,2,5,0,0,0,0,0,14,5,0,6,0,0,0,0,26,9,0,4,0,0,14,12,11,78,1,1,0,1,0.02511415525114155,0.009433962264150943,0.04507042253521127,0.034047919293820936,0,0,0.02459016393442623,0.019230769230769232,0.0847457627118644,0.03225806451612903,0.031007751937984496,0,0,0,0.013605442176870748,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03679651767015457,Scott Pendlebury,0,15436,4,Collingwood,2019,10,0
11,6,9,20,15,75,1,0,0,4,0,6,0,3,1,1,6,14,0,1,0,0,1,87,89,87,0,0,8,302,3,1,1,0,0,0,0,13,6,4,5,0,0,0,1,25,11.4,0,0,2,0,14,12,11,78,0,0,0,0,0.02511415525114155,0.02830188679245283,0.02535211267605634,0.025220680958385876,0.05,0,0.03278688524590164,0.057692307692307696,0,0.021505376344086023,0.027131782945736434,0,0.043478260869565216,0.07692307692307693,0.02040816326530612,0.038461538461538464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0448930524289608,Travis Varcoe,0,15436,4,Collingwood,2019,9,0
1,1,2,3,3,100,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,4,10,7,0,1,0,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.1,0,0,0,0,14,12,11,78,0,0,0,0,0.00228310502283105,0.0047169811320754715,0.005633802816901409,0.0037831021437578815,0,0,0,0,0.01694915254237288,0.007168458781362007,0.001937984496124031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.3984913423191756e-4,Chris Mayne,0,15436,4,Collingwood,2019,33,0
21,8,6,27,25,93,1,1,0,1,4,3,0,1,1,1,4,18,0,0,1,1,0,79,108,107,0,0,9,321,3,3,0,1,2,0,0,6,20,2,3,0,0,0,0,9,16.5,0,1,2,1,14,10,9,64,0,0,0,0,0.04794520547945205,0.03773584905660377,0.016901408450704224,0.034047919293820936,0.05,0.05,0.00819672131147541,0.028846153846153848,0,0.014336917562724014,0.03488372093023256,0,0,0,0.02040816326530612,0.038461538461538464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003967384807765484,Matthew Suckling,0,15436,4,Western Bulldogs,2019,20,0
17,7,8,25,20,80,0,0,0,2,3,5,2,2,0,2,10,19,0,0,3,0,1,93,90,108,0,2,5,484,2,4,1,0,0,0,0,8,15,1,5,0,0,0,0,15,14.4,0,2,0,1,14,12,11,78,0,0,0,0,0.03881278538812785,0.0330188679245283,0.022535211267605635,0.031525851197982346,0,0,0.01639344262295082,0.04807692307692308,0.03389830508474576,0.035842293906810034,0.03682170542635659,0,0,0.07692307692307693,0.013605442176870748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1595716029405594,Steele Sidebottom,0,15436,4,Collingwood,2019,4,0
13,7,2,15,14,93,0,0,0,2,2,0,0,2,3,2,6,11,0,0,5,0,0,92,69,79,0,0,1,162,4,5,0,0,1,0,0,6,13,0,3,0,0,2,0,7,6,0,0,0,5,14,10,9,64,0,0,0,1,0.02968036529680365,0.0330188679245283,0.005633802816901409,0.018915510718789406,0,0,0.01639344262295082,0,0,0.021505376344086023,0.02131782945736434,0,0,0,0.027210884353741496,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01485648937523365,Easton Wood,0,15436,4,Western Bulldogs,2019,12,0
9,9,5,14,13,93,0,0,0,0,1,0,0,1,0,1,6,9,2,0,9,0,0,82,61,82,0,0,0,114,0,9,0,0,3,0,0,1,9,0,4,0,0,5,0,3,15.3,0,0,0,8,14,12,11,78,0,0,0,0,0.02054794520547945,0.04245283018867924,0.014084507042253521,0.017654476670870115,0,0,0,0,0,0.021505376344086023,0.01744186046511628,0.08695652173913043,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005593120586127043,Jordan Roughead,0,15436,4,Collingwood,2019,37,0
12,5,13,25,19,76,0,1,0,7,1,5,3,1,2,0,12,14,0,0,2,0,0,78,108,106,2,1,5,369,6,6,0,0,0,0,0,18,8,1,11,0,0,0,0,34,16.7,0,1,1,0,14,10,9,64,0,0,0,0,0.0273972602739726,0.02358490566037736,0.036619718309859155,0.031525851197982346,0,0.05,0.05737704918032787,0.04807692307692308,0.05084745762711865,0.043010752688172046,0.027131782945736434,0,0,0,0.04081632653061224,0.019230769230769232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011903492733836174,Tom Liberatore,0,15436,4,Western Bulldogs,2019,14,0
8,4,11,19,16,84,1,0,0,2,2,2,4,5,2,1,7,13,0,0,1,0,0,78,71,68,0,4,3,221,2,1,0,0,1,0,0,4,7,0,5,0,0,1,0,14,6.7,0,2,1,0,14,10,9,64,0,0,0,0,0.0182648401826484,0.018867924528301886,0.030985915492957747,0.02395964691046658,0.05,0,0.01639344262295082,0.019230769230769232,0.06779661016949153,0.025089605734767026,0.025193798449612403,0,0,0,0.013605442176870748,0.019230769230769232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006287428084760904,Mitch Wallis,0,15436,4,Western Bulldogs,2019,18,0
9,3,8,17,13,77,0,0,0,1,6,1,0,2,0,0,6,8,1,0,10,0,0,87,56,74,0,0,0,309,6,6,0,0,4,0,0,5,6,0,5,0,0,1,0,6,12,0,0,0,8,14,12,11,78,0,0,0,0,0.02054794520547945,0.014150943396226415,0.022535211267605635,0.021437578814627996,0,0,0.00819672131147541,0.009615384615384616,0,0.021505376344086023,0.015503875968992248,0.043478260869565216,0,0,0.04081632653061224,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73586580180563e-5,Jeremy Howe,0,15436,4,Collingwood,2019,29,0
6,4,7,13,8,62,1,1,0,2,0,2,0,2,1,0,9,4,1,1,0,0,1,79,60,68,0,0,5,126,6,4,1,0,0,3,0,1,4,5,8,0,0,1,0,8,13.1,0,2,2,0,14,10,9,64,0,0,0,0,0.0136986301369863,0.018867924528301886,0.01971830985915493,0.01639344262295082,0.05,0.05,0.01639344262295082,0.019230769230769232,0,0.03225806451612903,0.007751937984496124,0.043478260869565216,0.043478260869565216,0.07692307692307693,0.04081632653061224,0.038461538461538464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.432828518474707e-6,Tory Dickson,0,15436,4,Western Bulldogs,2019,32,0
9,2,17,26,24,92,0,0,0,5,1,2,4,3,1,2,4,20,0,0,0,1,1,81,82,83,2,2,8,218,3,1,0,0,0,0,0,7,8,0,3,0,0,0,0,17,9,0,1,0,0,14,12,11,78,0,1,0,0,0.02054794520547945,0.009433962264150943,0.04788732394366197,0.03278688524590164,0,0,0.040983606557377046,0.019230769230769232,0.06779661016949153,0.014336917562724014,0.03875968992248062,0,0,0.07692307692307693,0.02040816326530612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05841676890850067,Adam Treloar,0,15436,4,Collingwood,2019,42,0
11,1,7,18,13,72,0,1,0,4,3,5,3,3,1,1,8,10,0,0,3,2,1,90,65,71,0,3,4,464,3,5,1,0,1,0,0,13,7,0,7,0,0,0,0,19,16.6,0,2,1,2,14,12,11,78,0,0,0,0,0.02511415525114155,0.0047169811320754715,0.01971830985915493,0.02269861286254729,0,0.05,0.03278688524590164,0.04807692307692308,0.05084745762711865,0.02867383512544803,0.01937984496124031,0,0,0.07692307692307693,0.02040816326530612,0.019230769230769232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013230514712631702,Jack Crisp,0,15436,4,Collingwood,2019,13,0
