kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
11,2,2,13,9,69,2,0,0,1,0,5,3,2,3,1,6,5,1,1,0,2,0,86,59,65,1,2,7,318,2,0,0,0,0,3,2,2,8,0,1,0,0,0,1,11,15,0,1,2,0,12,15,12,87,1,1,0,0,0.026252983293556086,0.012987012987012988,0.008849557522123894,0.020155038759689922,0.08333333333333333,0,0.008130081300813009,0.045454545454545456,0.03333333333333333,0.020338983050847456,0.014577259475218658,0.02857142857142857,0.05263157894736842,0,0.016129032258064516,0.04,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.020474320277571678,Charlie Cameron,0,15556,18,Brisbane Lions,2019,10,0
10,6,1,11,8,73,3,1,5,2,0,1,1,2,2,1,6,6,2,3,4,0,0,100,81,91,0,1,5,260,3,0,2,0,0,5,2,1,7,0,1,1,29.4,0,1,7,13.7,17,1,5,3,12,3,12,75,0,1,0,0,0.02386634844868735,0.03896103896103896,0.004424778761061947,0.017054263565891473,0.125,0.06666666666666667,0.016260162601626018,0.00909090909090909,0.011111111111111112,0.020338983050847456,0.01749271137026239,0.05714285714285714,0.15789473684210525,0,0.024193548387096774,0.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023359605111181736,Ben Brown,0,15556,18,North Melbourne,2019,20,0
5,4,7,12,9,75,0,2,0,3,0,2,1,2,0,1,6,6,2,1,1,0,0,83,52,59,0,1,2,156,4,2,2,0,0,1,0,4,3,2,4,0,0,1,0,17,4.2,3,0,2,0,12,15,12,87,0,0,0,0,0.011933174224343675,0.025974025974025976,0.030973451327433628,0.018604651162790697,0,0.13333333333333333,0.024390243902439025,0.01818181818181818,0.011111111111111112,0.020338983050847456,0.01749271137026239,0.05714285714285714,0.05263157894736842,0,0.03225806451612903,0.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717732310295105,Daniel McStay,0,15556,18,Brisbane Lions,2019,14,0
7,2,4,11,6,55,0,0,0,4,0,3,1,5,1,2,5,6,0,1,2,0,2,75,46,42,0,1,2,172,5,3,1,0,0,0,0,10,2,1,4,0,0,0,1,18,7.6,0,0,0,1,12,3,12,75,0,0,0,0,0.016706443914081145,0.012987012987012988,0.017699115044247787,0.017054263565891473,0,0,0.032520325203252036,0.02727272727272727,0.011111111111111112,0.01694915254237288,0.01749271137026239,0,0.05263157894736842,0.2,0.04032258064516129,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.005522669292986393,Kayne Turner,0,15556,18,North Melbourne,2019,38,0
8,4,6,14,11,79,2,0,0,1,1,2,0,2,1,0,7,7,1,1,1,0,0,81,65,83,0,0,5,210,2,3,0,0,0,2,1,6,6,0,5,0,0,1,1,9,14.5,0,0,2,1,12,3,12,75,0,0,0,0,0.01909307875894988,0.025974025974025976,0.02654867256637168,0.021705426356589147,0.08333333333333333,0,0.008130081300813009,0.01818181818181818,0,0.023728813559322035,0.02040816326530612,0.02857142857142857,0.05263157894736842,0,0.016129032258064516,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0013232574565336108,Mason Wood,0,15556,18,North Melbourne,2019,35,0
7,7,1,8,7,88,0,0,0,0,3,1,0,3,0,2,5,3,4,0,12,0,0,100,38,56,0,0,1,111,1,6,0,1,4,0,0,4,6,0,1,0,0,5,0,4,8.5,0,0,0,11,12,15,12,87,1,1,0,0,0.016706443914081145,0.045454545454545456,0.004424778761061947,0.012403100775193798,0,0,0,0.00909090909090909,0,0.01694915254237288,0.008746355685131196,0.11428571428571428,0,0,0.008064516129032258,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03008386865258217,Harris Andrews,0,15556,18,Brisbane Lions,2019,8,0
10,4,9,19,18,95,0,0,0,2,1,4,4,2,2,0,7,12,0,0,1,0,1,86,70,77,2,2,6,249,1,3,0,0,0,0,0,14,9,0,6,0,0,0,0,17,14.1,0,4,0,0,12,3,12,75,0,0,0,0,0.02386634844868735,0.025974025974025976,0.03982300884955752,0.02945736434108527,0,0,0.016260162601626018,0.03636363636363636,0.044444444444444446,0.023728813559322035,0.03498542274052478,0,0,0.1,0.008064516129032258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.00800040178000927,Trent Dumont,0,15556,18,North Melbourne,2019,39,0
12,4,2,14,12,86,0,0,0,2,4,1,0,1,1,0,7,5,3,0,1,0,0,86,61,85,0,0,4,289,2,9,0,1,3,0,0,7,10,1,3,0,0,4,0,8,10.8,0,1,0,1,12,15,12,87,0,0,0,0,0.028639618138424822,0.025974025974025976,0.008849557522123894,0.021705426356589147,0,0,0.016260162601626018,0.00909090909090909,0,0.023728813559322035,0.014577259475218658,0.08571428571428572,0,0,0.016129032258064516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.007798356469720602,Marcus Adams,0,15556,18,Brisbane Lions,2019,13,0
6,2,4,10,8,80,0,0,0,0,0,3,0,1,0,1,3,6,0,0,0,0,1,82,29,48,0,0,2,196,2,1,0,0,0,0,0,1,5,2,3,0,0,0,0,5,7,0,0,0,0,12,15,12,87,0,0,0,0,0.014319809069212411,0.012987012987012988,0.017699115044247787,0.015503875968992248,0,0,0,0.02727272727272727,0,0.010169491525423728,0.01749271137026239,0,0,0.1,0.016129032258064516,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010111562442034483,Eric Hipwood,0,15556,18,Brisbane Lions,2019,25,0
12,3,7,19,15,79,0,0,0,5,2,2,4,6,2,5,7,13,0,1,2,0,1,88,66,78,2,2,3,145,2,1,1,0,1,1,1,14,8,0,3,0,0,1,0,23,2.7,0,0,0,0,12,3,12,75,0,0,0,0,0.028639618138424822,0.01948051948051948,0.030973451327433628,0.02945736434108527,0,0,0.04065040650406504,0.01818181818181818,0.044444444444444446,0.023728813559322035,0.037900874635568516,0,0.05263157894736842,0.1,0.016129032258064516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.00518401712179184,Jy Simpkin,0,15556,18,North Melbourne,2019,37,0
8,4,1,9,8,89,0,0,0,4,3,1,0,0,1,0,3,5,0,0,10,0,0,89,55,80,0,0,1,172,3,5,0,2,2,0,0,7,7,0,2,0,0,1,0,7,8.9,0,0,0,8,12,3,12,75,0,0,0,0,0.01909307875894988,0.025974025974025976,0.004424778761061947,0.013953488372093023,0,0,0.032520325203252036,0.00909090909090909,0,0.010169491525423728,0.014577259475218658,0,0,0,0.024193548387096774,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.280544235371053e-4,Sam Durdin,0,15556,18,North Melbourne,2019,31,0
8,3,7,15,10,67,0,1,0,4,2,3,4,3,1,0,6,9,0,1,1,0,0,69,65,52,1,3,4,265,2,0,1,0,0,2,0,3,5,1,3,0,0,0,0,8,6.3,0,1,2,1,12,15,12,87,0,0,0,0,0.01909307875894988,0.01948051948051948,0.030973451327433628,0.023255813953488372,0,0.06666666666666667,0.032520325203252036,0.02727272727272727,0.044444444444444446,0.020338983050847456,0.026239067055393587,0,0.05263157894736842,0,0.016129032258064516,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0016474954318255186,Jarrod Berry,0,15556,18,Brisbane Lions,2019,23,0
10,1,7,17,12,71,2,0,0,1,0,4,3,2,2,1,10,7,0,0,1,0,0,80,62,83,1,2,6,266,1,2,0,0,0,0,0,5,6,3,8,0,0,0,0,12,18.6,0,1,3,0,12,15,12,87,0,1,0,0,0.02386634844868735,0.006493506493506494,0.030973451327433628,0.02635658914728682,0.08333333333333333,0,0.008130081300813009,0.03636363636363636,0.03333333333333333,0.03389830508474576,0.02040816326530612,0,0,0,0.008064516129032258,0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012104452587664127,Hugh McCluggage,0,15556,18,Brisbane Lions,2019,11,0
14,4,0,14,12,86,0,1,0,1,1,4,0,1,1,0,4,9,0,0,2,0,0,69,60,69,0,0,5,366,1,5,0,0,0,0,0,4,12,0,2,0,0,2,1,6,10.6,0,1,1,1,12,15,12,87,0,0,0,0,0.03341288782816229,0.025974025974025976,0,0.021705426356589147,0,0.06666666666666667,0.008130081300813009,0.03636363636363636,0,0.013559322033898305,0.026239067055393587,0,0,0,0.008064516129032258,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.005235901568084955,Alex Witherden,0,15556,18,Brisbane Lions,2019,16,0
5,4,6,11,9,82,0,1,0,6,0,1,2,3,0,2,4,8,0,1,1,0,2,85,58,62,0,2,5,157,2,0,3,0,0,1,0,1,3,2,3,0,0,0,1,14,3.8,0,1,1,0,12,3,12,75,0,0,0,0,0.011933174224343675,0.025974025974025976,0.02654867256637168,0.017054263565891473,0,0.06666666666666667,0.04878048780487805,0.00909090909090909,0.022222222222222223,0.013559322033898305,0.023323615160349854,0,0.05263157894736842,0.2,0.016129032258064516,0.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.013421982526779175,Cameron Zurhaar,0,15556,18,North Melbourne,2019,40,0
5,2,5,10,8,80,2,0,5,1,1,0,1,1,3,0,5,5,1,1,2,0,0,75,55,53,0,1,2,115,1,1,0,0,0,4,2,5,5,1,2,0,27.8,0,0,8,8,18,0,2,2,12,3,12,75,0,0,0,0,0.011933174224343675,0.012987012987012988,0.022123893805309734,0.015503875968992248,0.08333333333333333,0,0.008130081300813009,0,0.011111111111111112,0.01694915254237288,0.014577259475218658,0.02857142857142857,0.05263157894736842,0,0.008064516129032258,0.04,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010387527290731668,Nick Larkey,0,15556,18,North Melbourne,2019,33,0
2,1,4,6,4,67,0,2,0,2,0,0,0,0,1,0,5,2,1,1,0,0,0,76,28,38,0,0,2,38,1,1,1,0,0,0,0,3,0,3,3,0,0,0,0,13,3.6,0,1,2,0,12,15,12,87,0,0,0,0,0.00477326968973747,0.006493506493506494,0.017699115044247787,0.009302325581395349,0,0.13333333333333333,0.016260162601626018,0,0,0.01694915254237288,0.0058309037900874635,0.02857142857142857,0.05263157894736842,0,0.008064516129032258,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0010111562442034483,Cam Rayner,0,15556,18,Brisbane Lions,2019,26,0
10,5,2,12,6,50,0,1,0,3,2,3,1,4,1,2,2,9,0,0,1,0,0,71,57,28,0,1,5,283,3,2,0,0,0,0,0,6,4,0,1,0,0,0,0,17,-1.1,0,0,1,1,12,15,12,87,0,0,0,0,0.02386634844868735,0.032467532467532464,0.008849557522123894,0.018604651162790697,0,0.06666666666666667,0.024390243902439025,0.02727272727272727,0.011111111111111112,0.006779661016949152,0.026239067055393587,0,0,0,0.024193548387096774,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.8369659665040672e-4,Zac Bailey,0,15556,18,Brisbane Lions,2019,30,0
7,3,5,12,7,58,2,1,13,1,0,0,1,3,1,1,10,2,3,2,3,0,0,84,68,96,0,1,5,63,1,1,0,0,0,3,2,5,4,2,6,5,33.3,0,0,10,11.3,39,1,3,3,12,15,12,87,0,0,0,0,0.016706443914081145,0.01948051948051948,0.022123893805309734,0.018604651162790697,0.08333333333333333,0.06666666666666667,0.008130081300813009,0,0.011111111111111112,0.03389830508474576,0.0058309037900874635,0.08571428571428572,0.10526315789473684,0,0.008064516129032258,0.06,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017262983601540327,Oscar McInerney,0,15556,18,Brisbane Lions,2019,22,0
6,1,2,8,5,63,2,0,0,4,0,2,1,1,2,0,4,5,0,0,1,0,0,73,55,72,0,1,2,205,2,1,1,0,0,0,0,9,3,1,2,0,0,0,0,15,9,0,1,3,0,12,3,12,75,0,0,0,0,0.014319809069212411,0.006493506493506494,0.008849557522123894,0.012403100775193798,0.08333333333333333,0,0.032520325203252036,0.01818181818181818,0.011111111111111112,0.013559322033898305,0.014577259475218658,0,0,0,0.016129032258064516,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.0010387527290731668,Tarryn Thomas,0,15556,18,North Melbourne,2019,34,0
10,2,2,12,9,75,0,0,0,4,2,2,2,3,3,1,6,7,1,0,4,0,0,80,56,67,0,2,1,186,5,6,0,0,1,0,0,13,7,0,4,0,0,1,0,19,6.6,0,1,0,4,12,15,12,87,0,0,0,0,0.02386634844868735,0.012987012987012988,0.008849557522123894,0.018604651162790697,0,0,0.032520325203252036,0.01818181818181818,0.022222222222222223,0.020338983050847456,0.02040816326530612,0.02857142857142857,0,0,0.04032258064516129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.769487618934363e-4,Noah Answerth,0,15556,18,Brisbane Lions,2019,28,0
6,2,8,14,7,50,0,0,17,1,1,1,5,3,2,0,12,3,1,0,4,0,2,76,63,96,0,5,5,78,5,3,0,0,0,5,0,3,2,2,7,7,73.9,0,0,10,12.2,23,4,0,3,1,10,7,52,0,0,0,0,0.012958963282937365,0.010362694300518135,0.02631578947368421,0.018252933507170794,0,0,0.007633587786259542,0.01020408163265306,0.07352941176470588,0.042105263157894736,0.0063025210084033615,0.05,0,0.16666666666666666,0.030864197530864196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.010598412714898586,Aaron Sandilands,0,15557,18,Fremantle,2019,43,0
9,4,16,25,18,72,0,1,0,2,0,1,11,3,0,2,18,12,0,1,6,0,0,71,74,104,5,6,7,296,3,3,0,0,0,0,0,7,5,0,10,0,0,1,2,12,19.1,0,3,1,0,1,10,7,52,0,0,5,0,0.019438444924406047,0.02072538860103627,0.05263157894736842,0.03259452411994785,0,0.05555555555555555,0.015267175572519083,0.01020408163265306,0.16176470588235295,0.06315789473684211,0.025210084033613446,0,0.06666666666666667,0,0.018518518518518517,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0725988149642944,David Mundy,0,15557,18,Fremantle,2019,2,2
7,3,16,23,19,83,0,0,0,8,2,2,1,1,0,0,6,17,0,0,1,0,0,82,94,87,0,1,4,221,3,3,2,0,0,0,0,8,5,1,5,0,0,0,0,22,9.2,0,1,0,1,1,9,7,51,0,0,0,1,0.01511879049676026,0.015544041450777202,0.05263157894736842,0.02998696219035202,0,0,0.061068702290076333,0.02040816326530612,0.014705882352941176,0.021052631578947368,0.03571428571428571,0,0,0,0.018518518518518517,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061903759837150574,Josh P. Kennedy,0,15557,18,Sydney,2019,9,0
15,5,6,21,12,57,1,1,0,3,3,1,3,0,4,0,10,11,1,0,0,2,0,87,95,104,1,2,5,407,5,3,2,0,0,1,0,4,8,1,5,0,0,0,2,22,12.5,0,1,2,0,1,10,7,52,1,1,0,0,0.032397408207343416,0.025906735751295335,0.019736842105263157,0.027379400260756193,0.07142857142857142,0.05555555555555555,0.022900763358778626,0.01020408163265306,0.04411764705882353,0.03508771929824561,0.023109243697478993,0.05,0,0,0.030864197530864196,0.05263157894736842,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04955229535698891,Michael Walters,0,15557,18,Fremantle,2019,12,0
7,6,4,11,8,73,3,1,0,1,0,3,0,0,0,0,4,7,1,3,4,0,0,88,70,82,0,0,6,181,1,0,1,0,1,1,0,4,4,2,3,0,0,0,3,9,14.5,2,0,4,3,1,9,7,51,0,0,0,0,0.01511879049676026,0.031088082901554404,0.013157894736842105,0.014341590612777053,0.21428571428571427,0.05555555555555555,0.007633587786259542,0.030612244897959183,0,0.014035087719298246,0.014705882352941176,0.05,0.2,0,0.006172839506172839,0.10526315789473684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009032553061842918,Sam Reid,0,15557,18,Sydney,2019,17,0
19,4,7,26,14,54,1,1,0,5,2,3,5,7,1,1,13,13,0,0,3,0,0,87,108,89,1,4,5,468,7,2,0,0,0,0,0,8,10,0,8,0,0,0,0,13,7.8,0,0,3,1,1,10,7,52,0,0,1,0,0.04103671706263499,0.02072538860103627,0.023026315789473683,0.03389830508474576,0.07142857142857142,0.05555555555555555,0.03816793893129771,0.030612244897959183,0.07352941176470588,0.0456140350877193,0.0273109243697479,0,0,0,0.043209876543209874,0.07894736842105263,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03586719557642937,Reece Conca,0,15557,18,Fremantle,2019,14,0
10,2,4,14,6,43,1,1,0,3,0,2,1,2,0,0,5,9,0,2,1,0,0,74,63,48,0,1,3,135,5,2,0,0,0,1,0,2,2,0,4,0,0,0,0,20,5.3,0,0,2,0,1,10,7,52,0,0,0,0,0.02159827213822894,0.010362694300518135,0.013157894736842105,0.018252933507170794,0.07142857142857142,0.05555555555555555,0.022900763358778626,0.02040816326530612,0.014705882352941176,0.017543859649122806,0.018907563025210083,0,0.13333333333333333,0,0.030864197530864196,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0010076250182464719,Brandon Matera,0,15557,18,Fremantle,2019,31,0
16,6,12,28,15,54,1,1,0,4,0,7,6,3,3,0,10,18,0,1,1,0,2,77,116,105,0,6,5,413,5,2,0,0,1,0,0,9,6,3,7,0,0,2,0,22,12.8,0,1,3,1,1,9,7,51,0,0,0,1,0.03455723542116631,0.031088082901554404,0.039473684210526314,0.03650586701434159,0.07142857142857142,0.05555555555555555,0.030534351145038167,0.07142857142857142,0.08823529411764706,0.03508771929824561,0.037815126050420166,0,0.06666666666666667,0.16666666666666666,0.030864197530864196,0.07894736842105263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5626675486564636,Luke Parker,1,15557,18,Sydney,2019,4,0
13,5,4,17,12,71,0,0,0,3,1,1,0,4,0,1,7,9,0,0,3,0,0,75,71,75,0,0,2,219,2,7,0,1,1,0,0,8,8,0,6,0,0,1,0,14,7.8,0,1,0,2,1,10,7,52,0,0,0,0,0.028077753779697623,0.025906735751295335,0.013157894736842105,0.02216427640156454,0,0,0.022900763358778626,0.01020408163265306,0,0.02456140350877193,0.018907563025210083,0,0,0,0.012345679012345678,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019268058240413666,Nathan Wilson,0,15557,18,Fremantle,2019,23,0
19,6,1,20,12,60,1,1,0,1,3,3,2,4,0,1,3,16,0,0,1,1,0,88,85,65,0,2,4,466,3,2,0,0,0,0,0,8,11,0,3,0,0,0,0,17,4.6,0,3,2,0,1,10,7,52,0,0,3,0,0.04103671706263499,0.031088082901554404,0.003289473684210526,0.02607561929595828,0.07142857142857142,0.05555555555555555,0.007633587786259542,0.030612244897959183,0.029411764705882353,0.010526315789473684,0.03361344537815126,0,0,0,0.018518518518518517,0.05263157894736842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.08633626252412796,Bradley Hill,0,15557,18,Fremantle,2019,44,0
17,9,5,22,18,82,0,0,0,5,4,1,0,4,0,1,5,15,2,0,4,3,0,92,105,98,0,0,2,455,4,8,0,0,2,0,0,11,13,0,3,0,0,2,0,13,10.1,0,1,0,4,1,9,7,51,0,1,2,1,0.0367170626349892,0.046632124352331605,0.01644736842105263,0.028683181225554105,0,0,0.03816793893129771,0.01020408163265306,0,0.017543859649122806,0.031512605042016806,0.1,0,0,0.024691358024691357,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245458722114563,Dane Rampe,0,15557,18,Sydney,2019,5,0
21,8,21,42,33,79,0,2,0,0,8,3,2,4,1,0,7,28,0,1,2,1,0,90,132,121,0,2,6,706,5,3,0,2,4,0,0,8,13,0,7,0,0,0,0,11,9.6,0,3,2,2,1,9,7,51,0,0,8,0,0.04535637149028078,0.04145077720207254,0.06907894736842106,0.054758800521512385,0,0.1111111111111111,0,0.030612244897959183,0.029411764705882353,0.02456140350877193,0.058823529411764705,0,0.06666666666666667,0,0.030864197530864196,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9232277870178223,Jake Lloyd,3,15557,18,Sydney,2019,1,3
9,5,5,14,11,79,3,0,10,0,3,4,2,3,1,1,9,5,1,1,5,0,0,97,78,84,1,1,4,334,5,3,0,0,0,6,0,2,6,1,6,2,43.5,1,1,9,17.6,23,0,3,4,1,10,7,52,0,0,6,0,0.019438444924406047,0.025906735751295335,0.01644736842105263,0.018252933507170794,0.21428571428571427,0,0,0.04081632653061224,0.029411764705882353,0.031578947368421054,0.01050420168067227,0.05,0.06666666666666667,0,0.030864197530864196,0.07894736842105263,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9834503531455994,Rory Lobb,0,15557,18,Fremantle,2019,3,1
11,4,14,25,21,84,0,0,0,2,0,4,4,3,1,3,10,17,0,0,1,0,0,87,73,90,1,3,3,372,6,4,0,0,0,1,1,9,7,0,9,0,0,0,0,16,18.5,0,1,0,0,1,9,7,51,0,0,0,0,0.023758099352051837,0.02072538860103627,0.046052631578947366,0.03259452411994785,0,0,0.015267175572519083,0.04081632653061224,0.058823529411764705,0.03508771929824561,0.03571428571428571,0,0,0,0.037037037037037035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0025452179834246635,Zak Jones,0,15557,18,Sydney,2019,21,0
5,2,0,5,1,20,0,0,0,1,0,3,0,2,1,0,5,1,1,0,0,0,0,73,26,20,0,0,0,100,5,1,1,0,0,3,2,2,1,1,3,0,0,0,0,11,2.1,0,0,1,0,1,10,7,52,0,0,0,0,0.01079913606911447,0.010362694300518135,0,0.00651890482398957,0,0,0.007633587786259542,0.030612244897959183,0,0.017543859649122806,0.0021008403361344537,0.05,0,0,0.030864197530864196,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012253570603206754,Cam McCarthy,0,15557,18,Fremantle,2019,25,0
8,5,8,16,10,63,0,0,0,5,4,2,2,0,1,0,10,6,2,1,0,0,0,86,76,85,0,2,4,215,3,3,2,0,0,4,2,4,4,0,7,0,0,1,0,17,11.2,1,0,1,0,1,9,7,51,0,0,0,0,0.017278617710583154,0.025906735751295335,0.02631578947368421,0.020860495436766623,0,0,0.03816793893129771,0.02040816326530612,0.029411764705882353,0.03508771929824561,0.012605042016806723,0.1,0.06666666666666667,0,0.018518518518518517,0.02631578947368421,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0010749135399237275,Isaac Heeney,0,15557,18,Sydney,2019,29,0
10,7,8,18,17,94,0,0,0,3,4,0,0,2,1,0,10,9,4,0,6,0,1,93,80,117,0,0,3,205,2,9,0,0,1,1,1,7,9,0,5,0,0,4,0,9,15.3,0,1,0,5,1,10,7,52,0,0,0,0,0.02159827213822894,0.03626943005181347,0.02631578947368421,0.02346805736636245,0,0,0.022900763358778626,0,0,0.03508771929824561,0.018907563025210083,0.2,0,0.08333333333333333,0.012345679012345678,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050432439893484116,Joel Hamling,0,15557,18,Fremantle,2019,11,0
15,5,6,21,14,67,0,1,0,2,1,4,0,0,0,0,4,16,0,0,1,1,0,77,81,87,0,0,3,434,2,3,0,1,2,0,0,8,9,1,4,0,0,0,0,15,6.3,0,1,1,1,1,10,7,52,0,0,0,0,0.032397408207343416,0.025906735751295335,0.019736842105263157,0.027379400260756193,0,0.05555555555555555,0.015267175572519083,0.04081632653061224,0,0.014035087719298246,0.03361344537815126,0,0,0,0.012345679012345678,0.02631578947368421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0037156229373067617,Ed Langdon,0,15557,18,Fremantle,2019,41,0
12,4,5,17,15,88,0,0,0,5,1,3,0,1,1,0,1,15,0,0,1,0,0,71,79,74,0,0,1,245,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,21,5.1,0,0,0,0,1,10,7,52,0,0,0,0,0.02591792656587473,0.02072538860103627,0.01644736842105263,0.02216427640156454,0,0,0.03816793893129771,0.030612244897959183,0,0.0035087719298245615,0.031512605042016806,0,0,0,0.030864197530864196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.004143678583204746,Connor Blakely,0,15557,18,Fremantle,2019,20,0
8,8,9,17,13,77,0,0,0,2,5,1,2,2,0,1,8,11,0,0,4,0,0,84,71,77,2,0,1,173,5,8,0,0,1,0,0,9,6,0,6,0,0,3,0,12,5.9,0,0,0,1,1,10,7,52,0,0,0,0,0.017278617710583154,0.04145077720207254,0.029605263157894735,0.02216427640156454,0,0,0.015267175572519083,0.01020408163265306,0.029411764705882353,0.028070175438596492,0.023109243697478993,0,0,0,0.030864197530864196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0050171795301139355,Ethan Hughes,0,15557,18,Fremantle,2019,19,0
