kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
11,2,3,14,3,21,0,0,0,1,3,2,0,2,0,2,5,8,1,0,0,0,0,83,43,49,0,0,4,267,2,6,0,0,2,0,0,5,3,1,4,0,0,1,0,5,0.9,0,2,0,0,28,7,10,67,0,0,0,0,1,0.03313253012048193,0.015037593984962405,0.012552301255230125,0.024518388791593695,0,0,0.009259259259259259,0.023809523809523808,0,0.021367521367521368,0.025,0.041666666666666664,0,0,0.017699115044247787,0,0,1,0,0,0,0,1,0,0,0.013191232457756996,Louis Butler,0,15701,4,Western Bulldogs,2020,23,0
5,2,5,10,8,80,0,1,0,0,1,2,2,0,0,0,6,3,0,1,1,0,2,83,32,62,2,0,6,172,0,1,0,0,1,0,0,1,4,2,6,0,0,0,0,10,8.4,0,1,1,1,2,10,9,64,0,0,0,0,92,0.014705882352941176,0.014705882352941176,0.020833333333333332,0.017241379310344827,0,0.08333333333333333,0,0.023529411764705882,0.029850746268656716,0.024691358024691357,0.00946372239747634,0,0.0625,0.16666666666666666,0,0.029411764705882353,1,0,0,1,0,0,0,0,0,-0.0426933653652668,Jordan De Goey,0,15702,4,Collingwood,2020,42,0
11,2,7,18,13,72,0,0,0,2,2,4,4,1,2,1,9,9,0,0,1,0,1,89,60,109,0,4,4,387,2,2,0,0,0,0,0,8,7,1,6,0,0,0,0,15,13.8,0,0,0,1,52,12,3,30,0,0,0,0,132,0.029649595687331536,0.011834319526627219,0.037037037037037035,0.03214285714285714,0,0,0.02666666666666667,0.04938271604938271,0.06666666666666667,0.043689320388349516,0.026470588235294117,0,0,0.2,0.021052631578947368,0,1,0,0,0,0,0,0,0,1,0.026005541905760765,Josh Kelly,0,15858,18,Greater Western Sydney,2020,20,0
13,1,1,14,10,71,0,0,0,0,5,1,1,3,0,1,4,9,0,0,5,0,0,80,41,65,0,1,3,449,4,3,0,0,0,0,0,8,10,0,3,0,0,0,0,9,4.9,0,0,0,4,16,8,4,32,0,0,0,0,75,0.03561643835616438,0.006756756756756757,0.0033444816053511705,0.02108433734939759,0,0,0,0.014285714285714285,0.019230769230769232,0.0163265306122449,0.02122641509433962,0,0,0,0.031496062992125984,0,1,0,0,0,0,0,0,0,0,-9.289865847676992e-4,Blake Hardwick,0,15805,11,Hawthorn,2020,30,0
12,3,10,22,16,73,1,0,0,3,2,2,1,5,0,1,5,17,1,0,3,0,2,81,80,103,0,1,6,389,5,4,0,0,0,0,0,5,8,0,4,0,0,2,0,13,17.2,0,1,1,3,6,9,9,63,0,0,3,0,41,0.031746031746031744,0.01775147928994083,0.041666666666666664,0.03559870550161812,0.05263157894736842,0,0.04054054054054054,0.02197802197802198,0.018867924528301886,0.02336448598130841,0.04336734693877551,0.06666666666666667,0,0.14285714285714285,0.0423728813559322,0.024390243902439025,1,0,0,0,0,0,0,0,0,0.8204424381256104,Jordan Dawson,0,15863,18,Sydney,2020,4,0
14,2,11,25,18,72,0,0,0,2,7,2,0,2,3,0,9,11,0,0,3,0,1,79,81,126,0,0,3,404,6,9,0,0,1,0,0,7,10,0,6,0,0,2,0,8,14.1,0,0,0,3,53,12,6,48,0,0,0,0,146,0.03899721448467967,0.01639344262295082,0.04417670682730924,0.04111842105263158,0,0,0.016129032258064516,0.022222222222222223,0,0.034220532319391636,0.03283582089552239,0,0,0.058823529411764705,0.046153846153846156,0,1,0,0,0,0,0,0,0,0,0.0888446718454361,Jake Lloyd,0,15774,9,Sydney,2020,12,0
3,3,8,11,11,100,1,0,0,0,1,1,3,1,0,1,8,4,0,0,1,0,1,72,37,70,0,3,7,87,0,1,0,0,0,1,0,4,3,2,6,0,0,0,0,11,12.4,0,1,1,0,51,6,17,108,0,0,0,0,389,0.008670520231213872,0.02,0.02711864406779661,0.0171606864274571,0.04,0,0,0.012048192771084338,0.04918032786885246,0.03571428571428571,0.009708737864077669,0,0,0.07142857142857142,0,0.023255813953488372,0,1,1,0,0,0,0,0,0,0.036849603056907654,Shaun Burgoyne,0,15862,18,Hawthorn,2020,14,0
2,3,8,10,8,80,0,0,0,0,1,0,0,1,0,0,4,6,0,0,2,0,0,87,31,45,0,0,1,68,2,4,0,0,0,0,0,3,1,0,4,0,0,0,0,3,2.9,3,1,0,2,26,7,10,67,0,0,0,0,58,0.006024096385542169,0.020833333333333332,0.02702702702702703,0.01592356687898089,0,0,0,0,0,0.016877637130801686,0.015503875968992248,0,0,0,0.017543859649122806,0,1,0,0,0,0,0,0,0,0,0.0030725852120667696,Nathan Broad,0,15704,4,Richmond,2020,24,0
7,8,7,14,7,50,0,0,0,4,0,3,1,2,0,0,6,8,1,2,0,0,0,71,75,67,0,1,4,123,3,2,2,0,0,0,0,10,3,1,5,0,0,0,0,17,-1.2,0,0,2,0,24,9,4,33,0,0,0,0,4,0.0196078431372549,0.044444444444444446,0.032407407407407406,0.02443280977312391,0,0,0.0425531914893617,0.0410958904109589,0.022222222222222223,0.02857142857142857,0.0223463687150838,0.0625,0.125,0,0.029411764705882353,0.05405405405405406,1,0,1,0,0,0,0,0,0,-0.051555879414081573,Jye Caldwell,0,15659,3,Greater Western Sydney,2020,43,0
18,6,4,22,15,68,0,0,0,1,6,1,0,2,2,0,6,11,1,0,1,0,0,81,86,107,0,0,2,398,6,11,0,0,1,0,0,3,11,0,3,0,0,4,0,4,10.7,0,1,0,1,45,10,13,88,0,0,2,0,218,0.04891304347826087,0.04225352112676056,0.016597510373443983,0.0361247947454844,0,0,0.011627906976744186,0.01098901098901099,0,0.024793388429752067,0.03206997084548105,0.04,0,0,0.041379310344827586,0,0,1,0,0,0,0,0,0,0,0.3635898232460022,Daniel Rich,0,15847,16,Brisbane Lions,2020,5,0
5,2,4,9,9,100,0,0,0,2,3,0,0,1,4,1,8,4,0,0,2,0,0,94,38,86,0,0,2,106,0,8,0,0,2,0,0,6,5,0,4,0,0,0,0,9,9.1,3,2,0,2,32,7,11,73,0,1,0,0,159,0.014577259475218658,0.013513513513513514,0.021164021164021163,0.016917293233082706,0,0,0.027777777777777776,0,0,0.039603960396039604,0.012461059190031152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0010071315336972475,Mark Blicavs,0,15619,1,Geelong,2020,26,0
7,5,2,9,8,89,1,0,0,0,1,1,1,0,0,0,1,8,0,0,0,0,0,88,46,52,0,1,2,222,2,0,0,0,0,1,0,5,6,0,1,0,0,0,0,11,7.3,0,0,1,0,37,4,7,46,0,0,0,0,29,0.019390581717451522,0.033112582781456956,0.01282051282051282,0.017408123791102514,0.058823529411764705,0,0,0.011363636363636364,0.018867924528301886,0.0045045045045045045,0.02962962962962963,0,0,0,0.018691588785046728,0.021739130434782608,1,0,0,1,0,0,0,0,0,0.009605467319488525,Ben Crocker,0,15707,4,Adelaide,2020,18,0
5,3,9,14,11,79,1,0,3,3,0,2,1,5,2,2,6,8,2,0,1,0,1,86,59,79,1,0,4,139,5,0,2,0,0,3,2,1,4,0,2,1,25,0,1,13,6.2,12,0,1,1,43,7,14,91,0,0,0,0,2,0.014970059880239521,0.018518518518518517,0.03409090909090909,0.023411371237458192,0.047619047619047616,0,0.036585365853658534,0.023255813953488372,0.02040816326530612,0.026905829596412557,0.021333333333333333,0.06666666666666667,0,0.058823529411764705,0.04504504504504504,0.02631578947368421,0,1,0,0,0,0,0,0,1,0.12057637423276901,Luke Jackson,0,15757,7,Melbourne,2020,10,0
15,3,16,31,20,65,0,0,0,2,1,7,10,6,1,1,17,15,0,0,3,0,0,92,92,112,8,2,9,295,6,1,0,0,0,1,1,7,8,0,9,0,0,0,0,11,21.1,0,1,0,0,24,9,12,81,0,0,5,1,102,0.043731778425655975,0.023809523809523808,0.06779661016949153,0.0535405872193437,0,0,0.02666666666666667,0.06862745098039216,0.15873015873015872,0.07234042553191489,0.04451038575667656,0,0,0,0.048,0,1,0,1,0,0,0,0,0,0,1.340920090675354,Patrick Cripps,0,15615,1,Carlton,2020,2,2
16,4,10,26,18,69,1,0,0,8,4,4,8,2,1,0,13,15,0,2,1,1,1,91,119,195,2,6,8,491,5,3,0,0,0,0,0,14,10,0,10,0,0,1,0,24,16.8,0,0,1,0,12,8,9,62,0,0,7,0,125,0.04938271604938271,0.031496062992125984,0.05181347150259067,0.05029013539651837,0.06666666666666667,0,0.06557377049180328,0.05128205128205128,0.12121212121212122,0.05726872246696035,0.05454545454545454,0,0.14285714285714285,0.125,0.056179775280898875,0.02702702702702703,0,1,0,0,0,0,0,0,1,2.6549019813537598,Josh Kelly,1,15761,8,Greater Western Sydney,2020,2,2
9,5,8,17,14,82,0,0,0,1,2,2,0,1,2,0,7,12,0,0,4,2,1,89,64,109,0,0,2,261,2,5,0,0,2,0,0,9,7,0,4,0,0,0,0,13,8.2,0,1,0,3,63,4,4,28,0,0,0,0,211,0.025280898876404494,0.033112582781456956,0.036036036036036036,0.029411764705882353,0,0,0.015873015873015872,0.024390243902439025,0,0.028688524590163935,0.03669724770642202,0,0,0.09090909090909091,0.017699115044247787,0,1,0,0,0,1,0,0,0,0,0.0342218391597271,Shaun Atley,0,15833,14,North Melbourne,2020,14,0
5,2,3,8,8,100,0,0,0,2,2,1,0,0,0,0,3,3,0,0,3,0,0,76,35,53,0,0,1,159,1,4,0,0,0,0,0,4,5,0,3,0,0,1,0,5,4.2,0,1,0,1,4,10,8,58,0,0,0,0,69,0.015015015015015015,0.018518518518518517,0.011538461538461539,0.013490725126475547,0,0,0.017241379310344827,0.012987012987012988,0,0.011857707509881422,0.009146341463414634,0,0,0,0.008130081300813009,0,0,1,0,0,0,0,0,0,0,0.010024373419582844,Blake Hardwick,0,15709,4,Hawthorn,2020,28,0
7,5,3,10,6,60,0,0,0,1,2,0,0,1,0,0,3,7,1,0,1,0,0,79,46,49,0,0,3,132,3,1,0,0,1,0,0,2,4,1,1,0,0,0,0,4,1.2,0,0,0,0,48,5,6,41,0,0,0,0,7,0.01871657754010695,0.031055900621118012,0.014285714285714285,0.017123287671232876,0,0,0.011627906976744186,0,0,0.01282051282051282,0.020710059171597635,0.038461538461538464,0,0,0.0297029702970297,0,1,0,0,0,0,0,0,0,1,-0.0020266768988221884,Jarrod Brander,0,15703,4,West Coast,2020,30,0
10,4,1,11,8,73,0,0,0,0,2,3,0,2,0,0,3,7,0,0,11,0,0,95,44,74,0,0,2,212,3,7,0,1,5,0,0,5,7,0,3,0,0,1,0,6,7.7,0,0,0,9,30,14,10,74,0,0,1,0,109,0.02881844380403458,0.036036036036036036,0.0055248618784530384,0.020833333333333332,0,0,0,0.03571428571428571,0,0.01195219123505976,0.02766798418972332,0,0,0,0.024390243902439025,0,0,1,0,0,0,0,0,0,0,0.056250814348459244,Darcy Gardiner,0,15662,3,Brisbane Lions,2020,18,0
11,1,13,24,20,83,0,0,0,8,1,5,4,1,1,1,14,11,0,0,0,0,0,95,92,141,1,3,9,385,3,5,2,0,0,0,0,17,8,0,9,0,0,0,0,25,18.2,1,0,0,0,4,7,7,49,1,1,7,0,92,0.03206997084548105,0.007692307692307693,0.06132075471698113,0.043243243243243246,0,0,0.07339449541284404,0.060240963855421686,0.07017543859649122,0.05714285714285714,0.03594771241830065,0,0,0,0.023622047244094488,0,1,0,1,0,0,0,0,0,0,1.181204080581665,Christian Petracca,0,15767,8,Melbourne,2020,6,0
8,3,8,16,11,69,0,0,0,1,1,1,0,1,2,0,7,8,0,0,1,0,0,89,55,66,0,0,3,106,2,7,0,0,0,0,0,7,6,0,5,0,0,0,1,9,5.3,0,2,0,1,21,10,6,46,0,0,0,0,6,0.023880597014925373,0.02608695652173913,0.032520325203252036,0.027538726333907058,0,0,0.00909090909090909,0.012658227848101266,0,0.028688524590163935,0.0243161094224924,0,0,0,0.015384615384615385,0,1,0,0,0,1,0,0,0,0,0.009682148694992065,Trent Rivers,0,15837,15,Melbourne,2020,26,0
7,3,0,7,3,43,1,0,0,0,0,2,0,1,0,1,3,4,2,2,3,0,0,96,33,67,0,0,4,190,1,2,0,0,0,2,1,1,3,0,1,0,0,1,0,9,9.3,0,0,3,1,4,11,7,53,0,0,0,0,83,0.02040816326530612,0.023076923076923078,0,0.012612612612612612,0.07142857142857142,0,0,0.024096385542168676,0,0.012244897959183673,0.013071895424836602,0.125,0.15384615384615385,0,0.007874015748031496,0.06818181818181818,0,1,0,0,0,1,0,0,0,-0.03546589985489845,Eric Hipwood,0,15767,8,Brisbane Lions,2020,42,0
7,5,4,11,7,64,1,0,4,1,0,3,1,4,1,0,9,3,4,1,2,0,0,74,59,81,0,1,2,161,4,4,0,0,0,1,0,0,4,1,3,1,33.3,2,1,3,6.9,12,1,2,1,37,11,13,89,0,0,1,0,33,0.020289855072463767,0.03424657534246575,0.017699115044247787,0.01926444833625219,0.047619047619047616,0,0.007692307692307693,0.038461538461538464,0.01639344262295082,0.0391304347826087,0.008645533141210375,0.21052631578947367,0.05555555555555555,0,0.037383177570093455,0.04878048780487805,0,1,0,1,0,0,0,0,0,0.22736315429210663,Esava Ratugolea,0,15722,5,Geelong,2020,8,0
14,8,6,20,10,50,0,0,0,1,2,0,1,4,0,0,8,11,2,0,1,0,0,95,82,60,0,1,5,442,7,2,0,1,1,3,2,6,4,3,6,0,0,0,2,16,9.6,0,1,0,1,75,5,5,35,0,0,0,0,141,0.038461538461538464,0.05555555555555555,0.023255813953488372,0.03215434083601286,0,0,0.009433962264150943,0,0.014492753623188406,0.0311284046692607,0.030726256983240222,0.10526315789473684,0,0,0.058823529411764705,0,1,0,0,1,0,0,0,0,0,0.18489019572734833,Tom Lynch,0,15653,2,Adelaide,2020,12,0
13,9,6,19,15,79,0,0,0,0,1,2,0,1,0,0,2,16,0,0,0,0,0,100,78,80,0,0,1,110,2,4,0,0,0,0,0,4,11,0,2,0,0,2,0,9,1.1,0,0,0,0,33,7,10,67,1,1,0,0,184,0.03611111111111111,0.046875,0.024193548387096774,0.03125,0,0,0,0.0273972602739726,0,0.010256410256410256,0.03818615751789976,0,0,0,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,0.06006883084774017,Brad Sheppard,0,15745,6,West Coast,2020,17,0
5,3,6,11,7,64,0,0,0,1,0,1,0,1,1,0,7,7,0,1,2,0,0,76,41,58,0,0,2,107,4,1,0,0,0,1,0,13,3,0,5,0,0,1,0,19,6.5,0,0,0,0,2,5,7,47,0,0,0,0,50,0.015060240963855422,0.02158273381294964,0.024193548387096774,0.01896551724137931,0,0,0.012048192771084338,0.013888888888888888,0,0.03225806451612903,0.019390581717451522,0,0.05555555555555555,0,0.044444444444444446,0,1,0,0,1,0,0,0,0,0,0.09839106351137161,Brendon Ah Chee,0,15843,16,West Coast,2020,21,0
16,4,16,32,16,50,0,0,0,4,3,3,4,5,1,0,8,19,0,0,1,0,0,84,109,92,0,4,7,504,5,4,0,0,0,0,0,3,4,1,6,0,0,0,0,10,8.5,0,1,0,0,4,11,8,59,0,0,6,0,67,0.0446927374301676,0.03225806451612903,0.06274509803921569,0.052202283849918436,0,0,0.04040404040404041,0.03488372093023256,0.05555555555555555,0.03418803418803419,0.05322128851540616,0,0,0,0.04201680672268908,0,0,1,1,0,0,0,0,0,0,2.3359451293945312,Tim Taranto,3,15785,10,Greater Western Sydney,2020,2,2
14,1,4,18,16,89,0,0,0,1,5,2,0,1,2,0,4,11,0,0,1,0,0,80,59,106,0,0,3,457,3,3,0,1,1,0,0,2,12,0,2,0,0,0,0,3,9.4,0,1,0,0,17,9,9,63,0,0,0,0,27,0.041176470588235294,0.007042253521126761,0.01818181818181818,0.03214285714285714,0,0,0.010526315789473684,0.024096385542168676,0,0.017391304347826087,0.034161490683229816,0,0,0,0.02459016393442623,0,1,0,0,0,0,0,0,0,0,0.14845748245716095,Jack Lukosius,0,15746,6,Gold Coast,2020,11,0
10,5,11,21,16,76,0,0,0,0,2,2,2,1,1,0,6,16,0,0,0,0,0,85,68,78,0,2,1,301,4,3,0,0,0,0,0,8,5,0,6,0,0,1,1,18,7.9,0,0,0,0,22,8,10,68,0,0,0,0,32,0.026455026455026454,0.03333333333333333,0.04435483870967742,0.03354632587859425,0,0,0,0.023255813953488372,0.03508771929824561,0.02575107296137339,0.041666666666666664,0,0,0,0.032,0,0,1,0,0,0,0,0,0,1,0.2693849205970764,Josh Daicos,0,15856,17,Collingwood,2020,8,0
3,1,2,5,4,80,0,1,0,1,0,1,0,0,1,0,1,3,0,1,0,0,0,58,22,25,0,0,1,45,0,1,1,0,0,0,0,8,2,0,1,0,0,0,0,14,2,0,0,1,0,15,11,9,65,0,0,0,0,1,0.00847457627118644,0.008620689655172414,0.009950248756218905,0.009009009009009009,0,0.05,0.009708737864077669,0.012048192771084338,0,0.004048582995951417,0.010526315789473684,0,0.0625,0,0,0.022222222222222223,0,1,0,1,0,0,0,0,0,0.014365488663315773,Hamish Brayshaw,0,15848,17,West Coast,2020,22,0
3,0,2,5,4,80,0,0,0,3,1,0,1,0,0,0,2,3,0,0,4,0,0,91,25,41,0,1,0,82,0,2,0,0,1,0,0,5,2,0,0,0,0,0,0,5,5.8,0,0,0,3,5,8,11,74,0,0,0,0,324,0.008333333333333333,0,0.009216589861751152,0.008665511265164644,0,0,0.024793388429752067,0,0.014705882352941176,0.007434944237918215,0.009933774834437087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0020219699945300817,Heath Shaw,0,15852,17,Greater Western Sydney,2020,30,0
5,1,1,6,6,100,1,0,0,1,1,2,0,1,0,0,1,5,0,0,0,2,0,76,30,43,0,0,1,129,1,1,0,0,0,0,0,2,5,0,1,0,0,0,0,12,10.2,0,0,1,0,16,11,10,71,0,0,0,0,31,0.0165016501650165,0.008333333333333333,0.0031847133757961785,0.009724473257698542,0.043478260869565216,0,0.010869565217391304,0.025,0,0.004545454545454545,0.012437810945273632,0,0,0,0.009708737864077669,0.022222222222222223,1,0,0,1,0,0,0,0,0,0.014886077493429184,Darren Minchington,0,15826,14,Hawthorn,2020,21,0
6,2,1,7,4,57,0,0,0,0,0,2,0,0,0,0,2,6,0,0,1,0,0,70,26,39,0,0,1,214,0,1,0,0,0,1,0,3,3,1,1,0,0,1,1,15,5.4,0,0,1,0,30,2,5,32,0,0,0,0,103,0.016483516483516484,0.0111731843575419,0.0041841004184100415,0.011608623548922056,0,0,0,0.029850746268656716,0,0.00851063829787234,0.015957446808510637,0,0,0,0,0.03333333333333333,1,0,0,1,0,0,0,0,0,-0.0017396424664184451,Travis Colyer,0,15758,7,Fremantle,2020,33,0
9,4,2,11,7,64,2,1,0,0,0,4,0,4,2,2,5,6,0,1,3,0,2,82,52,83,0,0,6,331,4,1,0,0,0,0,0,1,5,2,4,0,0,0,1,8,7.4,0,0,3,3,37,4,7,46,0,0,0,0,193,0.024930747922437674,0.026490066225165563,0.01282051282051282,0.02127659574468085,0.11764705882352941,0.043478260869565216,0,0.045454545454545456,0,0.02252252252252252,0.022222222222222223,0,0.041666666666666664,0.14285714285714285,0.037383177570093455,0.06521739130434782,1,0,0,1,0,0,0,0,0,-0.0228884220123291,Taylor Walker,0,15707,4,Adelaide,2020,39,0
6,1,3,9,8,89,0,0,0,1,1,2,0,0,1,0,2,8,0,0,0,0,0,94,32,48,0,0,1,213,2,2,0,0,0,0,0,6,5,0,1,0,0,0,0,7,6.9,0,0,0,0,34,7,6,43,0,0,0,0,118,0.01749271137026239,0.006289308176100629,0.012145748987854251,0.015254237288135594,0,0,0.010309278350515464,0.025974025974025976,0,0.00909090909090909,0.0221606648199446,0,0,0,0.01834862385321101,0,1,0,0,0,0,0,0,0,1,0.0010399061720818281,Harry Cunningham,0,15721,5,Sydney,2020,28,0
5,2,15,20,19,95,1,0,0,2,0,2,2,0,0,0,11,9,1,1,0,0,2,84,65,119,1,1,7,147,0,4,0,0,0,0,0,3,5,2,10,0,0,0,0,7,19.7,0,2,1,0,21,15,13,93,0,1,3,0,30,0.016129032258064516,0.020618556701030927,0.05952380952380952,0.03558718861209965,0.041666666666666664,0,0.014598540145985401,0.02531645569620253,0.03225806451612903,0.04119850187265917,0.03,0.05263157894736842,0.058823529411764705,0.13333333333333333,0,0.022222222222222223,0,1,0,0,0,1,0,0,0,0.6959612369537354,Zak Butters,0,15800,11,Port Adelaide,2020,7,0
8,5,6,14,10,71,0,0,0,2,0,4,1,1,2,0,10,7,1,0,1,0,1,81,61,97,1,0,6,242,3,4,0,0,0,0,0,5,6,3,6,0,0,0,0,13,7.3,0,2,1,0,1,11,7,53,0,0,0,0,47,0.023668639053254437,0.031446540880503145,0.02553191489361702,0.02443280977312391,0,0,0.020202020202020204,0.04878048780487805,0.017241379310344827,0.043478260869565216,0.021021021021021023,0.037037037037037035,0,0.09090909090909091,0.02586206896551724,0.02857142857142857,0,1,0,1,0,0,0,0,0,0.14697934687137604,Rhys Mathieson,0,15810,12,Brisbane Lions,2020,16,0
9,3,9,18,13,72,0,0,0,0,0,2,4,1,0,0,6,11,0,0,1,0,1,68,54,80,2,2,1,241,1,0,0,0,0,0,0,7,7,0,5,0,0,0,0,17,9.9,0,0,0,0,30,8,6,44,0,0,0,0,58,0.02694610778443114,0.021897810218978103,0.03543307086614173,0.030612244897959183,0,0,0,0.025,0.06060606060606061,0.02830188679245283,0.028720626631853787,0,0,0.07692307692307693,0.011494252873563218,0,1,0,0,0,0,0,0,0,1,-0.016934767365455627,Adam Cerra,0,15864,18,Fremantle,2020,40,0
9,3,4,13,9,69,1,0,0,6,1,6,3,2,2,0,6,7,0,1,0,0,1,62,76,99,1,2,6,458,4,0,0,0,0,0,0,6,6,2,4,0,0,0,1,13,13.3,0,0,2,0,49,9,13,87,0,0,0,0,4,0.028037383177570093,0.022388059701492536,0.014388489208633094,0.021702838063439065,0.05555555555555555,0,0.0625,0.07142857142857142,0.05454545454545454,0.02510460251046025,0.019498607242339833,0,0.047619047619047616,0.08333333333333333,0.032520325203252036,0.05555555555555555,0,1,0,0,0,1,0,0,0,0.2635183036327362,Laitham Vandermeer,0,15723,5,Western Bulldogs,2020,10,0
12,4,2,14,9,64,1,0,0,3,4,3,1,1,0,0,1,13,0,0,1,2,0,88,70,87,0,1,4,436,3,1,0,0,1,0,0,5,7,0,0,0,0,1,0,9,12,0,0,1,0,52,10,12,82,0,0,0,0,166,0.03234501347708895,0.023668639053254437,0.010582010582010581,0.025,0.06666666666666667,0,0.04,0.037037037037037035,0.016666666666666666,0.0048543689320388345,0.03823529411764706,0,0,0,0.031578947368421054,0.02702702702702703,0,1,0,0,0,0,0,0,1,-0.016307609155774117,Bradley Hill,0,15858,18,St Kilda,2020,40,0
6,3,3,9,7,78,2,0,0,1,0,2,0,2,0,1,5,2,2,0,1,0,0,90,46,68,0,0,2,137,5,2,1,0,0,6,2,2,6,1,3,0,0,0,0,8,10.7,0,0,2,1,29,1,12,73,0,0,0,0,100,0.01744186046511628,0.024793388429752067,0.013824884792626729,0.016042780748663103,0.1111111111111111,0,0.011363636363636364,0.025974025974025976,0,0.020242914979757085,0.006666666666666667,0.1111111111111111,0,0,0.04201680672268908,0.05714285714285714,0,1,0,1,0,0,0,0,0,0.008931782096624374,Tim Membrey,0,15764,8,St Kilda,2020,26,0
9,8,1,10,7,70,0,0,0,0,0,1,0,3,0,1,1,9,0,0,1,0,0,49,50,36,0,0,0,97,1,1,0,0,0,1,0,3,6,0,1,0,0,0,1,7,-1.9,0,0,0,0,5,9,8,57,0,0,0,0,111,0.025280898876404494,0.057971014492753624,0.005319148936170213,0.01838235294117647,0,0,0,0.011904761904761904,0,0.004149377593360996,0.030716723549488054,0,0,0,0.00847457627118644,0,0,1,0,0,0,1,0,0,0,-0.07679440826177597,Jack Martin,0,15846,16,Carlton,2020,42,0
5,2,8,13,11,85,0,0,0,1,0,1,0,0,0,0,5,8,0,0,5,0,0,83,41,71,0,0,0,173,3,6,0,1,3,0,0,6,4,0,4,0,0,1,0,6,10.2,0,0,0,2,56,8,6,44,0,0,0,0,14,0.013927576601671309,0.014388489208633094,0.02888086642599278,0.020440251572327043,0,0,0.01282051282051282,0.012345679012345678,0,0.02066115702479339,0.02040816326530612,0,0,0,0.021897810218978103,0,1,0,0,0,0,0,0,0,0,0.0076609463430941105,Jack Madgen,0,15811,12,Collingwood,2020,26,0
6,3,2,8,2,25,1,0,0,4,1,0,0,3,1,0,3,5,0,1,1,0,0,85,54,39,0,0,2,133,3,1,3,0,0,0,0,2,1,2,3,0,0,0,1,15,1.4,0,0,3,0,23,6,12,78,0,0,0,0,70,0.017595307917888565,0.024193548387096774,0.009900990099009901,0.014732965009208104,0.05,0,0.03669724770642202,0,0,0.012875536480686695,0.01694915254237288,0,0.1,0,0.025210084033613446,0.08108108108108109,0,1,0,1,0,0,0,0,0,-0.00931607373058796,Jack Lonie,0,15759,7,St Kilda,2020,39,0
13,2,2,15,11,73,0,2,0,1,8,1,1,3,1,2,7,3,1,0,0,0,0,82,50,82,0,1,2,492,3,6,0,0,0,0,0,8,9,0,5,0,0,1,0,10,6.1,0,1,2,0,14,9,4,33,0,0,0,0,7,0.036931818181818184,0.018867924528301886,0.00819672131147541,0.025167785234899327,0,0.1111111111111111,0.00909090909090909,0.012345679012345678,0.014084507042253521,0.025362318840579712,0.009868421052631578,0.07142857142857142,0,0,0.020833333333333332,0.05263157894736842,1,0,0,0,1,0,0,0,0,0.09570588916540146,Trent Rivers,0,15844,16,Melbourne,2020,19,0
6,6,7,13,11,85,0,0,0,3,0,3,1,1,1,0,3,11,0,1,3,1,3,76,63,86,0,1,6,167,1,2,0,0,0,0,0,5,4,0,1,0,0,1,0,20,9.4,0,1,0,1,14,14,11,80,0,0,0,0,94,0.016483516483516484,0.03278688524590164,0.029661016949152543,0.021666666666666667,0,0,0.045454545454545456,0.03529411764705882,0.02040816326530612,0.016216216216216217,0.02743142144638404,0,0.04,0.17647058823529413,0.011111111111111112,0,0,1,0,0,0,1,0,0,0,0.03979676216840744,Jack Sinclair,0,15841,16,St Kilda,2020,13,0
7,4,3,10,7,70,0,0,0,3,2,2,1,2,0,1,4,7,0,0,2,0,0,86,48,63,0,1,3,224,4,4,0,0,1,0,0,6,5,0,4,0,0,0,0,11,2.7,0,0,0,2,4,11,7,53,0,0,0,0,52,0.02040816326530612,0.03076923076923077,0.014150943396226415,0.018018018018018018,0,0,0.027522935779816515,0.024096385542168676,0.017543859649122806,0.0163265306122449,0.02287581699346405,0,0,0,0.031496062992125984,0,0,1,0,0,0,1,0,0,0,0.014573594555258751,Callum Ah Chee,0,15767,8,Brisbane Lions,2020,24,0
