kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,prob_0,prob_1,prob_2,prob_3,expected_votes,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,predicted_votes
10,1,4,14,10,71,1,0,0,7,2,1,2,3,0,0,4,9,0,0,3,0,0,91,75,92,0,2,4,237,2,2,0,0,1,0,0,12,6,0,4,0,0,0,0,19,7.6,0,1,1,2,30,8,11,74,1,1,0,0,108,0.033444816053511704,0.008849557522123894,0.017241379310344827,0.026365348399246705,0.07142857142857142,0,0.08860759493670886,0.013513513513513514,0.03076923076923077,0.021621621621621623,0.025936599423631124,0,0,0,0.02666666666666667,0.038461538461538464,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9954898953437805,0.002880829619243741,5.976551328785717e-4,0.0010316484840586782,0.007171085337176919,0,Caleb Daniel,0,15864,18,Western Bulldogs,2020,0
16,7,10,26,22,85,0,1,0,1,0,5,5,3,0,2,10,17,0,1,0,0,0,92,88,149,4,1,8,473,5,1,1,1,2,0,0,8,14,1,9,0,0,0,0,15,13,0,1,1,0,41,17,4,41,1,1,2,0,169,0.04456824512534819,0.040229885057471264,0.0546448087431694,0.04797047970479705,0,0.05,0.015625,0.06493506493506493,0.10638297872340426,0.05434782608695652,0.04885057471264368,0,0.0625,0,0.04950495049504951,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5278965830802917,0.3277052640914917,0.14330895245075226,0.0010892025893554091,0.6175907767610624,0,Lachie Neale,1,15780,10,Brisbane Lions,2020,0
11,2,4,15,10,67,0,1,0,6,3,5,2,2,0,1,4,10,0,0,1,0,1,86,69,84,0,2,3,394,3,2,0,0,0,0,0,12,6,0,4,0,0,0,0,19,10.6,0,1,1,0,15,11,9,65,0,0,0,0,100,0.03333333333333333,0.018691588785046728,0.021739130434782608,0.029182879377431907,0,0.05555555555555555,0.07142857142857142,0.06493506493506493,0.030303030303030304,0.01809954751131222,0.03787878787878788,0,0,0.1111111111111111,0.02702702702702703,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9994046688079834,3.7529750261455774e-4,1.6208080342039466e-4,5.798956408398226e-5,8.734278017072938e-4,0,Liam Duggan,0,15848,17,West Coast,2020,0
4,1,4,8,7,88,0,0,12,1,2,1,2,2,1,1,5,3,0,0,4,0,0,82,37,80,1,1,4,63,1,3,0,0,0,0,0,4,4,0,4,6,41.4,0,0,14,12,29,3,0,3,6,9,10,69,0,1,0,0,175,0.011111111111111112,0.00625,0.017094017094017096,0.013468013468013467,0,0,0.014084507042253521,0.011494252873563218,0.0392156862745098,0.025,0.007874015748031496,0,0,0,0.009009009009009009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9921263456344604,0.0069272080436348915,4.7545888810418546e-4,4.710146167781204e-4,0.009291169670177624,0,Mark Blicavs,0,15863,18,Geelong,2020,0
6,2,3,9,7,78,1,0,0,1,0,3,0,1,0,1,3,7,0,0,0,0,0,86,37,54,0,0,1,178,3,2,0,0,0,1,0,2,5,0,3,0,0,0,0,7,6.2,0,0,1,0,50,5,4,29,0,0,0,0,14,0.01764705882352941,0.019801980198019802,0.012448132780082987,0.01549053356282272,0.06666666666666667,0,0.009708737864077669,0.045454545454545456,0,0.013824884792626729,0.02147239263803681,0,0,0,0.024793388429752067,0.02857142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9999237060546875,6.175856105983257e-5,8.484270438202657e-6,5.997887910780264e-6,9.672076566857868e-5,0,Brayden Ham,0,15851,17,Essendon,2020,0
10,3,9,19,14,74,0,0,0,3,2,4,2,2,1,0,9,10,0,0,2,1,0,82,70,96,0,2,4,351,2,4,0,0,0,0,0,4,7,0,5,0,0,0,1,7,10.6,0,2,0,2,27,8,8,56,0,0,1,0,14,0.030211480362537766,0.020134228187919462,0.043478260869565216,0.03531598513011153,0,0,0.04225352112676056,0.05128205128205128,0.03571428571428571,0.04455445544554455,0.029850746268656716,0,0,0,0.022222222222222223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9829640984535217,0.013261937536299229,0.0031176642514765263,6.562583730556071e-4,0.021466041158419102,0,Marlion Pickett,0,15836,15,Richmond,2020,0
7,5,2,9,7,78,2,2,0,0,0,0,0,2,1,1,2,7,1,4,0,0,0,88,52,68,0,0,5,215,1,0,0,0,0,0,0,3,5,0,0,0,0,0,2,6,3.1,0,0,4,0,9,12,6,48,0,0,0,0,3,0.02147239263803681,0.0423728813559322,0.011560693641618497,0.018036072144288578,0.18181818181818182,0.11764705882352941,0,0,0,0.00966183574879227,0.025179856115107913,0.09090909090909091,0.25,0,0.00819672131147541,0.10526315789473684,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9968908429145813,0.002852644771337509,1.480031933169812e-4,1.0854758875211701e-4,0.0034742939242278226,0,Jake Riccardi,0,15838,15,Greater Western Sydney,2020,0
5,4,3,8,6,75,2,0,23,5,0,1,3,1,0,0,4,6,0,1,4,0,0,87,88,103,1,2,4,141,2,0,2,0,0,0,0,3,4,0,2,6,35.9,0,2,16,15.7,64,2,2,1,36,10,11,76,0,0,0,0,45,0.015479876160990712,0.02962962962962963,0.010830324909747292,0.013333333333333334,0.125,0,0.0390625,0.013513513513513514,0.05084745762711865,0.017543859649122806,0.0158311345646438,0,0.08333333333333333,0,0.018518518518518517,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9883356094360352,0.00965119432657957,0.0014940665569156408,5.191242089495063e-4,0.014196700067259371,0,Tim English,0,15854,17,Western Bulldogs,2020,0
8,5,10,18,14,78,2,0,5,2,0,5,0,1,1,0,4,12,0,1,3,0,3,82,85,123,0,0,8,227,2,1,0,0,0,3,1,1,5,3,3,1,71.4,0,1,10,11.5,7,0,2,2,44,6,14,90,0,0,0,0,122,0.021798365122615803,0.043859649122807015,0.045871559633027525,0.03076923076923077,0.1111111111111111,0,0.024390243902439025,0.056179775280898875,0,0.016736401673640166,0.03614457831325301,0,0.08333333333333333,0.23076923076923078,0.016,0.046511627906976744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9607717990875244,0.022220388054847717,0.013736076653003693,0.0032717492431402206,0.059507789090275764,0,Sam Day,2,15652,2,Gold Coast,2020,0
4,2,7,11,8,73,1,0,1,1,1,0,3,2,0,1,9,3,0,0,1,0,0,100,40,80,0,3,3,13,2,1,1,0,0,4,1,1,3,6,8,0,25,0,0,10,7.6,4,1,1,1,16,7,9,61,1,1,0,0,151,0.0125,0.015267175572519083,0.025362318840579712,0.018456375838926176,0.08333333333333333,0,0.011764705882352941,0,0.04411764705882353,0.041666666666666664,0.007894736842105263,0,0,0,0.018018018018018018,0.043478260869565216,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9989008903503418,6.622946821153164e-4,3.236370685044676e-4,1.1310223635518923e-4,0.0016488755281898193,0,Charlie Dixon,0,15865,18,Port Adelaide,2020,0
5,2,3,8,7,88,0,0,0,2,2,0,0,3,0,0,2,6,0,0,5,0,0,100,35,45,0,0,0,152,2,3,0,0,2,0,0,6,4,0,2,0,0,0,0,7,2.7,2,0,0,4,22,9,8,57,0,0,0,0,169,0.014577259475218658,0.018867924528301886,0.01293103448275862,0.01391304347826087,0,0,0.01904761904761905,0,0,0.008264462809917356,0.019169329073482427,0,0,0,0.01818181818181818,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995966553688049,2.7335149934515357e-4,9.584565123077482e-5,3.411376746953465e-5,5.673841042153072e-4,0,Jordan Roughead,0,15751,7,Collingwood,2020,0
7,3,5,12,5,42,0,1,10,1,2,0,3,3,1,2,6,6,0,0,5,0,0,81,50,44,0,3,2,107,3,3,0,3,3,0,0,2,1,0,3,1,32.3,2,0,3,-1.8,31,0,1,5,53,12,6,48,0,0,0,0,58,0.020710059171597635,0.02608695652173913,0.02145922746781116,0.021015761821366025,0,0.058823529411764705,0.009345794392523364,0,0.043478260869565216,0.024489795918367346,0.01892744479495268,0,0,0,0.025,0.022222222222222223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996789693832397,2.857379731722176e-4,1.5469122445210814e-5,1.9864715795847587e-5,3.76270365450182e-4,0,Aliir Aliir,0,15774,9,Sydney,2020,0
8,3,2,10,4,40,1,2,0,3,0,0,0,2,1,1,7,2,2,3,1,0,1,81,55,88,0,0,5,82,3,0,1,0,0,1,1,3,3,3,4,0,0,0,1,8,6.2,2,0,3,1,29,10,10,70,0,0,0,0,23,0.025,0.028037383177570093,0.01098901098901099,0.0199203187250996,0.06666666666666667,0.2,0.03409090909090909,0,0,0.03167420814479638,0.007352941176470588,0.16666666666666666,0.16666666666666666,0.09090909090909091,0.025423728813559324,0.08823529411764706,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9993253946304321,5.072036292403936e-4,1.09797329059802e-4,5.765301830251701e-5,8.997573422675487e-4,0,Todd Marshall,0,15700,3,Port Adelaide,2020,0
15,3,16,31,20,65,0,0,0,2,1,7,10,6,1,1,17,15,0,0,3,0,0,92,92,112,8,2,9,295,6,1,0,0,0,1,1,7,8,0,9,0,0,0,0,11,21.1,0,1,0,0,24,9,12,81,0,0,5,1,102,0.04966887417218543,0.0297029702970297,0.07655502392344497,0.060665362035225046,0,0,0.03333333333333333,0.07526881720430108,0.16393442622950818,0.08333333333333333,0.04983388704318937,0,0,0,0.05454545454545454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13950571417808533,0.2372700273990631,0.44211360812187195,0.18111065030097961,1.6648291945457458,2,Patrick Cripps,0,15615,1,Carlton,2020,2
7,1,10,17,10,59,0,0,0,4,2,1,2,1,0,0,8,10,0,0,2,0,0,79,60,69,1,1,2,132,4,1,1,0,0,0,0,10,3,0,7,0,0,0,0,14,8.2,0,0,0,0,36,4,6,40,0,0,0,0,103,0.021671826625386997,0.007407407407407408,0.036101083032490974,0.028333333333333332,0,0,0.03125,0.013513513513513514,0.03389830508474576,0.03508771929824561,0.026385224274406333,0,0,0,0.037037037037037035,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993458390235901,5.451260367408395e-4,8.686110231792554e-5,2.221394061052706e-5,7.854900632082717e-4,0,Jaeger O'Meara,0,15854,17,Hawthorn,2020,0
10,2,8,18,14,78,0,0,0,2,3,0,0,4,2,2,6,10,0,0,1,0,0,84,56,66,0,0,6,235,3,4,0,0,0,0,0,7,8,0,4,0,0,0,0,18,5.5,0,2,0,1,57,14,13,92,0,0,0,0,99,0.028089887640449437,0.014388489208633094,0.02631578947368421,0.02727272727272727,0,0,0.022727272727272728,0,0,0.024390243902439025,0.02386634844868735,0,0,0,0.023255813953488372,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9980862140655518,0.0011656534625217319,6.046658963896334e-4,1.4352003927342594e-4,0.0028055453731212765,0,Christian Salem,0,15803,11,Melbourne,2020,0
5,1,7,12,9,75,0,0,0,4,0,1,0,3,0,1,4,9,0,0,1,0,1,85,45,64,0,0,3,72,2,3,2,0,0,0,0,3,2,1,3,0,0,0,0,16,4.8,0,1,0,0,56,8,6,44,0,0,0,0,96,0.014577259475218658,0.007518796992481203,0.026022304832713755,0.0196078431372549,0,0,0.05555555555555555,0.012658227848101266,0,0.017467248908296942,0.023746701846965697,0,0,0.07692307692307693,0.015384615384615385,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999761581420898,1.949630859598983e-5,2.9456562060659053e-6,1.4335651030705776e-6,2.9688316317333374e-5,0,Josh Thomas,0,15811,12,Collingwood,2020,0
11,4,4,15,11,73,0,0,0,5,3,2,1,3,0,0,4,10,1,0,2,2,0,82,73,99,0,1,1,307,4,4,0,0,1,0,0,8,8,1,3,0,0,2,0,19,7.5,0,0,2,0,53,5,4,29,0,0,0,0,104,0.03594771241830065,0.031496062992125984,0.018957345971563982,0.029013539651837523,0,0,0.047619047619047616,0.02631578947368421,0.01639344262295082,0.0196078431372549,0.03278688524590164,0.07142857142857142,0,0,0.038834951456310676,0.06896551724137931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.99847012758255,0.0013245069421827793,1.886584359453991e-4,1.6744068489060737e-5,0.0017520560195407597,0,Paul Seedsman,0,15664,3,Adelaide,2020,0
7,4,5,12,8,67,2,1,0,0,0,2,0,2,1,1,7,5,4,2,2,0,0,86,54,97,0,0,4,198,3,2,0,0,0,4,1,2,4,0,2,0,0,1,0,8,10.1,1,0,3,2,41,12,13,90,0,0,0,0,165,0.023809523809523808,0.03418803418803419,0.020491803278688523,0.022304832713754646,0.16666666666666666,0.09090909090909091,0,0.02631578947368421,0,0.03571428571428571,0.014705882352941176,0.4,0.13333333333333333,0,0.027522935779816515,0.10714285714285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7710853815078735,0.1597122997045517,0.06635396927595139,0.002848322270438075,0.3009652050677687,0,Tom J. Lynch,0,15769,9,Richmond,2020,0
12,2,4,16,10,63,2,0,0,3,0,2,5,3,1,1,8,8,0,0,1,0,0,86,72,81,2,3,6,256,4,0,1,0,0,0,0,2,6,1,5,0,0,0,0,8,17.1,0,1,2,0,20,8,10,68,0,0,0,0,64,0.03582089552238806,0.014084507042253521,0.021621621621621623,0.03076923076923077,0.09523809523809523,0,0.045454545454545456,0.023529411764705882,0.07936507936507936,0.03902439024390244,0.025396825396825397,0,0,0,0.041237113402061855,0.04878048780487805,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9980024695396423,0.001386553980410099,5.771944997832179e-4,3.3786574931582436e-5,0.002642302704771282,0,Tim Taranto,0,15753,7,Greater Western Sydney,2020,0
9,7,1,10,7,70,0,0,0,1,1,4,0,1,0,0,2,7,1,0,0,1,0,75,54,55,0,0,1,346,4,0,0,0,0,1,1,7,6,1,1,0,0,0,0,11,3.2,0,0,0,0,63,4,4,28,0,0,0,0,8,0.027190332326283987,0.050724637681159424,0.0049261083743842365,0.018726591760299626,0,0,0.01694915254237288,0.05333333333333334,0,0.00909090909090909,0.023026315789473683,0.047619047619047616,0,0,0.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.999981164932251,1.6121446606121026e-5,1.5368959793704562e-6,1.220106810251309e-6,2.2855558995615866e-5,0,Tom Murphy,0,15833,14,North Melbourne,2020,0
7,5,2,9,6,67,1,0,0,8,0,1,0,5,1,2,4,5,1,1,1,0,0,91,73,72,0,0,2,110,4,2,4,0,0,4,1,1,4,2,2,0,0,0,2,14,3.5,0,1,2,1,2,6,7,48,0,0,0,0,105,0.023026315789473683,0.03968253968253968,0.010309278350515464,0.018072289156626505,0.09090909090909091,0,0.08888888888888889,0.014492753623188406,0,0.01990049751243781,0.017543859649122806,0.047619047619047616,0.05555555555555555,0,0.039603960396039604,0.05714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9996514320373535,2.93358025373891e-4,2.919025246228557e-5,2.6050120141007937e-5,4.2988889072148595e-4,0,Tim Membrey,0,15823,13,St Kilda,2020,0
8,0,4,12,7,58,0,0,16,2,0,4,6,2,2,1,8,2,0,0,5,0,0,90,55,84,3,3,0,213,5,2,0,0,0,0,0,5,4,0,5,3,34,0,0,12,13.4,47,0,0,5,27,7,11,73,0,0,0,0,7,0.02572347266881029,0,0.0213903743315508,0.024096385542168676,0,0,0.01818181818181818,0.057971014492753624,0.10714285714285714,0.03755868544600939,0.00749063670411985,0,0,0,0.052083333333333336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9981968998908997,0.0013615753268823028,3.270115703344345e-4,1.1454558261903003e-4,0.002359235215408262,0,Darcy Fort,0,15742,6,Geelong,2020,0
11,5,3,14,10,71,0,0,0,0,3,2,0,0,0,0,4,9,0,0,1,0,0,73,54,71,0,0,3,371,3,5,0,0,2,0,0,1,8,0,4,0,0,1,0,2,11.3,0,1,1,1,21,5,8,53,0,0,0,0,19,0.03666666666666667,0.03496503496503497,0.015306122448979591,0.028225806451612902,0,0,0,0.025974025974025976,0,0.02030456852791878,0.030405405405405407,0,0,0,0.027777777777777776,0.038461538461538464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9971951246261597,0.0026312144473195076,1.2952712131664157e-4,4.412097769090906e-5,0.003022631623025518,0,Oleg Markov,0,15816,12,Richmond,2020,0
9,2,4,13,8,62,1,2,0,3,0,1,0,1,0,0,1,10,0,0,1,0,0,77,61,67,0,0,7,210,2,1,2,0,0,2,0,2,5,0,1,0,0,1,0,6,5.5,0,0,4,0,5,8,11,74,0,0,0,0,52,0.028037383177570093,0.018518518518518517,0.020833333333333332,0.025341130604288498,0.045454545454545456,0.15384615384615385,0.03125,0.0125,0,0.00423728813559322,0.03745318352059925,0,0,0,0.017699115044247787,0.09090909090909091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998043179512024,1.4709826791658998e-4,4.267181793693453e-5,5.984077233733842e-6,2.5039413549166056e-4,0,Jeremy Finlayson,0,15852,17,Greater Western Sydney,2020,0
6,2,4,10,9,90,0,0,0,3,1,1,0,1,1,1,4,4,1,0,2,0,0,59,42,60,0,0,1,182,1,6,0,0,0,0,0,4,5,0,2,0,0,1,0,7,4.6,0,0,0,1,31,4,9,58,0,0,0,0,24,0.02120141342756184,0.019417475728155338,0.019704433497536946,0.0205761316872428,0,0,0.03529411764705882,0.014285714285714285,0,0.019417475728155338,0.014545454545454545,0.058823529411764705,0,0,0.00980392156862745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9998272061347961,1.3342747115530074e-4,2.1228592231636867e-5,1.8152339180232957e-5,2.3034167315927334e-4,0,Tom Williamson,0,15771,9,Carlton,2020,0
5,4,3,8,7,88,0,0,0,0,0,1,0,2,0,0,3,6,0,0,3,0,0,86,33,35,0,0,1,137,2,1,0,1,2,0,0,0,4,0,1,0,0,0,0,2,3.6,0,0,0,1,42,9,14,93,0,0,0,0,37,0.01607717041800643,0.029850746268656716,0.011494252873563218,0.013986013986013986,0,0,0,0.0125,0,0.014778325123152709,0.017543859649122806,0,0,0,0.02127659574468085,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997064471244812,1.5340581012424082e-4,6.119911995483562e-5,7.896014722064137e-5,5.126844916958362e-4,0,Alex Keath,0,15752,7,Western Bulldogs,2020,0
18,5,15,33,24,73,2,0,0,1,3,3,4,4,2,0,14,19,0,0,2,1,0,91,117,157,1,3,7,414,4,3,0,0,0,0,0,9,10,0,11,0,0,1,0,16,18.5,0,0,2,1,63,7,14,91,1,1,10,0,168,0.05660377358490566,0.03968253968253968,0.07352941176470588,0.06321839080459771,0.125,0,0.012658227848101266,0.046153846153846156,0.06779661016949153,0.0660377358490566,0.061488673139158574,0,0,0,0.041666666666666664,0.06060606060606061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0721915643662214e-4,0.005939987022429705,0.011094817891716957,0.9827579855918884,2.976403579581529,3,Lachie Neale,3,15772,9,Brisbane Lions,2020,3
3,2,5,8,4,50,0,2,0,1,0,0,2,2,0,0,7,3,0,1,1,0,0,80,31,41,0,2,2,49,1,2,0,0,0,1,0,6,1,1,5,0,0,1,0,12,2.3,0,2,2,0,15,7,7,49,0,0,0,0,28,0.009966777408637873,0.022988505747126436,0.017421602787456445,0.013605442176870748,0,0.16666666666666666,0.011111111111111112,0,0.03636363636363636,0.02880658436213992,0.008797653958944282,0,0.1,0,0.009259259259259259,0.08333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9996356964111328,2.8222447144798934e-4,3.88215048587881e-5,4.3260224629193544e-5,4.896481550531462e-4,0,Jack Petruccelle,0,15857,18,West Coast,2020,0
5,1,3,8,5,63,1,2,0,3,0,1,1,4,0,1,4,4,0,1,0,0,1,87,41,47,0,1,4,86,3,1,2,0,0,0,0,1,2,2,3,0,0,0,0,15,-0.5,0,0,3,0,1,11,7,53,0,0,0,0,317,0.015527950310559006,0.008403361344537815,0.014084507042253521,0.014953271028037384,0.1,0.14285714285714285,0.0375,0.011764705882352941,0.017241379310344827,0.02,0.012422360248447204,0,0.07142857142857142,0.1,0.030303030303030304,0.10714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9999216794967651,4.904428715235554e-5,1.46276061059325e-5,1.4603283489122987e-5,1.221093498315895e-4,0,Eddie Betts,0,15651,2,Carlton,2020,0
3,1,6,9,4,44,0,0,0,6,1,0,0,3,0,1,4,7,0,0,0,0,0,63,45,47,0,0,1,112,4,1,0,0,0,0,0,10,1,2,3,0,0,0,0,17,2.9,0,0,0,0,21,5,8,53,0,0,0,0,25,0.01,0.006993006993006993,0.030612244897959183,0.018145161290322582,0,0,0.06896551724137931,0,0,0.02030456852791878,0.02364864864864865,0,0,0,0.037037037037037035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9998052716255188,1.190876864711754e-4,2.8226735594216734e-5,4.745218757307157e-5,3.178977203788236e-4,0,Sydney Stack,0,15816,12,Richmond,2020,0
2,2,8,10,9,90,0,0,0,3,0,1,0,0,1,0,3,7,0,0,0,0,1,77,41,55,0,0,3,39,1,0,0,0,0,4,0,8,2,1,2,0,0,0,1,16,2.9,0,0,0,0,66,6,17,108,0,0,0,0,7,0.006600660066006601,0.013888888888888888,0.03571428571428571,0.018975332068311195,0,0,0.03529411764705882,0.015151515151515152,0,0.014423076923076924,0.022222222222222223,0,0,0.06666666666666667,0.013888888888888888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9999393224716187,3.743219349416904e-5,3.1994054552342277e-6,2.0083623894606717e-5,1.0408187608845765e-4,0,Brad Close,0,15842,16,Geelong,2020,0
18,7,0,18,17,94,0,0,0,1,6,0,0,3,1,2,5,8,0,0,2,1,0,86,74,109,0,0,1,270,5,12,0,2,2,0,0,8,17,0,3,0,0,3,0,10,10.2,0,1,0,1,20,6,8,54,1,1,1,0,54,0.052941176470588235,0.04142011834319527,0,0.033271719038817,0,0,0.014492753623188406,0,0,0.027777777777777776,0.022792022792022793,0,0,0,0.04672897196261682,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933484673500061,0.0628025233745575,0.001323589007370174,0.0023892135359346867,0.0726173419971019,0,Luke Ryan,0,15725,5,Fremantle,2020,0
6,2,4,10,6,60,1,0,0,2,0,0,0,0,2,0,5,5,0,1,1,0,0,74,48,74,0,0,2,124,2,2,1,0,0,0,0,2,3,0,2,0,0,0,0,12,9.5,0,1,2,1,32,3,17,105,0,0,0,0,25,0.01948051948051948,0.015267175572519083,0.024096385542168676,0.02109704641350211,0.041666666666666664,0,0.03125,0,0,0.028409090909090908,0.017361111111111112,0,0.045454545454545456,0,0.024096385542168676,0.05263157894736842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9994908571243286,3.559570468496531e-4,6.22644365648739e-5,9.087995567824692e-5,7.531257870141417e-4,0,Zac Langdon,0,15619,1,Greater Western Sydney,2020,0
14,0,7,21,12,57,0,0,0,2,7,1,3,4,0,0,6,13,0,0,1,0,0,58,64,77,2,1,0,422,6,2,0,0,0,0,0,8,6,0,6,0,0,0,0,8,6.5,0,0,0,0,2,6,10,66,0,0,0,0,105,0.043343653250773995,0,0.03056768558951965,0.03804347826086957,0,0,0.020202020202020204,0.012345679012345678,0.045454545454545456,0.02575107296137339,0.043478260869565216,0,0,0,0.06060606060606061,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9786842465400696,0.013790396973490715,0.004903398919850588,0.002621981082484126,0.03146313806064427,0,Zac Williams,0,15702,4,Greater Western Sydney,2020,0
7,2,11,18,10,56,0,0,0,1,0,1,2,0,1,0,10,9,0,0,2,0,0,92,54,81,1,1,3,199,3,2,0,0,0,2,1,2,3,2,7,0,0,0,1,9,8.4,0,0,0,0,26,7,10,67,1,1,0,0,227,0.021538461538461538,0.014184397163120567,0.037800687285223365,0.02922077922077922,0,0,0.00980392156862745,0.012987012987012988,0.03225806451612903,0.04310344827586207,0.02368421052631579,0,0,0,0.02631578947368421,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9993898868560791,4.747857165057212e-4,9.585187945049256e-5,3.943158299080096e-5,7.847842243791092e-4,0,Dustin Martin,0,15704,4,Richmond,2020,0
9,1,8,17,14,82,0,0,0,4,1,3,2,3,1,0,4,13,0,0,1,1,2,83,63,83,0,2,4,300,2,1,0,0,0,0,0,13,8,0,2,0,0,0,0,18,8.6,0,1,0,0,12,1,10,61,0,0,0,0,76,0.02702702702702703,0.006756756756756757,0.02877697841726619,0.027823240589198037,0,0,0.058823529411764705,0.03409090909090909,0.03571428571428571,0.018867924528301886,0.033419023136246784,0,0,0.16666666666666666,0.01818181818181818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992187023162842,6.676349439658225e-4,7.845140498830006e-5,3.522208862705156e-5,9.302040198235773e-4,0,Andrew McGrath,0,15820,13,Essendon,2020,0
