kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_votes_per_game,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
5,2,4,9,8,89,0,0,18,3,0,4,4,4,4,4,6,4,1,1,4,0,0,78,51,56,1,3,2,208,2,1,1,0,0,1,0,6,4,0,0,4,28.6,0,0,14,9.1,63,1,1,1,19,6,15,96,0,0,0,0,3,0,0.012437810945273632,0.014492753623188406,0.013333333333333334,0.01282051282051282,0,0,0.023255813953488372,0.0380952380952381,0.04878048780487805,0.021897810218978103,0.009708737864077669,0.041666666666666664,0.05263157894736842,0,0.014388489208633094,0.023809523809523808,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14437557756900787,Jordon Sweet,0,15952,9,Western Bulldogs,2021,13,0
9,4,6,15,14,93,0,0,0,3,5,3,0,3,1,2,7,8,3,0,4,0,0,84,58,92,0,0,1,329,1,8,0,0,0,0,0,9,9,0,2,0,0,4,0,19,18.7,0,0,0,3,17,14,11,80,0,0,0,0,28,0,0.02122641509433962,0.018518518518518517,0.019867549668874173,0.02066115702479339,0,0,0.03333333333333333,0.030927835051546393,0,0.029411764705882353,0.017057569296375266,0.10714285714285714,0,0,0.007142857142857143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.04001178964972496,Isaac Quaynor,0,16019,13,Collingwood,2021,35,0
5,3,6,11,9,82,0,1,0,2,0,1,0,1,0,1,3,7,0,0,1,0,0,72,42,48,0,0,3,208,2,2,0,0,0,2,1,3,4,2,3,0,0,0,0,14,4.5,0,0,1,0,22,11,11,77,0,0,0,0,101,0.012048192771084338,0.01179245283018868,0.013513513513513514,0.02197802197802198,0.015781922525107604,0,0.0625,0.022222222222222223,0.010526315789473684,0,0.012295081967213115,0.015945330296127564,0,0,0,0.015625,0.02702702702702703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0018290381412953138,Daniel Rioli,0,15929,7,Richmond,2021,26,0
11,3,5,16,10,63,0,0,0,2,1,2,2,1,0,0,8,9,0,0,2,0,0,91,60,69,0,2,3,308,3,3,0,0,0,0,0,6,6,1,7,0,0,0,0,12,10.3,0,1,1,1,7,9,14,93,0,0,0,0,217,0.5,0.02570093457943925,0.015544041450777202,0.01773049645390071,0.022535211267605635,0,0,0.023529411764705882,0.020833333333333332,0.02631578947368421,0.03088803088803089,0.01991150442477876,0,0,0,0.024193548387096774,0.0196078431372549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004413479473441839,Andrew Gaff,0,15891,2,West Coast,2021,25,0
24,6,7,31,26,84,0,0,0,5,17,1,0,3,1,1,7,17,0,0,9,0,0,81,122,145,0,0,3,711,6,10,0,0,3,0,0,14,19,0,6,0,0,3,0,18,19.1,0,1,0,7,2,6,13,84,0,0,0,0,51,0.024390243902439025,0.053811659192825115,0.03389830508474576,0.027888446215139442,0.04447632711621234,0,0,0.045454545454545456,0.008928571428571428,0,0.02422145328719723,0.04106280193236715,0,0,0,0.04838709677419355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14183352887630463,Jordan Dawson,0,15961,10,Sydney,2021,12,0
14,8,9,23,17,74,1,1,2,2,2,2,4,4,3,0,9,15,0,1,3,0,0,91,104,95,0,4,7,295,3,5,0,0,0,0,0,5,9,0,6,0,13.3,3,0,13,11.5,15,4,3,2,39,12,12,84,0,0,0,0,12,0,0.0340632603406326,0.04145077720207254,0.03146853146853147,0.032998565279770443,0.03571428571428571,0.07142857142857142,0.024390243902439025,0.019230769230769232,0.06060606060606061,0.037037037037037035,0.03296703296703297,0,0.037037037037037035,0,0.024,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15291550755500793,Nik Cox,0,16000,12,Essendon,2021,10,0
24,6,18,42,30,71,2,0,0,3,2,7,9,3,0,0,17,25,0,0,0,0,2,75,150,162,3,6,9,619,4,5,1,0,0,0,0,9,13,1,11,0,0,0,1,18,28.8,0,2,2,0,24,13,16,109,1,1,10,0,99,0.02197802197802198,0.06015037593984962,0.033707865168539325,0.06228373702422145,0.061046511627906974,0.08333333333333333,0,0.023076923076923078,0.08433734939759036,0.12,0.068,0.05747126436781609,0,0,0.14285714285714285,0.03418803418803419,0.05263157894736842,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.935487985610962,Darcy Parish,0,15927,6,Essendon,2021,1,3
8,3,9,17,16,94,2,0,0,4,1,1,3,0,1,0,10,8,1,0,0,0,0,84,80,92,0,3,6,163,1,4,1,0,0,2,1,2,7,3,8,0,0,0,0,12,19.9,0,2,2,0,38,5,14,89,0,0,0,0,101,0.024096385542168676,0.020887728459530026,0.022222222222222223,0.026785714285714284,0.02364394993045897,0.1111111111111111,0,0.02702702702702703,0.009345794392523364,0.037037037037037035,0.03436426116838488,0.01834862385321101,0.045454545454545456,0,0,0.007352941176470588,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.06176133081316948,Tom Phillips,0,16014,13,Hawthorn,2021,39,0
11,5,4,15,12,80,0,0,0,0,1,2,1,1,1,0,5,9,0,0,3,0,0,82,57,68,1,0,3,230,2,4,0,0,2,0,0,7,9,0,4,0,0,2,1,12,11.2,0,1,0,2,64,15,19,129,0,0,0,0,3,0,0.024390243902439025,0.023255813953488372,0.015037593984962405,0.02092050209205021,0,0,0,0.020833333333333332,0.014084507042253521,0.019230769230769232,0.02040816326530612,0,0,0,0.015625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.007063195575028658,James Madden,0,15981,11,Brisbane Lions,2021,20,0
2,0,12,14,7,50,0,1,0,0,0,1,2,5,0,0,7,8,0,0,1,0,1,75,31,31,0,2,3,37,5,1,0,0,0,2,1,9,0,0,6,0,0,0,0,14,2.6,0,1,1,1,16,11,11,77,0,0,0,0,56,0.058823529411764705,0.004842615012106538,0,0.043795620437956206,0.020378457059679767,0,0.05263157894736842,0,0.010869565217391304,0.02702702702702703,0.026923076923076925,0.018561484918793503,0,0,0.0625,0.05,0.01818181818181818,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.009411586448550224,Brendon Ah Chee,0,15962,10,West Coast,2021,31,0
13,8,10,23,19,83,0,0,0,2,4,1,0,4,1,2,8,13,1,0,3,0,0,90,86,91,0,0,2,301,4,11,0,0,4,0,0,2,11,0,6,0,0,4,0,3,10,0,1,0,3,3,8,12,80,0,0,0,1,174,0.4226190476190476,0.031862745098039214,0.05063291139240506,0.03690036900369004,0.033873343151693665,0,0,0.01652892561983471,0.009259259259259259,0,0.02962962962962963,0.03412073490813648,0.045454545454545456,0,0,0.030303030303030304,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011182277463376522,Dyson Heppell,0,15902,4,Essendon,2021,19,0
12,3,6,18,14,78,0,0,0,0,3,4,0,1,0,0,3,12,0,0,1,0,2,86,57,60,0,0,3,445,2,3,0,0,0,0,0,4,9,0,3,0,0,0,0,5,9.3,0,0,0,0,11,6,14,90,0,0,0,0,152,0,0.028368794326241134,0.01818181818181818,0.018018018018018018,0.023809523809523808,0,0,0,0.04040404040404041,0,0.011029411764705883,0.02526315789473684,0,0,0.11764705882352941,0.01694915254237288,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.012444019317626953,Taylor Duryea,0,16055,18,Western Bulldogs,2021,20,0
11,6,7,18,11,61,3,1,0,3,1,3,1,4,1,1,7,8,2,2,2,0,1,89,94,95,0,1,8,234,7,0,0,0,0,2,0,3,6,2,4,0,0,0,0,12,10.5,0,1,5,2,2,9,10,69,0,0,1,0,71,0,0.02729528535980149,0.041379310344827586,0.024475524475524476,0.026124818577648767,0.15789473684210525,0.05,0.02857142857142857,0.02727272727272727,0.012987012987012988,0.025,0.020253164556962026,0.07692307692307693,0.09523809523809523,0.07692307692307693,0.0546875,0.09615384615384616,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37909042835235596,Will Hayward,0,15914,5,Sydney,2021,8,0
4,4,6,10,7,70,0,0,0,4,0,0,0,5,0,2,9,1,4,0,1,0,1,85,46,62,0,0,5,62,5,4,1,0,0,1,1,4,3,2,5,0,0,1,0,20,7.8,0,1,1,0,2,6,14,90,0,0,0,0,73,0,0.009592326139088728,0.022988505747126436,0.02112676056338028,0.014265335235378032,0,0,0.04040404040404041,0,0,0.03543307086614173,0.0023923444976076554,0.19047619047619047,0,0.07692307692307693,0.040983606557377046,0.018867924528301886,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.02114681340754032,Will Hayward,0,15934,7,Sydney,2021,37,0
22,4,10,32,26,81,0,0,0,3,8,3,0,2,0,0,4,25,0,0,0,3,0,87,110,126,0,0,1,603,5,3,0,0,2,0,0,9,17,0,4,0,0,0,1,11,11.9,0,0,0,0,39,7,10,67,0,0,0,0,113,0.04819277108433735,0.05913978494623656,0.023121387283236993,0.0364963503649635,0.04953560371517028,0,0,0.0297029702970297,0.031578947368421054,0,0.017316017316017316,0.061124694376528114,0,0,0,0.043859649122807015,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493283212184906,Jayden Short,0,16088,22,Richmond,2021,8,0
10,2,3,13,11,85,0,0,0,9,3,0,0,0,0,0,2,7,1,0,2,0,0,83,78,78,0,0,3,290,2,5,0,1,5,0,0,16,8,0,1,0,0,1,0,18,10.9,0,2,0,2,0,7,12,79,0,0,0,0,402,0.2401129943502825,0.02358490566037736,0.014925373134328358,0.010948905109489052,0.01862464183381089,0,0,0.06716417910447761,0,0,0.007067137809187279,0.018469656992084433,0.07142857142857142,0,0,0.011904761904761904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.06290612369775772,Shaun Burgoyne,0,16056,18,Hawthorn,2021,38,0
12,8,8,20,15,75,7,1,0,1,0,3,0,3,0,0,7,11,3,6,1,1,0,90,123,131,0,0,13,303,4,3,1,0,0,2,0,4,9,3,4,0,0,0,2,9,24.7,0,0,8,1,39,8,18,116,0,0,10,0,47,0,0.027149321266968326,0.03940886699507389,0.027586206896551724,0.0273224043715847,0.25,0.08333333333333333,0.011111111111111112,0.03,0,0.029535864978902954,0.023305084745762712,0.16666666666666666,0.24,0,0.03125,0.17391304347826086,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.992429733276367,Nick Larkey,0,16062,19,North Melbourne,2021,1,3
4,3,4,8,5,63,2,0,1,0,0,0,0,1,0,0,3,7,0,2,3,0,0,91,42,36,0,0,3,32,2,1,0,0,0,5,0,3,4,1,1,0,33.3,0,0,9,5,3,0,2,1,40,6,9,60,0,0,0,0,13,0,0.008869179600886918,0.015306122448979591,0.012779552715654952,0.010471204188481676,0.08333333333333333,0,0,0,0,0.010416666666666666,0.014830508474576272,0,0.09090909090909091,0,0.014184397163120567,0.047619047619047616,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008212105371057987,Hayden McLean,0,15922,6,Sydney,2021,18,0
15,5,3,18,11,61,0,0,0,0,3,2,1,4,1,0,2,15,1,1,1,0,0,84,67,44,0,1,2,464,6,1,0,0,0,1,0,3,9,0,0,0,0,1,0,8,-0.5,0,0,1,0,27,7,5,37,0,0,0,0,62,0.1794871794871795,0.036585365853658534,0.026737967914438502,0.009900990099009901,0.025245441795231416,0,0,0,0.023809523809523808,0.014925373134328358,0.007692307692307693,0.03424657534246575,0.030303030303030304,0.05263157894736842,0,0.04838709677419355,0.029411764705882353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.021236388012766838,Bailey Smith,0,16089,22,Western Bulldogs,2021,38,0
6,4,8,14,11,79,0,0,0,1,2,0,0,0,0,0,4,9,1,0,4,0,0,96,50,65,0,0,1,137,1,7,0,2,5,0,0,6,5,0,3,0,0,3,0,9,7.3,0,0,0,4,95,14,21,140,0,0,0,0,110,0.010416666666666666,0.013761467889908258,0.022598870056497175,0.025806451612903226,0.01876675603217158,0,0,0.009345794392523364,0,0,0.014652014652014652,0.020361990950226245,0.043478260869565216,0,0,0.007352941176470588,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007417965214699507,Tom Clurey,0,16091,22,Port Adelaide,2021,27,0
8,6,14,22,18,82,0,0,30,2,1,5,1,4,2,1,12,9,4,0,4,0,0,92,107,147,1,0,3,286,4,7,1,0,0,4,1,6,5,1,6,16,60,3,0,13,23.1,50,3,0,4,34,10,12,82,1,1,2,1,140,0.5572519083969466,0.019704433497536946,0.04580152671755725,0.037037037037037035,0.02806122448979592,0,0,0.014084507042253521,0.04504504504504504,0.014925373134328358,0.038834951456310676,0.020179372197309416,0.2,0,0,0.023529411764705882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2703349590301514,Max Gawn,0,15924,6,Melbourne,2021,4,0
10,4,1,11,7,64,0,0,0,0,5,0,0,1,0,1,3,5,1,0,7,0,0,96,41,39,0,0,1,191,3,4,0,0,1,0,0,4,6,0,2,0,0,1,0,4,2.3,0,1,0,6,111,3,5,33,0,0,0,0,51,0,0.02518891687657431,0.023952095808383235,0.003194888178913738,0.015492957746478873,0,0,0,0,0,0.012048192771084338,0.010964912280701754,0.05555555555555555,0,0,0.02631578947368421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013652307912707329,Callum Wilkie,0,15960,10,St Kilda,2021,29,0
6,2,7,13,8,62,0,1,0,2,1,1,2,2,0,0,3,10,0,0,0,0,0,84,47,40,1,1,3,228,3,1,0,0,0,0,0,4,2,0,3,0,0,0,0,7,5.1,0,0,1,0,4,13,7,55,0,0,0,0,91,0.02564102564102564,0.015151515151515152,0.012738853503184714,0.022435897435897436,0.018361581920903956,0,0.05,0.019417475728155338,0.011111111111111112,0.03773584905660377,0.012711864406779662,0.021834061135371178,0,0,0,0.022222222222222223,0.025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011881079524755478,Darcy Tucker,0,16077,20,Fremantle,2021,29,0
6,4,6,12,8,67,0,0,0,0,1,0,0,3,0,1,5,8,0,0,4,0,0,100,39,38,0,0,1,73,3,6,0,1,3,0,0,6,2,0,5,0,0,0,0,6,3.1,12,0,0,4,19,6,15,96,0,0,2,0,57,0.1276595744680851,0.014925373134328358,0.028985507246376812,0.02,0.017094017094017096,0,0,0,0,0,0.01824817518248175,0.019417475728155338,0,0,0,0.02158273381294964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1484745293855667,Alex Keath,0,15952,9,Western Bulldogs,2021,12,0
8,7,10,18,15,83,0,0,0,1,5,0,0,3,0,0,8,9,2,0,2,1,0,95,69,79,0,0,2,238,3,10,0,0,2,0,0,8,5,0,6,0,0,3,0,9,10.1,0,1,0,2,58,13,6,49,0,0,0,0,44,0,0.02203856749311295,0.0440251572327044,0.030959752321981424,0.026239067055393587,0,0,0.01098901098901099,0,0,0.03375527426160337,0.01978021978021978,0.14285714285714285,0,0,0.02564102564102564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03795776143670082,Griffin Logue,0,16103,23,Fremantle,2021,17,0
9,2,1,10,8,80,0,0,0,3,1,3,3,1,2,0,8,3,1,0,1,0,0,42,49,66,1,2,3,249,2,4,0,0,0,0,0,5,7,1,4,0,0,1,1,15,13.1,0,1,1,1,54,11,9,65,0,0,0,0,13,0,0.020737327188940093,0.01092896174863388,0.0030581039755351682,0.013140604467805518,0,0,0.029411764705882353,0.030927835051546393,0.045454545454545456,0.02867383512544803,0.006289308176100629,0.05263157894736842,0,0,0.015503875968992248,0.02040816326530612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.012777833268046379,Jye Caldwell,0,15887,2,Essendon,2021,33,0
7,4,3,10,8,80,0,0,0,1,3,0,0,1,1,1,4,6,0,0,5,0,0,79,41,49,0,0,1,115,1,4,0,0,0,0,0,5,5,0,3,0,0,0,0,8,7.6,0,1,0,5,52,11,9,65,0,0,0,0,13,0,0.0170316301703163,0.02564102564102564,0.010033444816053512,0.014084507042253521,0,0,0.009259259259259259,0,0,0.014285714285714285,0.014423076923076924,0,0,0,0.006622516556291391,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004384016152471304,Aiden Bonar,0,15881,1,North Melbourne,2021,31,0
12,3,10,22,18,82,0,0,0,2,6,0,0,1,1,0,11,10,1,0,5,0,0,83,74,125,0,0,3,282,3,9,0,0,2,0,0,3,9,0,8,0,0,1,0,6,17.3,0,1,0,4,15,9,12,81,0,0,0,0,86,0,0.028169014084507043,0.015,0.03215434083601286,0.029850746268656716,0,0,0.02531645569620253,0,0,0.044897959183673466,0.020876826722338204,0.03333333333333333,0,0,0.023076923076923078,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.06500660628080368,Blake Hardwick,0,15910,4,Hawthorn,2021,37,0
27,9,6,33,28,85,0,0,0,1,12,2,0,6,1,3,4,19,0,0,2,1,0,87,116,114,0,0,5,507,3,5,0,1,1,0,0,8,24,0,3,0,0,1,0,10,7.6,0,2,0,1,19,13,11,79,0,0,0,0,170,0.09859154929577464,0.0645933014354067,0.04864864864864865,0.021352313167259787,0.04721030042918455,0,0,0.01020408163265306,0.021505376344086023,0,0.014925373134328358,0.046228710462287104,0,0,0,0.02654867256637168,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8419914841651917,Jake Lloyd,0,16049,17,Sydney,2021,6,0
7,8,3,10,9,90,3,0,0,2,0,4,0,2,0,1,7,4,5,4,1,0,0,74,74,79,0,0,4,222,4,1,0,0,0,2,1,2,7,0,1,0,0,0,1,7,10.2,0,0,3,0,16,11,16,107,0,0,0,0,7,0,0.016355140186915886,0.045714285714285714,0.011235955056179775,0.014388489208633094,0.09375,0,0.014925373134328358,0.03389830508474576,0,0.024305555555555556,0.00980392156862745,0.20833333333333334,0.17391304347826086,0,0.032,0.05357142857142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0038158982060849667,Harrison Jones,0,15936,7,Essendon,2021,24,0
5,0,7,12,9,75,0,0,0,5,1,4,1,2,1,0,6,6,0,0,2,0,0,68,50,56,1,0,2,145,2,3,0,0,0,0,0,7,4,0,4,0,0,0,0,18,7.3,0,0,0,0,34,12,6,48,0,0,0,1,256,0.5872340425531914,0.012315270935960592,0,0.018518518518518517,0.015306122448979591,0,0,0.035211267605633804,0.036036036036036036,0.014925373134328358,0.019417475728155338,0.013452914798206279,0,0,0,0.011764705882352941,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05674136057496071,Trent Cotchin,0,15924,6,Richmond,2021,39,0
11,5,10,21,17,81,0,0,0,2,2,6,0,2,1,0,7,13,0,0,1,0,4,76,77,91,0,0,6,389,5,5,0,0,0,0,0,16,10,1,6,0,0,1,0,24,13.5,0,0,0,0,31,4,18,112,0,0,0,0,38,0,0.027918781725888325,0.03225806451612903,0.03225806451612903,0.029829545454545456,0,0,0.015267175572519083,0.06451612903225806,0,0.02564102564102564,0.03117505995203837,0,0,0.16,0.041666666666666664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.027167489752173424,Lochie O'Brien,0,16070,20,Carlton,2021,36,0
25,8,6,31,25,81,1,2,0,2,6,5,2,1,3,0,9,22,1,0,1,0,1,95,130,160,0,2,8,595,6,6,0,0,2,0,0,7,19,1,5,0,0,1,0,14,14.9,0,2,3,1,41,13,16,109,0,0,9,0,12,0.375,0.06377551020408163,0.047337278106508875,0.02127659574468085,0.04599406528189911,0.05,0.11764705882352941,0.015625,0.046296296296296294,0.03278688524590164,0.03383458646616541,0.05569620253164557,0.038461538461538464,0,0.0625,0.046875,0.06818181818181818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.494870185852051,Lachlan Sholl,0,15908,4,Adelaide,2021,2,2
8,4,9,17,11,65,0,0,0,2,0,2,2,3,0,0,8,10,1,0,2,0,0,85,62,61,0,2,4,187,3,3,1,0,0,0,0,15,2,0,6,0,0,0,0,24,4.8,1,2,0,0,19,6,13,84,0,0,0,0,207,0.016574585635359115,0.01937046004842615,0.023952095808383235,0.03461538461538462,0.02526002971768202,0,0,0.014925373134328358,0.019230769230769232,0.028985507246376812,0.02962962962962963,0.02557544757033248,0.045454545454545456,0,0,0.020833333333333332,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015828395262360573,Matt de Boer,0,16079,21,Greater Western Sydney,2021,16,0
16,5,6,22,12,55,0,3,0,0,1,5,1,1,1,0,5,17,0,1,0,3,0,75,79,66,0,1,7,489,2,2,0,0,0,0,0,3,8,1,4,0,0,0,0,9,4,0,1,4,0,11,16,9,70,0,0,0,0,176,0.023255813953488372,0.034408602150537634,0.030120481927710843,0.02843601895734597,0.03254437869822485,0,0.15,0,0.05154639175257732,0.01282051282051282,0.018796992481203006,0.0456989247311828,0,0.07692307692307693,0,0.014814814814814815,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0271438080817461,Jack Newnes,0,15906,4,Carlton,2021,22,0
4,1,8,12,10,83,0,0,0,2,1,1,1,2,0,1,4,8,0,0,0,0,1,70,36,53,0,1,3,39,2,1,1,0,0,0,0,6,3,2,4,0,0,0,0,19,5.8,0,0,0,0,21,8,10,68,0,0,0,0,29,0,0.00963855421686747,0.005319148936170213,0.02702702702702703,0.016877637130801686,0,0,0.013793103448275862,0.01098901098901099,0.015873015873015872,0.0163265306122449,0.017660044150110375,0,0,0.125,0.018691588785046728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01312272623181343,Jordan Clark,0,15947,9,Geelong,2021,24,0
8,1,6,14,9,64,0,0,0,6,0,6,1,4,5,1,9,7,0,0,2,0,0,83,65,71,1,0,5,330,4,4,0,0,0,1,0,5,6,1,3,0,0,0,1,17,12.1,0,3,0,1,3,12,15,102,0,0,0,0,182,0.23837209302325582,0.020618556701030927,0.006369426751592357,0.02054794520547945,0.020588235294117647,0,0,0.0594059405940594,0.05504587155963303,0.014925373134328358,0.032490974729241874,0.017766497461928935,0,0,0,0.0273972602739726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07355991005897522,Chad Wingard,0,15926,6,Hawthorn,2021,17,0
14,6,9,23,19,83,0,0,0,2,4,0,1,4,1,0,3,15,0,0,3,0,0,84,87,64,1,0,5,211,3,4,0,0,2,0,0,7,11,0,1,0,0,1,0,9,4,0,1,0,2,85,9,8,57,0,0,0,0,247,0.04265402843601896,0.03349282296650718,0.03571428571428571,0.02875399361022364,0.03146374829001368,0,0,0.01904761904761905,0,0.012048192771084338,0.010948905109489052,0.03409090909090909,0,0,0,0.024390243902439025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0011667354265227914,Chris Mayne,0,16092,22,Collingwood,2021,22,0
12,2,1,13,5,39,2,1,1,1,0,3,3,2,2,1,8,4,0,0,0,0,0,90,61,58,0,3,4,364,3,0,0,0,0,5,0,1,4,0,3,0,5.6,0,1,8,9.9,18,1,4,0,52,9,17,111,0,0,0,0,123,0.18867924528301888,0.029339853300733496,0.016666666666666666,0.0037174721189591076,0.019174041297935103,0.08333333333333333,0.07142857142857142,0.007462686567164179,0.02912621359223301,0.03260869565217391,0.025,0.011594202898550725,0,0,0,0.018072289156626505,0.08695652173913043,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14529995620250702,Joe Daniher,0,16037,16,Brisbane Lions,2021,39,0
15,10,15,30,24,80,0,0,0,7,3,3,4,1,2,0,8,23,0,0,3,0,1,81,135,125,2,2,12,341,4,4,0,0,0,0,0,13,12,0,4,0,0,0,0,24,13.4,0,2,0,2,63,12,19,126,0,0,1,0,229,0.2871287128712871,0.03768844221105527,0.05319148936170213,0.04643962848297214,0.04160887656033287,0,0,0.05555555555555555,0.03225806451612903,0.058823529411764705,0.031746031746031744,0.05010893246187364,0,0,0.045454545454545456,0.035398230088495575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1282535791397095,Mitch Duncan,0,15938,8,Geelong,2021,5,0
22,2,9,31,26,84,0,0,0,4,11,3,1,2,1,0,5,18,0,0,4,0,0,82,107,129,0,1,4,841,5,6,0,0,1,0,0,11,19,0,4,0,0,1,0,14,17.9,0,2,0,2,16,5,11,71,0,0,3,0,108,0.04819277108433735,0.05238095238095238,0.010869565217391304,0.025139664804469275,0.03984575835475578,0,0,0.037037037037037035,0.02830188679245283,0.015384615384615385,0.017857142857142856,0.03592814371257485,0,0,0,0.03205128205128205,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1260611116886139,Jayden Short,0,16050,17,Richmond,2021,9,0
16,6,7,23,16,70,0,2,0,5,3,3,1,2,0,0,9,14,0,0,2,8,0,79,102,113,1,0,4,430,3,5,1,1,2,1,1,11,11,2,9,0,0,0,0,15,9.7,0,3,2,2,9,12,7,54,0,0,0,0,31,0,0.03292181069958848,0.02510460251046025,0.025454545454545455,0.030223390275952694,0,0.08333333333333333,0.043478260869565216,0.027522935779816515,0.01639344262295082,0.03474903474903475,0.029227557411273485,0,0,0,0.020689655172413793,0.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.029528889805078506,Oleg Markov,0,15939,8,Gold Coast,2021,40,0
